local,value,latitude,longitude,location
2017-11-13,464.33846153846156,28.65079999999995,77.3152,Anand Vihar
2017-11-14,288.57783333333333,28.650799999999954,77.3152,Anand Vihar
2017-11-15,189.47058823529412,28.6508,77.3152,Anand Vihar
2017-11-16,286.75,28.6508,77.3152,Anand Vihar
2017-11-17,157.5,28.6508,77.3152,Anand Vihar
2017-11-18,,,,Anand Vihar
2017-11-19,143.0,28.6508,77.3152,Anand Vihar
2017-11-20,169.6,28.650799999999997,77.3152,Anand Vihar
2017-11-21,332.8235294117647,28.6508,77.3152,Anand Vihar
2017-11-22,229.23076923076923,28.6508,77.3152,Anand Vihar
2017-11-23,207.8,28.6508,77.3152,Anand Vihar
2017-11-24,198.54545454545453,28.6508,77.3152,Anand Vihar
2017-11-25,267.3333333333333,28.650799999999997,77.3152,Anand Vihar
2017-11-26,457.0,28.6508,77.3152,Anand Vihar
2017-11-27,311.87179487179486,28.65079999999999,77.3152,Anand Vihar
2017-11-28,176.14285714285714,28.650799999999997,77.3152,Anand Vihar
2017-01-01,168.2340425531915,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-02,174.97916666666666,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-03,222.09302325581396,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-04,148.175,28.634099999999997,77.20049999999995,Mandir Marg
2017-01-05,155.8125,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-06,151.33333333333334,28.634099999999993,77.20049999999998,Mandir Marg
2017-01-07,120.93333333333334,28.634099999999993,77.2005,Mandir Marg
2017-01-08,131.8125,28.634099999999993,77.20049999999996,Mandir Marg
2017-01-09,104.46428571428571,28.634099999999993,77.20049999999996,Mandir Marg
2017-01-10,113.16129032258064,28.634099999999993,77.20049999999996,Mandir Marg
2017-01-11,154.4090909090909,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-12,215.66666666666666,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-13,265.87179487179486,28.634099999999997,77.20049999999995,Mandir Marg
2017-01-14,218.66666666666666,28.6341,77.2005,Mandir Marg
2017-01-15,,,,Mandir Marg
2017-01-16,121.1951219512195,28.634099999999997,77.20049999999995,Mandir Marg
2017-01-17,124.35416666666667,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-18,137.9787234042553,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-19,106.04166666666667,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-20,96.03125,28.634099999999993,77.20049999999996,Mandir Marg
2017-01-21,,,,Mandir Marg
2017-01-22,,,,Mandir Marg
2017-01-23,,,,Mandir Marg
2017-01-24,190.4857142857143,28.634099999999993,77.20049999999996,Mandir Marg
2017-01-25,192.80851063829786,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-26,95.14285714285714,28.634099999999997,77.20049999999995,Mandir Marg
2017-01-27,85.12,28.634099999999993,77.20049999999998,Mandir Marg
2017-01-28,92.11111111111111,28.634099999999997,77.20049999999996,Mandir Marg
2017-01-29,125.33333333333333,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-30,153.1818181818182,28.634099999999993,77.20049999999995,Mandir Marg
2017-01-31,111.1304347826087,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-01,125.78260869565217,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-02,144.53658536585365,28.634099999999997,77.20049999999995,Mandir Marg
2017-02-03,157.9787234042553,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-04,146.39583333333334,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-05,153.53191489361703,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-06,110.88372093023256,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-07,74.22222222222223,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-08,99.55813953488372,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-09,98.24137931034483,28.634099999999993,77.20049999999996,Mandir Marg
2017-02-10,61.43333333333333,28.634099999999993,77.20049999999996,Mandir Marg
2017-02-11,110.82608695652173,28.634099999999993,77.20049999999998,Mandir Marg
2017-02-12,,,,Mandir Marg
2017-02-13,101.5,28.6341,77.2005,Mandir Marg
2017-02-14,117.88888888888889,28.634099999999997,77.20049999999996,Mandir Marg
2017-02-15,112.84782608695652,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-16,96.85106382978724,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-17,97.5625,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-18,94.93333333333334,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-19,103.18604651162791,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-20,147.6,28.6341,77.2005,Mandir Marg
2017-02-21,70.08333333333333,28.634099999999997,77.20049999999996,Mandir Marg
2017-02-22,75.5813953488372,28.634099999999993,77.20049999999995,Mandir Marg
2017-02-23,87.77777777777777,28.634099999999997,77.20050000000002,Mandir Marg
2017-02-24,,,,Mandir Marg
2017-02-25,,,,Mandir Marg
2017-02-26,,,,Mandir Marg
2017-02-27,58.23809523809524,28.634099999999997,77.20049999999999,Mandir Marg
2017-02-28,105.15,28.634099999999997,77.20049999999995,Mandir Marg
2017-03-01,96.10526315789474,28.634099999999997,77.20049999999999,Mandir Marg
2017-03-02,72.02777777777777,28.634099999999997,77.20049999999996,Mandir Marg
2017-03-03,57.59090909090909,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-04,67.5,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-05,82.22222222222223,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-06,80.66666666666667,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-07,84.0,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-08,52.43181818181818,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-09,50.82142857142857,28.634099999999993,77.20049999999996,Mandir Marg
2017-03-10,35.642857142857146,28.634099999999993,77.20049999999996,Mandir Marg
2017-03-11,45.6,28.634099999999997,77.20049999999995,Mandir Marg
2017-03-12,53.63636363636363,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-13,55.08888888888889,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-14,56.61904761904762,28.634099999999997,77.20049999999995,Mandir Marg
2017-03-15,84.83333333333333,28.634099999999997,77.20049999999995,Mandir Marg
2017-03-16,92.45652173913044,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-17,82.36170212765957,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-18,80.22222222222223,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-19,80.41304347826087,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-20,91.77777777777777,28.634099999999997,77.20049999999996,Mandir Marg
2017-03-21,92.15789473684211,28.634099999999997,77.20049999999996,Mandir Marg
2017-03-22,79.625,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-23,109.5625,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-24,69.23913043478261,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-25,64.21951219512195,28.634099999999997,77.20049999999995,Mandir Marg
2017-03-26,68.57777777777778,28.634099999999993,77.20049999999995,Mandir Marg
2017-03-27,63.516129032258064,28.634099999999993,77.20049999999996,Mandir Marg
2017-03-28,,,,Mandir Marg
2017-03-29,51.24324324324324,28.634099999999997,77.20049999999996,Mandir Marg
2017-03-30,64.02857142857142,28.634099999999993,77.20049999999996,Mandir Marg
2017-03-31,82.64444444444445,28.634099999999993,77.20049999999995,Mandir Marg
2017-04-01,87.8048780487805,28.634099999999997,77.20049999999995,Mandir Marg
2017-04-02,68.97560975609755,28.634099999999997,77.20049999999995,Mandir Marg
2017-04-03,61.56818181818182,28.634099999999993,77.20049999999995,Mandir Marg
2017-04-04,52.78787878787879,28.634099999999993,77.20049999999996,Mandir Marg
2017-04-05,30.90909090909091,28.634099999999993,77.20049999999995,Mandir Marg
2017-04-06,89.95744680851064,28.634099999999993,77.20049999999995,Mandir Marg
2017-04-07,102.95744680851064,28.634099999999993,77.20049999999995,Mandir Marg
2017-04-08,95.51282051282051,28.634099999999997,77.20049999999995,Mandir Marg
2017-04-09,39.833333333333336,28.634099999999997,77.20049999999996,Mandir Marg
2017-04-10,55.166666666666664,28.634099999999993,77.20050000000002,Mandir Marg
2017-04-11,40.73684210526316,28.634099999999997,77.20049999999996,Mandir Marg
2017-04-12,68.46153846153847,28.634099999999993,77.20049999999998,Mandir Marg
2017-04-13,98.41935483870968,28.634099999999993,77.20049999999996,Mandir Marg
2017-04-14,145.17391304347825,28.634099999999993,77.20049999999995,Mandir Marg
2017-04-15,80.31914893617021,28.634099999999993,77.20049999999995,Mandir Marg
2017-04-16,126.20833333333333,28.634099999999993,77.20049999999995,Mandir Marg
2017-04-17,111.6470588235294,28.634099999999993,77.2005,Mandir Marg
2017-04-18,103.72727272727273,28.634099999999993,77.20049999999996,Mandir Marg
2017-04-19,72.53191489361703,28.634099999999993,77.20049999999995,Mandir Marg
2017-04-20,82.35714285714286,28.634099999999993,77.20050000000002,Mandir Marg
2017-04-21,,,,Mandir Marg
2017-04-22,,,,Mandir Marg
2017-04-23,,,,Mandir Marg
2017-04-24,,,,Mandir Marg
2017-04-25,72.5,28.634099999999993,77.20049999999998,Mandir Marg
2017-04-26,45.65,28.634099999999997,77.20049999999995,Mandir Marg
2017-04-27,67.04878048780488,28.634099999999997,77.20049999999995,Mandir Marg
2017-04-28,78.11111111111111,28.634099999999993,77.20049999999998,Mandir Marg
2017-04-29,93.78571428571429,28.634099999999993,77.20050000000002,Mandir Marg
2017-04-30,60.53125,28.634099999999993,77.20049999999996,Mandir Marg
2017-05-01,66.25,28.634099999999993,77.20050000000002,Mandir Marg
2017-05-02,65.5,28.6341,77.2005,Mandir Marg
2017-05-03,159.5,28.6341,77.2005,Mandir Marg
2017-05-04,126.75,28.6341,77.2005,Mandir Marg
2017-05-05,114.88571428571429,28.634099999999993,77.20049999999996,Mandir Marg
2017-05-06,139.34615384615384,28.634099999999993,77.20049999999998,Mandir Marg
2017-05-07,,,,Mandir Marg
2017-05-08,105.77777777777777,28.634099999999993,77.20049999999998,Mandir Marg
2017-05-09,71.8,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-10,55.68888888888889,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-11,103.97674418604652,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-12,192.47826086956522,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-13,120.38636363636364,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-14,127.26086956521739,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-15,74.72727272727273,28.634099999999993,77.20050000000002,Mandir Marg
2017-05-16,69.28571428571429,28.634099999999993,77.20049999999996,Mandir Marg
2017-05-17,66.29032258064517,28.634099999999993,77.20049999999996,Mandir Marg
2017-05-18,83.11111111111111,28.634099999999997,77.20049999999999,Mandir Marg
2017-05-19,59.0,28.634099999999997,77.20049999999999,Mandir Marg
2017-05-20,72.12121212121212,28.634099999999993,77.20049999999996,Mandir Marg
2017-05-21,88.6590909090909,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-22,92.34210526315789,28.634099999999997,77.20049999999996,Mandir Marg
2017-05-23,70.80555555555556,28.634099999999997,77.20049999999996,Mandir Marg
2017-05-24,63.76923076923077,28.634099999999997,77.20049999999995,Mandir Marg
2017-05-25,85.57142857142857,28.634099999999993,77.20049999999996,Mandir Marg
2017-05-26,60.81395348837209,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-27,44.74418604651163,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-28,33.74418604651163,28.634099999999993,77.20049999999995,Mandir Marg
2017-05-29,49.88095238095238,28.634099999999997,77.20049999999995,Mandir Marg
2017-05-30,47.285714285714285,28.634099999999997,77.20049999999995,Mandir Marg
2017-05-31,68.63157894736842,28.634099999999997,77.20049999999996,Mandir Marg
2017-06-01,95.62222222222222,28.634099999999993,77.20049999999995,Mandir Marg
2017-06-02,96.08888888888889,28.634099999999993,77.20049999999995,Mandir Marg
2017-06-03,74.58333333333333,28.634099999999997,77.20049999999996,Mandir Marg
2017-06-04,102.06666666666666,28.634099999999993,77.20049999999996,Mandir Marg
2017-06-05,46.857142857142854,28.634099999999993,77.20050000000002,Mandir Marg
2017-06-06,73.8,28.634099999999993,77.20049999999996,Mandir Marg
2017-06-07,39.77142857142857,28.634099999999993,77.20049999999996,Mandir Marg
2017-06-08,41.09375,28.634099999999993,77.20049999999996,Mandir Marg
2017-06-09,70.8157894736842,28.634099999999997,77.20049999999996,Mandir Marg
2017-06-10,64.38636363636364,28.634099999999993,77.20049999999995,Mandir Marg
2017-06-11,54.904761904761905,28.634099999999997,77.20049999999995,Mandir Marg
2017-06-12,53.088235294117645,28.634099999999993,77.20049999999996,Mandir Marg
2017-06-13,85.85714285714286,28.634099999999993,77.20049999999996,Mandir Marg
2017-06-14,124.37209302325581,28.634099999999993,77.20049999999995,Mandir Marg
2017-06-15,164.9512195121951,28.634099999999997,77.20049999999995,Mandir Marg
2017-06-16,54.51219512195122,28.634099999999997,77.20049999999995,Mandir Marg
2017-06-17,62.93181818181818,28.634099999999993,77.20049999999995,Mandir Marg
2017-06-18,149.60526315789474,28.634099999999997,77.20049999999996,Mandir Marg
2017-06-19,39.88461538461539,28.634099999999993,77.20049999999998,Mandir Marg
2017-06-20,42.833333333333336,28.634099999999997,77.20049999999995,Mandir Marg
2017-06-21,53.41860465116279,28.634099999999993,77.20049999999995,Mandir Marg
2017-06-22,48.91428571428571,28.634099999999993,77.20049999999996,Mandir Marg
2017-06-23,38.35897435897436,28.634099999999997,77.20049999999995,Mandir Marg
2017-06-24,62.476190476190474,28.634099999999997,77.20049999999995,Mandir Marg
2017-06-25,63.20454545454545,28.634099999999993,77.20049999999995,Mandir Marg
2017-06-26,48.794871794871796,28.634099999999997,77.20049999999995,Mandir Marg
2017-06-27,34.02857142857143,28.634099999999993,77.20049999999996,Mandir Marg
2017-06-28,27.153846153846153,28.634099999999993,77.20049999999998,Mandir Marg
2017-06-29,28.488372093023255,28.634099999999993,77.20049999999995,Mandir Marg
2017-06-30,30.069767441860463,28.634099999999993,77.20049999999995,Mandir Marg
2017-07-01,47.72727272727273,28.634099999999993,77.20049999999996,Mandir Marg
2017-07-02,26.92105263157895,28.634099999999997,77.20049999999996,Mandir Marg
2017-07-03,54.45,28.634099999999997,77.20049999999995,Mandir Marg
2017-07-04,36.2,28.634099999999993,77.20049999999996,Mandir Marg
2017-07-05,47.651162790697676,28.634099999999993,77.20049999999995,Mandir Marg
2017-07-06,42.80952380952381,28.634099999999997,77.20049999999995,Mandir Marg
2017-07-07,40.68888888888889,28.634099999999993,77.20049999999995,Mandir Marg
2017-07-08,50.31111111111111,28.634099999999993,77.20049999999995,Mandir Marg
2017-07-09,58.15384615384615,28.634099999999993,77.20050000000002,Mandir Marg
2017-07-10,29.666666666666668,28.6341,77.2005,Mandir Marg
2017-07-11,38.07142857142857,28.634099999999993,77.20050000000002,Mandir Marg
2017-07-12,21.555555555555557,28.634099999999997,77.20050000000002,Mandir Marg
2017-07-13,23.0,28.634099999999997,77.20050000000002,Mandir Marg
2017-07-14,32.90625,28.634099999999993,77.20049999999996,Mandir Marg
2017-07-15,37.47826086956522,28.634099999999993,77.20049999999995,Mandir Marg
2017-07-16,46.833333333333336,28.634099999999993,77.20049999999995,Mandir Marg
2017-07-17,42.829787234042556,28.634099999999993,77.20049999999995,Mandir Marg
2017-07-18,44.61904761904762,28.634099999999997,77.20049999999999,Mandir Marg
2017-07-19,55.483870967741936,28.634099999999993,77.20049999999996,Mandir Marg
2017-07-20,26.34375,28.634099999999993,77.20049999999996,Mandir Marg
2017-07-21,33.31818181818182,28.634099999999993,77.20049999999995,Mandir Marg
2017-07-22,46.229166666666664,28.634099999999993,77.20049999999995,Mandir Marg
2017-07-23,32.5,28.634099999999997,77.20049999999995,Mandir Marg
2017-07-24,21.27777777777778,28.634099999999997,77.20049999999999,Mandir Marg
2017-07-25,20.666666666666668,28.634099999999993,77.20049999999998,Mandir Marg
2017-07-26,24.0,28.6341,77.2005,Mandir Marg
2017-07-27,11.0,28.6341,77.2005,Mandir Marg
2017-07-28,33.57142857142857,28.634099999999997,77.20050000000002,Mandir Marg
2017-07-29,32.375,28.634099999999997,77.20050000000002,Mandir Marg
2017-07-30,13.0,28.6341,77.2005,Mandir Marg
2017-07-31,16.142857142857142,28.634099999999997,77.20050000000002,Mandir Marg
2017-08-01,16.833333333333332,28.634099999999993,77.20050000000002,Mandir Marg
2017-08-02,30.9,28.634099999999997,77.20050000000002,Mandir Marg
2017-08-03,,,,Mandir Marg
2017-08-04,,,,Mandir Marg
2017-08-05,,,,Mandir Marg
2017-08-06,62.0,28.6341,77.2005,Mandir Marg
2017-08-07,40.36363636363637,28.634099999999993,77.20050000000002,Mandir Marg
2017-08-08,69.76923076923077,28.634099999999993,77.20050000000002,Mandir Marg
2017-08-09,42.125,28.634099999999997,77.20050000000002,Mandir Marg
2017-08-10,35.083333333333336,28.634099999999993,77.20050000000002,Mandir Marg
2017-08-11,21.4,28.634099999999997,77.20049999999999,Mandir Marg
2017-08-12,,,,Mandir Marg
2017-08-13,18.666666666666668,28.6341,77.2005,Mandir Marg
2017-08-14,,,,Mandir Marg
2017-08-15,45.0,28.6341,77.2005,Mandir Marg
2017-08-16,38.5,28.6341,77.2005,Mandir Marg
2017-08-17,40.18518518518518,28.634099999999993,77.20049999999998,Mandir Marg
2017-08-18,49.19047619047619,28.634099999999997,77.20049999999999,Mandir Marg
2017-08-19,,,,Mandir Marg
2017-08-20,,,,Mandir Marg
2017-08-21,35.0,28.6341,77.2005,Mandir Marg
2017-08-22,33.333333333333336,28.6341,77.20050000000002,Mandir Marg
2017-08-23,30.77777777777778,28.634099999999997,77.20049999999999,Mandir Marg
2017-08-24,59.0,28.6341,77.2005,Mandir Marg
2017-08-25,21.0,28.6341,77.2005,Mandir Marg
2017-08-26,28.785714285714285,28.634099999999993,77.20049999999995,Mandir Marg
2017-08-27,39.12643678160919,28.634100000000036,77.20049999999993,Mandir Marg
2017-08-28,21.09375,28.634099999999993,77.20049999999995,Mandir Marg
2017-08-29,25.361702127659573,28.634099999999993,77.20049999999995,Mandir Marg
2017-08-30,28.38095238095238,28.634099999999997,77.20049999999995,Mandir Marg
2017-08-31,28.634146341463413,28.634099999999997,77.20049999999995,Mandir Marg
2017-09-01,18.0,28.634099999999993,77.20049999999995,Mandir Marg
2017-09-02,19.85333333333333,28.634100000000004,77.20049999999995,Mandir Marg
2017-09-03,27.886363636363637,28.634100000000036,77.20049999999993,Mandir Marg
2017-09-04,27.02777777777778,28.634099999999997,77.20049999999995,Mandir Marg
2017-09-05,23.675,28.634100000000018,77.20049999999995,Mandir Marg
2017-09-06,31.069444444444443,28.634099999999997,77.20049999999995,Mandir Marg
2017-09-07,49.96103896103896,28.63410000000001,77.20049999999995,Mandir Marg
2017-09-08,49.86666666666667,28.634100000000004,77.20049999999995,Mandir Marg
2017-09-09,49.04761904761905,28.634099999999997,77.20049999999999,Mandir Marg
2017-09-10,60.22222222222222,28.634099999999997,77.20050000000002,Mandir Marg
2017-09-11,42.75609756097561,28.634099999999997,77.20049999999995,Mandir Marg
2017-09-12,45.19512195121951,28.63410000000002,77.20049999999995,Mandir Marg
2017-09-13,65.3625,28.634100000000018,77.20049999999995,Mandir Marg
2017-09-14,76.87179487179488,28.634100000000014,77.20049999999995,Mandir Marg
2017-09-15,56.43333333333333,28.634099999999993,77.20049999999996,Mandir Marg
2017-09-16,,,,Mandir Marg
2017-09-17,41.0,28.6341,77.2005,Mandir Marg
2017-09-18,47.411764705882355,28.634099999999993,77.2005,Mandir Marg
2017-09-19,79.69642857142857,28.634099999999993,77.20049999999995,Mandir Marg
2017-09-20,97.58620689655173,28.634099999999993,77.20049999999996,Mandir Marg
2017-09-21,39.59090909090909,28.634099999999993,77.20049999999995,Mandir Marg
2017-09-22,17.236363636363638,28.634099999999993,77.20049999999995,Mandir Marg
2017-09-23,27.384615384615383,28.634099999999993,77.20049999999995,Mandir Marg
2017-09-24,47.975903614457835,28.634100000000025,77.20049999999995,Mandir Marg
2017-09-25,59.72839506172839,28.63410000000002,77.20049999999995,Mandir Marg
2017-09-26,79.8,28.634099999999993,77.20049999999995,Mandir Marg
2017-09-27,87.03571428571429,28.634099999999993,77.20049999999995,Mandir Marg
2017-09-28,75.58490566037736,28.634099999999993,77.20049999999995,Mandir Marg
2017-09-29,81.73611111111111,28.634099999999997,77.20049999999995,Mandir Marg
2017-09-30,83.47945205479452,28.6341,77.20049999999995,Mandir Marg
2017-10-01,61.16,28.634100000000004,77.20049999999995,Mandir Marg
2017-10-02,75.41176470588235,28.634099999999993,77.20049999999996,Mandir Marg
2017-10-03,82.29166666666667,28.634099999999997,77.20049999999995,Mandir Marg
2017-10-04,79.52,28.634099999999993,77.20049999999998,Mandir Marg
2017-10-05,83.91666666666667,28.634099999999997,77.20049999999996,Mandir Marg
2017-10-06,69.32692307692308,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-07,111.375,28.634099999999997,77.20049999999995,Mandir Marg
2017-10-08,125.20833333333333,28.634099999999997,77.20049999999995,Mandir Marg
2017-10-09,113.3157894736842,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-10,144.0,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-11,127.52702702702703,28.6341,77.20049999999995,Mandir Marg
2017-10-12,141.50746268656715,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-13,128.22058823529412,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-14,139.03125,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-15,126.26865671641791,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-16,129.7962962962963,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-17,162.1315789473684,28.634099999999997,77.20049999999996,Mandir Marg
2017-10-18,182.47058823529412,28.634099999999993,77.2005,Mandir Marg
2017-10-19,243.67441860465115,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-20,278.5897435897436,28.634099999999997,77.20049999999995,Mandir Marg
2017-10-21,235.10714285714286,28.634099999999993,77.20049999999996,Mandir Marg
2017-10-22,169.33333333333334,28.634099999999993,77.20050000000002,Mandir Marg
2017-10-23,107.84,28.634099999999993,77.20049999999998,Mandir Marg
2017-10-24,188.5,28.634099999999993,77.20049999999996,Mandir Marg
2017-10-25,179.46153846153845,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-26,163.8372093023256,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-27,196.14583333333334,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-28,183.484375,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-29,187.23076923076923,28.634099999999993,77.20049999999995,Mandir Marg
2017-10-30,178.83333333333334,28.6341,77.20050000000002,Mandir Marg
2017-10-31,224.08695652173913,28.634099999999993,77.20049999999998,Mandir Marg
2017-11-01,180.26666666666668,28.634099999999993,77.20049999999996,Mandir Marg
2017-11-02,178.11111111111111,28.634099999999997,77.20049999999996,Mandir Marg
2017-11-03,188.14285714285714,28.634099999999993,77.20049999999995,Mandir Marg
2017-11-04,178.90769230769232,28.634099999999993,77.20049999999995,Mandir Marg
2017-11-05,196.33898305084745,28.634099999999993,77.20049999999995,Mandir Marg
2017-11-06,350.6,28.634099999999993,77.20049999999995,Mandir Marg
2017-11-07,585.5555555555555,28.634099999999993,77.20049999999995,Mandir Marg
2017-11-08,677.7894736842105,28.634099999999997,77.20049999999999,Mandir Marg
2017-11-09,624.843137254902,28.634099999999993,77.20049999999995,Mandir Marg
2017-11-10,409.0769230769231,28.634099999999997,77.20049999999995,Mandir Marg
2017-11-11,441.1470588235294,28.634099999999993,77.20049999999996,Mandir Marg
2017-11-12,478.175,28.634099999999997,77.20049999999995,Mandir Marg
2017-11-13,401.8780487804878,28.634099999999997,77.20049999999995,Mandir Marg
2017-11-14,277.6666666666667,28.634099999999997,77.20049999999996,Mandir Marg
2017-11-15,177.6153846153846,28.634099999999993,77.20050000000002,Mandir Marg
2017-11-16,170.75,28.634099999999997,77.20049999999999,Mandir Marg
2017-11-17,119.71428571428571,28.634099999999997,77.20050000000002,Mandir Marg
2017-11-18,,,,Mandir Marg
2017-11-19,118.0,28.6341,77.2005,Mandir Marg
2017-11-20,127.0,28.634099999999997,77.20050000000002,Mandir Marg
2017-11-21,258.2,28.634099999999997,77.20050000000002,Mandir Marg
2017-11-22,157.6,28.634099999999993,77.2005,Mandir Marg
2017-11-23,142.2,28.6341,77.2005,Mandir Marg
2017-11-24,155.11111111111111,28.634099999999997,77.20050000000002,Mandir Marg
2017-11-25,164.5,28.634099999999997,77.20050000000002,Mandir Marg
2017-11-26,236.0,28.6341,77.2005,Mandir Marg
2017-11-27,196.0,28.634099999999993,77.20049999999998,Mandir Marg
2017-11-28,125.81818181818181,28.634099999999993,77.20050000000002,Mandir Marg
2017-01-01,156.61249999999998,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-02,196.56250000000003,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-03,211.02083333333334,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-04,52.00833333333333,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-05,166.12083333333334,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-06,145.83333333333334,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-07,123.02083333333331,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-08,132.67083333333332,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-09,138.70833333333334,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-10,112.53333333333335,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-11,171.6583333333333,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-12,221.75,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-13,275.79999999999995,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-14,226.2458333333333,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-15,174.19166666666663,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-16,135.1875,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-17,150.75416666666666,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-18,167.10833333333332,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-19,-384.875,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-20,-23.608333333333338,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-21,-39.12500000000003,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-22,61.04583333333337,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-23,25.47499999999999,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-24,207.25833333333333,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-25,189.2708333333333,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-26,94.75416666666666,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-27,72.08333333333333,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-28,-623.3666666666667,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-29,-323.4875,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-30,149.64583333333334,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-01-31,134.99999999999997,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
2017-02-01,-50.058333333333316,28.63576,77.22444999999998,US Diplomatic Post: New Delhi
