,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag,Aerosol_Cloud_Fraction_Land,Image_Optical_Depth_Land_And_Ocean,Location
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.637672,77.15714399999999,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,Pusa
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.65169907,77.15809631,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,Shadipur
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.66830063,77.11669922,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,Punjabi Bagh
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.56,77.094,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,IGI Airport
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.590999600000004,77.05000305,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,NSIT Dwarka
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.48,77.13,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,Aya Nagar
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.55,77.28,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,CRRI Mathura
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.56480026,77.17440033,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,R K Puram
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.54965,77.21215,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,Sirifort
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.63575935,77.22444916,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,US Diplomatic Post: New Delhi
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.62350082,77.24939728,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,ITO
0,2017.0,5.0,7.0,8.0,55.0,10.0,28.59,77.24,0.36700001743156463,0.4020000190939754,3.0,0.15900000755209476,0.4020000190939754,Lodhi Road
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.63409996,77.20050049,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,Mandir
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.637672,77.15714399999999,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,Pusa
21870,2017.0,1.0,27.0,9.0,19.0,9.0,28.65169907,77.15809631,0.10300000489223748,0.10300000489223748,3.0,0.5620000266935676,-9999.0,Shadipur
21870,2017.0,1.0,27.0,9.0,19.0,9.0,28.66830063,77.11669922,0.10300000489223748,0.10300000489223748,3.0,0.5620000266935676,-9999.0,Punjabi Bagh
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.56,77.094,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,IGI Airport
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.590999600000004,77.05000305,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,NSIT Dwarka
21600,2017.0,1.0,27.0,9.0,19.0,6.0,28.48,77.13,0.09800000465475023,0.09800000465475023,3.0,0.33000001567415893,-9999.0,Aya Nagar
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.55,77.28,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,CRRI Mathura
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.56480026,77.17440033,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,R K Puram
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.54965,77.21215,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,Sirifort
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.63575935,77.22444916,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,US Diplomatic Post: New Delhi
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.62350082,77.24939728,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,ITO
21735,2017.0,1.0,27.0,9.0,19.0,7.0,28.59,77.24,0.1190000056521967,0.1190000056521967,3.0,0.7500000356230885,-9999.0,Lodhi Road
17685,2017.0,4.0,10.0,9.0,13.0,23.0,28.63409996,77.20050049,0.23700001125689596,0.23700001125689596,3.0,0.0,-9999.0,Mandir
17685,2017.0,4.0,10.0,9.0,13.0,23.0,28.637672,77.15714399999999,0.23700001125689596,0.23700001125689596,3.0,0.0,-9999.0,Pusa
17820,2017.0,4.0,10.0,9.0,13.0,24.0,28.65169907,77.15809631,0.23100001097191125,0.23100001097191125,3.0,0.0,-9999.0,Shadipur
17820,2017.0,4.0,10.0,9.0,13.0,24.0,28.66830063,77.11669922,0.23100001097191125,0.23100001097191125,3.0,0.0,-9999.0,Punjabi Bagh
17685,2017.0,4.0,10.0,9.0,13.0,23.0,28.56,77.094,0.23700001125689596,0.23700001125689596,3.0,0.0,-9999.0,IGI Airport
17685,2017.0,4.0,10.0,9.0,13.0,23.0,28.590999600000004,77.05000305,0.23700001125689596,0.23700001125689596,3.0,0.0,-9999.0,NSIT Dwarka
17550,2017.0,4.0,10.0,9.0,13.0,21.0,28.48,77.13,0.2510000119218603,0.2510000119218603,3.0,0.0,-9999.0,Aya Nagar
17550,2017.0,4.0,10.0,9.0,13.0,21.0,28.55,77.28,0.2510000119218603,0.2510000119218603,3.0,0.0,-9999.0,CRRI Mathura
17685,2017.0,4.0,10.0,9.0,13.0,23.0,28.56480026,77.17440033,0.23700001125689596,0.23700001125689596,3.0,0.0,-9999.0,R K Puram
17550,2017.0,4.0,10.0,9.0,13.0,21.0,28.54965,77.21215,0.2510000119218603,0.2510000119218603,3.0,0.0,-9999.0,Sirifort
17685,2017.0,4.0,10.0,9.0,13.0,23.0,28.63575935,77.22444916,0.23700001125689596,0.23700001125689596,3.0,0.0,-9999.0,US Diplomatic Post: New Delhi
17685,2017.0,4.0,10.0,9.0,13.0,23.0,28.62350082,77.24939728,0.23700001125689596,0.23700001125689596,3.0,0.0,-9999.0,ITO
17685,2017.0,4.0,10.0,9.0,13.0,23.0,28.59,77.24,0.23700001125689596,0.23700001125689596,3.0,0.0,-9999.0,Lodhi Road
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.63409996,77.20050049,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,Mandir
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.637672,77.15714399999999,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,Pusa
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.65169907,77.15809631,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,Shadipur
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.66830063,77.11669922,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,Punjabi Bagh
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.56,77.094,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,IGI Airport
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.590999600000004,77.05000305,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,NSIT Dwarka
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.48,77.13,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,Aya Nagar
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.55,77.28,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,CRRI Mathura
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.56480026,77.17440033,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,R K Puram
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.54965,77.21215,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,Sirifort
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.63575935,77.22444916,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,US Diplomatic Post: New Delhi
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.62350082,77.24939728,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,ITO
27270,2017.0,4.0,12.0,9.0,0.0,8.0,28.59,77.24,0.22500001068692654,-9999.0,0.0,0.0,0.2510000119218603,Lodhi Road
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.63409996,77.20050049,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Mandir
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Pusa
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.65169907,77.15809631,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Shadipur
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.66830063,77.11669922,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Punjabi Bagh
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.56,77.094,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,IGI Airport
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.590999600000004,77.05000305,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,NSIT Dwarka
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.48,77.13,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Aya Nagar
123,2017.0,1.0,29.0,7.0,30.0,10.0,28.55,77.28,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,CRRI Mathura
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.56480026,77.17440033,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,R K Puram
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.54965,77.21215,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Sirifort
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.63575935,77.22444916,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,US Diplomatic Post: New Delhi
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.62350082,77.24939728,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,ITO
124,2017.0,1.0,29.0,7.0,30.0,10.0,28.59,77.24,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Lodhi Road
1755,2017.0,7.0,17.0,9.0,0.0,29.0,28.63409996,77.20050049,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Mandir
1755,2017.0,7.0,17.0,9.0,0.0,29.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Pusa
1890,2017.0,7.0,17.0,9.0,0.0,30.0,28.65169907,77.15809631,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Shadipur
1890,2017.0,7.0,17.0,9.0,0.0,30.0,28.66830063,77.11669922,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Punjabi Bagh
1755,2017.0,7.0,17.0,9.0,0.0,29.0,28.56,77.094,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,IGI Airport
1755,2017.0,7.0,17.0,9.0,0.0,29.0,28.590999600000004,77.05000305,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,NSIT Dwarka
1620,2017.0,7.0,17.0,9.0,0.0,27.0,28.48,77.13,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Aya Nagar
1620,2017.0,7.0,17.0,9.0,0.0,27.0,28.55,77.28,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,CRRI Mathura
1755,2017.0,7.0,17.0,9.0,0.0,29.0,28.56480026,77.17440033,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,R K Puram
1620,2017.0,7.0,17.0,9.0,0.0,27.0,28.54965,77.21215,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Sirifort
1755,2017.0,7.0,17.0,9.0,0.0,29.0,28.63575935,77.22444916,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,US Diplomatic Post: New Delhi
1755,2017.0,7.0,17.0,9.0,0.0,29.0,28.62350082,77.24939728,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,ITO
1755,2017.0,7.0,17.0,9.0,0.0,29.0,28.59,77.24,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Lodhi Road
3315,2017.0,3.0,12.0,8.0,5.0,46.0,28.63409996,77.20050049,0.35000001662410796,0.5640000267885625,3.0,0.2500000118743628,0.5640000267885625,Mandir
3316,2017.0,3.0,12.0,8.0,5.0,46.0,28.637672,77.15714399999999,0.3350000159116462,0.5210000247461721,3.0,0.17400000826455653,0.5210000247461721,Pusa
3316,2017.0,3.0,12.0,8.0,5.0,46.0,28.65169907,77.15809631,0.3350000159116462,0.5210000247461721,3.0,0.17400000826455653,0.5210000247461721,Shadipur
3316,2017.0,3.0,12.0,8.0,5.0,46.0,28.66830063,77.11669922,0.3350000159116462,0.5210000247461721,3.0,0.17400000826455653,0.5210000247461721,Punjabi Bagh
3181,2017.0,3.0,12.0,8.0,5.0,44.0,28.56,77.094,0.38700001838151366,0.44700002123136073,3.0,0.2500000118743628,0.44700002123136073,IGI Airport
3182,2017.0,3.0,12.0,8.0,5.0,44.0,28.590999600000004,77.05000305,0.45500002161134034,0.6340000301133841,3.0,0.20900000992696732,0.6340000301133841,NSIT Dwarka
3046,2017.0,3.0,12.0,8.0,5.0,43.0,28.48,77.13,0.4620000219438225,0.4330000205663964,3.0,0.37700001790653914,0.4330000205663964,Aya Nagar
3045,2017.0,3.0,12.0,8.0,5.0,43.0,28.55,77.28,0.3960000188089907,-9999.0,0.0,0.4390000208513811,0.3220000152941793,CRRI Mathura
3181,2017.0,3.0,12.0,8.0,5.0,44.0,28.56480026,77.17440033,0.38700001838151366,0.44700002123136073,3.0,0.2500000118743628,0.44700002123136073,R K Puram
3180,2017.0,3.0,12.0,8.0,5.0,44.0,28.54965,77.21215,0.3800000180490315,0.6020000285934657,3.0,0.24700001173187047,0.6020000285934657,Sirifort
3315,2017.0,3.0,12.0,8.0,5.0,46.0,28.63575935,77.22444916,0.35000001662410796,0.5640000267885625,3.0,0.2500000118743628,0.5640000267885625,US Diplomatic Post: New Delhi
3180,2017.0,3.0,12.0,8.0,5.0,44.0,28.62350082,77.24939728,0.3800000180490315,0.6020000285934657,3.0,0.24700001173187047,0.6020000285934657,ITO
3180,2017.0,3.0,12.0,8.0,5.0,44.0,28.59,77.24,0.3800000180490315,0.6020000285934657,3.0,0.24700001173187047,0.6020000285934657,Lodhi Road
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.63409996,77.20050049,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Mandir
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Pusa
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.65169907,77.15809631,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Shadipur
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.66830063,77.11669922,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Punjabi Bagh
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.56,77.094,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,IGI Airport
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.590999600000004,77.05000305,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,NSIT Dwarka
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.48,77.13,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Aya Nagar
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.55,77.28,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,CRRI Mathura
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.56480026,77.17440033,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,R K Puram
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.54965,77.21215,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Sirifort
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.63575935,77.22444916,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,US Diplomatic Post: New Delhi
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.62350082,77.24939728,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,ITO
134,2017.0,3.0,10.0,6.0,40.0,10.0,28.59,77.24,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Lodhi Road
3645,2017.0,2.0,23.0,9.0,0.0,49.0,28.63409996,77.20050049,0.19800000940449536,0.24100001144688576,3.0,0.0,0.24100001144688576,Mandir
3645,2017.0,2.0,23.0,9.0,0.0,49.0,28.637672,77.15714399999999,0.19800000940449536,0.24100001144688576,3.0,0.0,0.24100001144688576,Pusa
3645,2017.0,2.0,23.0,9.0,0.0,49.0,28.65169907,77.15809631,0.19800000940449536,0.24100001144688576,3.0,0.0,0.24100001144688576,Shadipur
3645,2017.0,2.0,23.0,9.0,0.0,49.0,28.66830063,77.11669922,0.19800000940449536,0.24100001144688576,3.0,0.0,0.24100001144688576,Punjabi Bagh
3510,2017.0,2.0,23.0,9.0,0.0,48.0,28.56,77.094,0.20400000968948007,0.24400001158937812,3.0,0.0,0.24400001158937812,IGI Airport
3645,2017.0,2.0,23.0,9.0,0.0,49.0,28.590999600000004,77.05000305,0.19800000940449536,0.24100001144688576,3.0,0.0,0.24100001144688576,NSIT Dwarka
3375,2017.0,2.0,23.0,9.0,0.0,46.0,28.48,77.13,0.1830000086920336,0.2340000111144036,3.0,0.0,0.2340000111144036,Aya Nagar
3510,2017.0,2.0,23.0,9.0,0.0,48.0,28.55,77.28,0.20400000968948007,0.24400001158937812,3.0,0.0,0.24400001158937812,CRRI Mathura
3510,2017.0,2.0,23.0,9.0,0.0,48.0,28.56480026,77.17440033,0.20400000968948007,0.24400001158937812,3.0,0.0,0.24400001158937812,R K Puram
3510,2017.0,2.0,23.0,9.0,0.0,48.0,28.54965,77.21215,0.20400000968948007,0.24400001158937812,3.0,0.0,0.24400001158937812,Sirifort
3645,2017.0,2.0,23.0,9.0,0.0,49.0,28.63575935,77.22444916,0.19800000940449536,0.24100001144688576,3.0,0.0,0.24100001144688576,US Diplomatic Post: New Delhi
3645,2017.0,2.0,23.0,9.0,0.0,49.0,28.62350082,77.24939728,0.19800000940449536,0.24100001144688576,3.0,0.0,0.24100001144688576,ITO
3510,2017.0,2.0,23.0,9.0,0.0,48.0,28.59,77.24,0.20400000968948007,0.24400001158937812,3.0,0.0,0.24400001158937812,Lodhi Road
27341,2017.0,8.0,10.0,8.0,10.0,8.0,28.63409996,77.20050049,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Mandir
27342,2017.0,8.0,10.0,8.0,10.0,8.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Pusa
27342,2017.0,8.0,10.0,8.0,10.0,8.0,28.65169907,77.15809631,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Shadipur
27342,2017.0,8.0,10.0,8.0,10.0,8.0,28.66830063,77.11669922,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Punjabi Bagh
27342,2017.0,8.0,10.0,8.0,10.0,8.0,28.56,77.094,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,IGI Airport
27343,2017.0,8.0,10.0,8.0,10.0,8.0,28.590999600000004,77.05000305,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,NSIT Dwarka
27342,2017.0,8.0,10.0,8.0,10.0,8.0,28.48,77.13,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Aya Nagar
27341,2017.0,8.0,10.0,8.0,10.0,8.0,28.55,77.28,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,CRRI Mathura
27342,2017.0,8.0,10.0,8.0,10.0,8.0,28.56480026,77.17440033,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,R K Puram
27341,2017.0,8.0,10.0,8.0,10.0,8.0,28.54965,77.21215,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Sirifort
27341,2017.0,8.0,10.0,8.0,10.0,8.0,28.63575935,77.22444916,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,US Diplomatic Post: New Delhi
27341,2017.0,8.0,10.0,8.0,10.0,8.0,28.62350082,77.24939728,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,ITO
27341,2017.0,8.0,10.0,8.0,10.0,8.0,28.59,77.24,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Lodhi Road
3796,2017.0,7.0,21.0,8.0,35.0,52.0,28.63409996,77.20050049,0.35400001681409776,-9999.0,0.0,0.8290000393753871,-9999.0,Mandir
3796,2017.0,7.0,21.0,8.0,35.0,52.0,28.637672,77.15714399999999,0.35400001681409776,-9999.0,0.0,0.8290000393753871,-9999.0,Pusa
3796,2017.0,7.0,21.0,8.0,35.0,52.0,28.65169907,77.15809631,0.35400001681409776,-9999.0,0.0,0.8290000393753871,-9999.0,Shadipur
3796,2017.0,7.0,21.0,8.0,35.0,52.0,28.66830063,77.11669922,0.35400001681409776,-9999.0,0.0,0.8290000393753871,-9999.0,Punjabi Bagh
3662,2017.0,7.0,21.0,8.0,35.0,50.0,28.56,77.094,0.6430000305408612,-9999.0,0.0,0.9520000452175736,-9999.0,IGI Airport
3662,2017.0,7.0,21.0,8.0,35.0,50.0,28.590999600000004,77.05000305,0.6430000305408612,-9999.0,0.0,0.9520000452175736,-9999.0,NSIT Dwarka
3526,2017.0,7.0,21.0,8.0,35.0,49.0,28.48,77.13,0.5290000251261517,-9999.0,0.0,0.8470000402303413,-9999.0,Aya Nagar
3661,2017.0,7.0,21.0,8.0,35.0,50.0,28.55,77.28,0.3550000168615952,-9999.0,0.0,0.740000035148114,0.3940000187139958,CRRI Mathura
3661,2017.0,7.0,21.0,8.0,35.0,50.0,28.56480026,77.17440033,0.3550000168615952,-9999.0,0.0,0.740000035148114,0.3940000187139958,R K Puram
3661,2017.0,7.0,21.0,8.0,35.0,50.0,28.54965,77.21215,0.3550000168615952,-9999.0,0.0,0.740000035148114,0.3940000187139958,Sirifort
3796,2017.0,7.0,21.0,8.0,35.0,52.0,28.63575935,77.22444916,0.35400001681409776,-9999.0,0.0,0.8290000393753871,-9999.0,US Diplomatic Post: New Delhi
3796,2017.0,7.0,21.0,8.0,35.0,52.0,28.62350082,77.24939728,0.35400001681409776,-9999.0,0.0,0.8290000393753871,-9999.0,ITO
3661,2017.0,7.0,21.0,8.0,35.0,50.0,28.59,77.24,0.3550000168615952,-9999.0,0.0,0.740000035148114,0.3940000187139958,Lodhi Road
8369,2017.0,1.0,19.0,6.0,51.0,39.0,28.63409996,77.20050049,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,Mandir
8369,2017.0,1.0,19.0,6.0,51.0,39.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,Pusa
8369,2017.0,1.0,19.0,6.0,51.0,39.0,28.65169907,77.15809631,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,Shadipur
8369,2017.0,1.0,19.0,6.0,51.0,39.0,28.66830063,77.11669922,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,Punjabi Bagh
8234,2017.0,1.0,19.0,6.0,51.0,38.0,28.56,77.094,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,IGI Airport
8234,2017.0,1.0,19.0,6.0,51.0,38.0,28.590999600000004,77.05000305,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,NSIT Dwarka
8099,2017.0,1.0,19.0,6.0,51.0,37.0,28.48,77.13,-9999.0,-9999.0,0.0,0.975000046310015,-9999.0,Aya Nagar
8234,2017.0,1.0,19.0,6.0,51.0,38.0,28.55,77.28,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,CRRI Mathura
8234,2017.0,1.0,19.0,6.0,51.0,38.0,28.56480026,77.17440033,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,R K Puram
8234,2017.0,1.0,19.0,6.0,51.0,38.0,28.54965,77.21215,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,Sirifort
8369,2017.0,1.0,19.0,6.0,51.0,39.0,28.63575935,77.22444916,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,US Diplomatic Post: New Delhi
8369,2017.0,1.0,19.0,6.0,51.0,39.0,28.62350082,77.24939728,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,ITO
8234,2017.0,1.0,19.0,6.0,51.0,38.0,28.59,77.24,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,Lodhi Road
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.63409996,77.20050049,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Mandir
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Pusa
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.65169907,77.15809631,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Shadipur
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.66830063,77.11669922,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Punjabi Bagh
124,2017.0,7.0,15.0,7.0,35.0,9.0,28.56,77.094,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,IGI Airport
124,2017.0,7.0,15.0,7.0,35.0,9.0,28.590999600000004,77.05000305,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,NSIT Dwarka
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.48,77.13,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Aya Nagar
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.55,77.28,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,CRRI Mathura
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.56480026,77.17440033,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,R K Puram
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.54965,77.21215,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Sirifort
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.63575935,77.22444916,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,US Diplomatic Post: New Delhi
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.62350082,77.24939728,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,ITO
123,2017.0,7.0,15.0,7.0,35.0,9.0,28.59,77.24,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,Lodhi Road
17010,2017.0,4.0,26.0,9.0,13.0,15.0,28.63409996,77.20050049,0.3610000171465799,0.3610000171465799,3.0,0.04700000223238021,-9999.0,Mandir
17010,2017.0,4.0,26.0,9.0,13.0,15.0,28.637672,77.15714399999999,0.3610000171465799,0.3610000171465799,3.0,0.04700000223238021,-9999.0,Pusa
17010,2017.0,4.0,26.0,9.0,13.0,15.0,28.65169907,77.15809631,0.3610000171465799,0.3610000171465799,3.0,0.04700000223238021,-9999.0,Shadipur
17010,2017.0,4.0,26.0,9.0,13.0,15.0,28.66830063,77.11669922,0.3610000171465799,0.3610000171465799,3.0,0.04700000223238021,-9999.0,Punjabi Bagh
16875,2017.0,4.0,26.0,9.0,13.0,14.0,28.56,77.094,0.3740000177640468,0.3740000177640468,2.0,0.057000002707354724,-9999.0,IGI Airport
