,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag,Location
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.7504,77.11717,-9999.0,-9999.0,1.0,-9999.0,"DTU, New Delhi - CPCB"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.499727000000004,77.267095,-9999.0,-9999.0,1.0,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.572038,77.070837,-9999.0,-9999.0,1.0,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.655602000000002,77.294687,-9999.0,-9999.0,1.0,-9999.0,"East Arjun Nagar, Delhi - CPCB"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.68255,77.30512,-9999.0,-9999.0,1.0,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.624059999999997,77.2411,-9999.0,-9999.0,1.0,-9999.0,"ITO, New Delhi - CPCB"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.725833,77.162752,-9999.0,-9999.0,1.0,-9999.0,"Jahangirpuri, Delhi - DPCC"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,1.0,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,"Lodhi Road, New Delhi - IMD"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,1.0,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.6341,77.2005,-9999.0,-9999.0,1.0,-9999.0,"Mandir Marg, New Delhi - DPCC"
2,2016.0,7.0,23.0,8.0,55.0,9.0,28.608052,77.036187,-9999.0,-9999.0,1.0,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
2,2016.0,7.0,23.0,8.0,55.0,9.0,28.609013,76.985453,-9999.0,-9999.0,1.0,-9999.0,"Najafgarh, Delhi - DPCC"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,1.0,-9999.0,"Narela, Delhi - DPCC"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.563867,77.26080999999999,-9999.0,-9999.0,1.0,-9999.0,"Nehru Nagar, Delhi - DPCC"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.688812,77.20727099999999,-9999.0,-9999.0,1.0,-9999.0,"North Campus, DU, New Delhi - IMD"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.535763,77.276433,-9999.0,-9999.0,1.0,-9999.0,"Okhla Phase-2, Delhi - DPCC"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.619988,77.292355,-9999.0,-9999.0,1.0,-9999.0,"Patparganj, Delhi - DPCC"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.6683,77.1167,-9999.0,-9999.0,1.0,-9999.0,"Punjabi Bagh, Delhi - DPCC"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,"Pusa, New Delhi - IMD"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.5648,77.1744,-9999.0,-9999.0,1.0,-9999.0,"R K Puram, New Delhi - DPCC"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.749471999999997,77.056533,-9999.0,-9999.0,1.0,-9999.0,"Rohini, Delhi - DPCC"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.651558,77.158194,-9999.0,-9999.0,1.0,-9999.0,"Shadipur, New Delhi - CPCB"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,"Sirifort, New Delhi - CPCB"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.733247,77.249589,-9999.0,-9999.0,1.0,-9999.0,"Sonia Vihar, Delhi - DPCC"
0,2016.0,7.0,23.0,8.0,55.0,9.0,28.671246000000004,77.317654,-9999.0,-9999.0,1.0,-9999.0,"Vivek Vihar, Delhi - DPCC"
1,2016.0,7.0,23.0,8.0,55.0,9.0,28.700217,77.16379,-9999.0,-9999.0,1.0,-9999.0,"Wazirpur, Delhi - DPCC"
299713,2016.0,9.0,1.0,8.0,5.0,3.0,28.6508,77.3152,-9999.0,-9999.0,1.0,-9999.0,"Anand Vihar, Delhi - DPCC"
300619,2016.0,9.0,1.0,8.0,5.0,5.0,28.688454999999998,77.17575,-9999.0,-9999.0,1.0,-9999.0,"Ashok Vihar, Delhi - DPCC"
297466,2016.0,9.0,1.0,8.0,5.0,2.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,"Aya Nagar, New Delhi - IMD"
301069,2016.0,9.0,1.0,8.0,5.0,5.0,28.72835,77.197484,-9999.0,-9999.0,1.0,-9999.0,"Burari Crossing, New Delhi - IMD"
298362,2016.0,9.0,1.0,8.0,5.0,2.0,28.55,77.28,-9999.0,-9999.0,2.0,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
301974,2016.0,9.0,1.0,8.0,5.0,6.0,28.7504,77.11717,-9999.0,-9999.0,1.0,-9999.0,"DTU, New Delhi - CPCB"
297461,2016.0,9.0,1.0,8.0,5.0,2.0,28.499727000000004,77.267095,-9999.0,-9999.0,1.0,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
298820,2016.0,9.0,1.0,8.0,5.0,2.0,28.572038,77.070837,-9999.0,-9999.0,1.0,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
299714,2016.0,9.0,1.0,8.0,5.0,3.0,28.655602000000002,77.294687,-9999.0,-9999.0,1.0,-9999.0,"East Arjun Nagar, Delhi - CPCB"
298819,2016.0,9.0,1.0,8.0,5.0,2.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
300164,2016.0,9.0,1.0,8.0,5.0,3.0,28.68255,77.30512,-9999.0,-9999.0,1.0,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
299265,2016.0,9.0,1.0,8.0,5.0,3.0,28.624059999999997,77.2411,-9999.0,-9999.0,1.0,-9999.0,"ITO, New Delhi - CPCB"
301070,2016.0,9.0,1.0,8.0,5.0,5.0,28.725833,77.162752,-9999.0,-9999.0,1.0,-9999.0,"Jahangirpuri, Delhi - DPCC"
298815,2016.0,9.0,1.0,8.0,5.0,2.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,1.0,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
298814,2016.0,9.0,1.0,8.0,5.0,2.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,"Lodhi Road, New Delhi - IMD"
299265,2016.0,9.0,1.0,8.0,5.0,3.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,1.0,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
299717,2016.0,9.0,1.0,8.0,5.0,3.0,28.6341,77.2005,-9999.0,-9999.0,1.0,-9999.0,"Mandir Marg, New Delhi - DPCC"
299722,2016.0,9.0,1.0,8.0,5.0,3.0,28.608052,77.036187,-9999.0,-9999.0,1.0,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
299724,2016.0,9.0,1.0,8.0,5.0,3.0,28.609013,76.985453,-9999.0,-9999.0,1.0,-9999.0,"Najafgarh, Delhi - DPCC"
303327,2016.0,9.0,1.0,8.0,5.0,6.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,1.0,-9999.0,"Narela, Delhi - DPCC"
298363,2016.0,9.0,1.0,8.0,5.0,2.0,28.563867,77.26080999999999,-9999.0,-9999.0,1.0,-9999.0,"Nehru Nagar, Delhi - DPCC"
300619,2016.0,9.0,1.0,8.0,5.0,5.0,28.688812,77.20727099999999,-9999.0,-9999.0,1.0,-9999.0,"North Campus, DU, New Delhi - IMD"
297911,2016.0,9.0,1.0,8.0,5.0,2.0,28.535763,77.276433,-9999.0,-9999.0,1.0,-9999.0,"Okhla Phase-2, Delhi - DPCC"
299263,2016.0,9.0,1.0,8.0,5.0,3.0,28.619988,77.292355,-9999.0,-9999.0,1.0,-9999.0,"Patparganj, Delhi - DPCC"
300621,2016.0,9.0,1.0,8.0,5.0,5.0,28.6683,77.1167,-9999.0,-9999.0,1.0,-9999.0,"Punjabi Bagh, Delhi - DPCC"
299718,2016.0,9.0,1.0,8.0,5.0,3.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,"Pusa, New Delhi - IMD"
298816,2016.0,9.0,1.0,8.0,5.0,2.0,28.5648,77.1744,-9999.0,-9999.0,1.0,-9999.0,"R K Puram, New Delhi - DPCC"
301976,2016.0,9.0,1.0,8.0,5.0,6.0,28.749471999999997,77.056533,-9999.0,-9999.0,1.0,-9999.0,"Rohini, Delhi - DPCC"
300169,2016.0,9.0,1.0,8.0,5.0,3.0,28.651558,77.158194,-9999.0,-9999.0,1.0,-9999.0,"Shadipur, New Delhi - CPCB"
298364,2016.0,9.0,1.0,8.0,5.0,2.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,"Sirifort, New Delhi - CPCB"
301068,2016.0,9.0,1.0,8.0,5.0,5.0,28.733247,77.249589,-9999.0,-9999.0,2.0,-9999.0,"Sonia Vihar, Delhi - DPCC"
300164,2016.0,9.0,1.0,8.0,5.0,3.0,28.671246000000004,77.317654,-9999.0,-9999.0,1.0,-9999.0,"Vivek Vihar, Delhi - DPCC"
300620,2016.0,9.0,1.0,8.0,5.0,5.0,28.700217,77.16379,-9999.0,-9999.0,1.0,-9999.0,"Wazirpur, Delhi - DPCC"
30294,2016.0,5.0,8.0,8.0,30.0,38.0,28.6508,77.3152,-9999.0,-9999.0,2.0,-9999.0,"Anand Vihar, Delhi - DPCC"
31198,2016.0,5.0,8.0,8.0,30.0,40.0,28.688454999999998,77.17575,0.9700000460725278,0.9700000460725278,1.0,3.0,"Ashok Vihar, Delhi - DPCC"
28043,2016.0,5.0,8.0,8.0,30.0,35.0,28.48,77.13,1.0410000494448468,1.0410000494448468,1.0,3.0,"Aya Nagar, New Delhi - IMD"
32100,2016.0,5.0,8.0,8.0,30.0,40.0,28.72835,77.197484,-9999.0,-9999.0,2.0,-9999.0,"Burari Crossing, New Delhi - IMD"
28942,2016.0,5.0,8.0,8.0,30.0,37.0,28.55,77.28,0.9770000464050099,0.9770000464050099,1.0,3.0,"CRRI Mathura Road, New Delhi - IMD"
32552,2016.0,5.0,8.0,8.0,30.0,40.0,28.7504,77.11717,-9999.0,-9999.0,1.0,-9999.0,"DTU, New Delhi - CPCB"
28040,2016.0,5.0,8.0,8.0,30.0,35.0,28.499727000000004,77.267095,0.9730000462150201,0.9730000462150201,1.0,3.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
29397,2016.0,5.0,8.0,8.0,30.0,37.0,28.572038,77.070837,1.1440000543370843,1.1440000543370843,1.0,3.0,"Dwarka-Sector 8, Delhi - DPCC"
30745,2016.0,5.0,8.0,8.0,30.0,38.0,28.655602000000002,77.294687,-9999.0,-9999.0,1.0,-9999.0,"East Arjun Nagar, Delhi - CPCB"
29396,2016.0,5.0,8.0,8.0,30.0,37.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
30745,2016.0,5.0,8.0,8.0,30.0,38.0,28.68255,77.30512,-9999.0,-9999.0,1.0,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
30295,2016.0,5.0,8.0,8.0,30.0,38.0,28.624059999999997,77.2411,-9999.0,1.1320000537671149,2.0,0.0,"ITO, New Delhi - CPCB"
32100,2016.0,5.0,8.0,8.0,30.0,40.0,28.725833,77.162752,-9999.0,-9999.0,2.0,-9999.0,"Jahangirpuri, Delhi - DPCC"
29393,2016.0,5.0,8.0,8.0,30.0,37.0,28.582846000000004,77.23436600000001,-9999.0,1.221000057994388,2.0,0.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
29393,2016.0,5.0,8.0,8.0,30.0,37.0,28.59,77.24,-9999.0,1.221000057994388,2.0,0.0,"Lodhi Road, New Delhi - IMD"
29844,2016.0,5.0,8.0,8.0,30.0,38.0,28.612441999999998,77.23727199999999,-9999.0,1.152000054717064,2.0,0.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
30296,2016.0,5.0,8.0,8.0,30.0,38.0,28.6341,77.2005,1.0300000489223748,1.0300000489223748,1.0,3.0,"Mandir Marg, New Delhi - DPCC"
30299,2016.0,5.0,8.0,8.0,30.0,38.0,28.608052,77.036187,-9999.0,-9999.0,1.0,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
30300,2016.0,5.0,8.0,8.0,30.0,38.0,28.609013,76.985453,-9999.0,-9999.0,1.0,-9999.0,"Najafgarh, Delhi - DPCC"
33905,2016.0,5.0,8.0,8.0,30.0,41.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,1.0,-9999.0,"Narela, Delhi - DPCC"
28942,2016.0,5.0,8.0,8.0,30.0,37.0,28.563867,77.26080999999999,0.9770000464050099,0.9770000464050099,1.0,3.0,"Nehru Nagar, Delhi - DPCC"
31198,2016.0,5.0,8.0,8.0,30.0,40.0,28.688812,77.20727099999999,0.9700000460725278,0.9700000460725278,1.0,3.0,"North Campus, DU, New Delhi - IMD"
28942,2016.0,5.0,8.0,8.0,30.0,37.0,28.535763,77.276433,0.9770000464050099,0.9770000464050099,1.0,3.0,"Okhla Phase-2, Delhi - DPCC"
29843,2016.0,5.0,8.0,8.0,30.0,38.0,28.619988,77.292355,-9999.0,-9999.0,2.0,-9999.0,"Patparganj, Delhi - DPCC"
31199,2016.0,5.0,8.0,8.0,30.0,40.0,28.6683,77.1167,1.066000050632283,1.066000050632283,1.0,3.0,"Punjabi Bagh, Delhi - DPCC"
30748,2016.0,5.0,8.0,8.0,30.0,38.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,"Pusa, New Delhi - IMD"
29395,2016.0,5.0,8.0,8.0,30.0,37.0,28.5648,77.1744,1.1760000558570027,1.1760000558570027,1.0,3.0,"R K Puram, New Delhi - DPCC"
32553,2016.0,5.0,8.0,8.0,30.0,40.0,28.749471999999997,77.056533,-9999.0,-9999.0,1.0,-9999.0,"Rohini, Delhi - DPCC"
30748,2016.0,5.0,8.0,8.0,30.0,38.0,28.651558,77.158194,-9999.0,-9999.0,1.0,-9999.0,"Shadipur, New Delhi - CPCB"
28943,2016.0,5.0,8.0,8.0,30.0,37.0,28.54965,77.21215,1.1290000536246225,1.1290000536246225,1.0,3.0,"Sirifort, New Delhi - CPCB"
32099,2016.0,5.0,8.0,8.0,30.0,40.0,28.733247,77.249589,-9999.0,0.9070000430801883,2.0,0.0,"Sonia Vihar, Delhi - DPCC"
30744,2016.0,5.0,8.0,8.0,30.0,38.0,28.671246000000004,77.317654,-9999.0,-9999.0,1.0,-9999.0,"Vivek Vihar, Delhi - DPCC"
31649,2016.0,5.0,8.0,8.0,30.0,40.0,28.700217,77.16379,1.0420000494923443,1.0420000494923443,1.0,3.0,"Wazirpur, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.6508,77.3152,1.0180000483524054,1.0180000483524054,1.0,3.0,"Anand Vihar, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.688454999999998,77.17575,1.0180000483524054,1.0180000483524054,1.0,3.0,"Ashok Vihar, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.48,77.13,1.0180000483524054,1.0180000483524054,1.0,3.0,"Aya Nagar, New Delhi - IMD"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.72835,77.197484,1.0180000483524054,1.0180000483524054,1.0,3.0,"Burari Crossing, New Delhi - IMD"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.55,77.28,1.0180000483524054,1.0180000483524054,1.0,3.0,"CRRI Mathura Road, New Delhi - IMD"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.7504,77.11717,1.0180000483524054,1.0180000483524054,1.0,3.0,"DTU, New Delhi - CPCB"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.499727000000004,77.267095,1.0180000483524054,1.0180000483524054,1.0,3.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.572038,77.070837,1.0180000483524054,1.0180000483524054,1.0,3.0,"Dwarka-Sector 8, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.655602000000002,77.294687,1.0180000483524054,1.0180000483524054,1.0,3.0,"East Arjun Nagar, Delhi - CPCB"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.56,77.094,1.0180000483524054,1.0180000483524054,1.0,3.0,"IGI Airport Terminal - 3, New Delhi - IMD"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.68255,77.30512,1.0180000483524054,1.0180000483524054,1.0,3.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.624059999999997,77.2411,1.0180000483524054,1.0180000483524054,1.0,3.0,"ITO, New Delhi - CPCB"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.725833,77.162752,1.0180000483524054,1.0180000483524054,1.0,3.0,"Jahangirpuri, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.582846000000004,77.23436600000001,1.0180000483524054,1.0180000483524054,1.0,3.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.59,77.24,1.0180000483524054,1.0180000483524054,1.0,3.0,"Lodhi Road, New Delhi - IMD"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.612441999999998,77.23727199999999,1.0180000483524054,1.0180000483524054,1.0,3.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.6341,77.2005,1.0180000483524054,1.0180000483524054,1.0,3.0,"Mandir Marg, New Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.608052,77.036187,1.0180000483524054,1.0180000483524054,1.0,3.0,"NSIT Dwarka, New Delhi - CPCB"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.609013,76.985453,1.0180000483524054,1.0180000483524054,1.0,3.0,"Najafgarh, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.853959999999997,77.09178399999999,1.0180000483524054,1.0180000483524054,1.0,3.0,"Narela, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.563867,77.26080999999999,1.0180000483524054,1.0180000483524054,1.0,3.0,"Nehru Nagar, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.688812,77.20727099999999,1.0180000483524054,1.0180000483524054,1.0,3.0,"North Campus, DU, New Delhi - IMD"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.535763,77.276433,1.0180000483524054,1.0180000483524054,1.0,3.0,"Okhla Phase-2, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.619988,77.292355,1.0180000483524054,1.0180000483524054,1.0,3.0,"Patparganj, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.6683,77.1167,1.0180000483524054,1.0180000483524054,1.0,3.0,"Punjabi Bagh, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.637672,77.15714399999999,1.0180000483524054,1.0180000483524054,1.0,3.0,"Pusa, New Delhi - IMD"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.5648,77.1744,1.0180000483524054,1.0180000483524054,1.0,3.0,"R K Puram, New Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.749471999999997,77.056533,1.0180000483524054,1.0180000483524054,1.0,3.0,"Rohini, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.651558,77.158194,1.0180000483524054,1.0180000483524054,1.0,3.0,"Shadipur, New Delhi - CPCB"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.54965,77.21215,1.0180000483524054,1.0180000483524054,1.0,3.0,"Sirifort, New Delhi - CPCB"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.733247,77.249589,1.0180000483524054,1.0180000483524054,1.0,3.0,"Sonia Vihar, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.671246000000004,77.317654,1.0180000483524054,1.0180000483524054,1.0,3.0,"Vivek Vihar, Delhi - DPCC"
304425,2016.0,7.0,10.0,9.0,25.0,8.0,28.700217,77.16379,1.0180000483524054,1.0180000483524054,1.0,3.0,"Wazirpur, Delhi - DPCC"
304831,2016.0,8.0,4.0,7.0,40.0,7.0,28.6508,77.3152,-9999.0,-9999.0,1.0,-9999.0,"Anand Vihar, Delhi - DPCC"
304833,2016.0,8.0,4.0,7.0,40.0,7.0,28.688454999999998,77.17575,-9999.0,-9999.0,1.0,-9999.0,"Ashok Vihar, Delhi - DPCC"
304834,2016.0,8.0,4.0,7.0,40.0,7.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,"Aya Nagar, New Delhi - IMD"
304833,2016.0,8.0,4.0,7.0,40.0,7.0,28.72835,77.197484,-9999.0,-9999.0,1.0,-9999.0,"Burari Crossing, New Delhi - IMD"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
304834,2016.0,8.0,4.0,7.0,40.0,7.0,28.7504,77.11717,-9999.0,-9999.0,1.0,-9999.0,"DTU, New Delhi - CPCB"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.499727000000004,77.267095,-9999.0,-9999.0,1.0,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
304835,2016.0,8.0,4.0,7.0,40.0,7.0,28.572038,77.070837,-9999.0,-9999.0,1.0,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.655602000000002,77.294687,-9999.0,-9999.0,1.0,-9999.0,"East Arjun Nagar, Delhi - CPCB"
304835,2016.0,8.0,4.0,7.0,40.0,7.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.68255,77.30512,-9999.0,-9999.0,1.0,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.624059999999997,77.2411,-9999.0,-9999.0,1.0,-9999.0,"ITO, New Delhi - CPCB"
304834,2016.0,8.0,4.0,7.0,40.0,7.0,28.725833,77.162752,-9999.0,-9999.0,1.0,-9999.0,"Jahangirpuri, Delhi - DPCC"
304833,2016.0,8.0,4.0,7.0,40.0,7.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,1.0,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,"Lodhi Road, New Delhi - IMD"
304833,2016.0,8.0,4.0,7.0,40.0,7.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,1.0,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
304833,2016.0,8.0,4.0,7.0,40.0,7.0,28.6341,77.2005,-9999.0,-9999.0,1.0,-9999.0,"Mandir Marg, New Delhi - DPCC"
304835,2016.0,8.0,4.0,7.0,40.0,7.0,28.608052,77.036187,-9999.0,-9999.0,1.0,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
304836,2016.0,8.0,4.0,7.0,40.0,7.0,28.609013,76.985453,-9999.0,-9999.0,1.0,-9999.0,"Najafgarh, Delhi - DPCC"
304835,2016.0,8.0,4.0,7.0,40.0,7.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,1.0,-9999.0,"Narela, Delhi - DPCC"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.563867,77.26080999999999,-9999.0,-9999.0,1.0,-9999.0,"Nehru Nagar, Delhi - DPCC"
304833,2016.0,8.0,4.0,7.0,40.0,7.0,28.688812,77.20727099999999,-9999.0,-9999.0,1.0,-9999.0,"North Campus, DU, New Delhi - IMD"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.535763,77.276433,-9999.0,-9999.0,1.0,-9999.0,"Okhla Phase-2, Delhi - DPCC"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.619988,77.292355,-9999.0,-9999.0,1.0,-9999.0,"Patparganj, Delhi - DPCC"
304834,2016.0,8.0,4.0,7.0,40.0,7.0,28.6683,77.1167,-9999.0,-9999.0,1.0,-9999.0,"Punjabi Bagh, Delhi - DPCC"
304834,2016.0,8.0,4.0,7.0,40.0,7.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,"Pusa, New Delhi - IMD"
304833,2016.0,8.0,4.0,7.0,40.0,7.0,28.5648,77.1744,-9999.0,-9999.0,1.0,-9999.0,"R K Puram, New Delhi - DPCC"
304835,2016.0,8.0,4.0,7.0,40.0,7.0,28.749471999999997,77.056533,-9999.0,-9999.0,1.0,-9999.0,"Rohini, Delhi - DPCC"
304834,2016.0,8.0,4.0,7.0,40.0,7.0,28.651558,77.158194,-9999.0,-9999.0,1.0,-9999.0,"Shadipur, New Delhi - CPCB"
304833,2016.0,8.0,4.0,7.0,40.0,7.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,"Sirifort, New Delhi - CPCB"
304832,2016.0,8.0,4.0,7.0,40.0,7.0,28.733247,77.249589,-9999.0,-9999.0,1.0,-9999.0,"Sonia Vihar, Delhi - DPCC"
304831,2016.0,8.0,4.0,7.0,40.0,7.0,28.671246000000004,77.317654,-9999.0,-9999.0,1.0,-9999.0,"Vivek Vihar, Delhi - DPCC"
304834,2016.0,8.0,4.0,7.0,40.0,7.0,28.700217,77.16379,-9999.0,-9999.0,1.0,-9999.0,"Wazirpur, Delhi - DPCC"
250756,2016.0,1.0,9.0,9.0,19.0,15.0,28.6508,77.3152,-9999.0,-9999.0,1.0,-9999.0,"Anand Vihar, Delhi - DPCC"
252560,2016.0,1.0,9.0,9.0,19.0,17.0,28.688454999999998,77.17575,-9999.0,-9999.0,1.0,-9999.0,"Ashok Vihar, Delhi - DPCC"
248501,2016.0,1.0,9.0,9.0,19.0,12.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,"Aya Nagar, New Delhi - IMD"
252109,2016.0,1.0,9.0,9.0,19.0,17.0,28.72835,77.197484,-9999.0,-9999.0,1.0,-9999.0,"Burari Crossing, New Delhi - IMD"
249854,2016.0,1.0,9.0,9.0,19.0,14.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
253913,2016.0,1.0,9.0,9.0,19.0,18.0,28.7504,77.11717,-9999.0,-9999.0,1.0,-9999.0,"DTU, New Delhi - CPCB"
