,AOD,Cloud_Fraction,Location,Date,PM25
3232,0.7940000377129763,0.002000000094994902,US Diplomatic Post: New Delhi,2017-06-13,39.083333333333336
3233,0.4350000206613913,0.017000000807456672,US Diplomatic Post: New Delhi,2017-06-13,39.083333333333336
3235,0.5970000283559784,0.08700000413227826,US Diplomatic Post: New Delhi,2017-06-13,39.083333333333336
3236,0.7940000377129763,0.002000000094994902,Sirifort,2017-06-13,45.37313432835821
3237,0.5770000274060294,0.0,Sirifort,2017-06-13,45.37313432835821
3238,0.4350000206613913,0.017000000807456672,Sirifort,2017-06-13,45.37313432835821
3240,0.7940000377129763,0.002000000094994902,R K Puram,2017-06-13,74.48275862068967
3241,0.5770000274060294,0.0,R K Puram,2017-06-13,74.48275862068967
3242,0.4350000206613913,0.017000000807456672,R K Puram,2017-06-13,74.48275862068967
3244,0.5770000274060294,0.0,NSIT Dwarka,2017-06-13,134.0083333333333
3245,0.7940000377129763,0.002000000094994902,NSIT Dwarka,2017-06-13,134.0083333333333
3246,0.5560000264085829,0.0350000016624108,NSIT Dwarka,2017-06-13,134.0083333333333
3248,0.5970000283559784,0.08700000413227826,Punjabi Bagh,2017-06-13,38.620689655172406
3249,0.7940000377129763,0.002000000094994902,Punjabi Bagh,2017-06-13,38.620689655172406
3250,0.4440000210888684,0.0,Punjabi Bagh,2017-06-13,38.620689655172406
3252,0.5970000283559784,0.08700000413227826,Shadipur,2017-06-13,59.58195652173915
3253,0.7940000377129763,0.002000000094994902,Shadipur,2017-06-13,59.58195652173915
3255,0.4440000210888684,0.0,Shadipur,2017-06-13,59.58195652173915
3257,0.7940000377129763,0.002000000094994902,Mandir,2017-06-13,85.85714285714286
3258,0.5970000283559784,0.08700000413227826,Mandir,2017-06-13,85.85714285714286
3259,0.4350000206613913,0.017000000807456672,Mandir,2017-06-13,85.85714285714286
3264,1.0030000476399437,0.33200001576915383,Mandir,2017-06-14,124.3720930232558
3266,1.0030000476399437,0.33200001576915383,Shadipur,2017-06-14,59.92391304347825
3268,1.414000067161396,0.14200000674463809,Punjabi Bagh,2017-06-14,59.22916666666666
3276,0.2740000130143017,0.022000001044943932,Mandir,2017-06-15,164.95121951219508
3277,0.4760000226087868,0.0,Mandir,2017-06-15,164.95121951219508
3279,0.9620000456925482,0.08200000389479101,ITO,2017-06-15,72.54
3280,0.2740000130143017,0.022000001044943932,ITO,2017-06-15,72.54
3282,0.4540000215638429,0.009000000427477062,Shadipur,2017-06-15,70.01787234042553
3283,0.2740000130143017,0.022000001044943932,Shadipur,2017-06-15,70.01787234042553
3285,0.2740000130143017,0.022000001044943932,US Diplomatic Post: New Delhi,2017-06-15,65.20833333333333
3286,0.7770000369055197,0.2720000129193068,US Diplomatic Post: New Delhi,2017-06-15,65.20833333333333
3288,0.2740000130143017,0.022000001044943932,Sirifort,2017-06-15,77.76
3289,0.7380000350531191,0.0,Sirifort,2017-06-15,77.76
3291,0.2740000130143017,0.022000001044943932,R K Puram,2017-06-15,118.45
3292,0.4760000226087868,0.0,R K Puram,2017-06-15,118.45
3294,0.2740000130143017,0.022000001044943932,NSIT Dwarka,2017-06-15,151.55135135135143
3295,0.4760000226087868,0.0,NSIT Dwarka,2017-06-15,151.55135135135143
3297,0.2740000130143017,0.022000001044943932,Punjabi Bagh,2017-06-15,66.8888888888889
3298,0.4540000215638429,0.009000000427477062,Punjabi Bagh,2017-06-15,66.8888888888889
3300,0.4820000228937715,0.002000000094994902,NSIT Dwarka,2017-06-16,65.50135135135136
3302,0.3410000161966309,0.045000002137385316,Punjabi Bagh,2017-06-16,46.68181818181818
3304,0.6370000302558765,0.10200000484474003,Shadipur,2017-06-16,146.36413043478257
3306,0.7630000362405553,0.21700001030694693,Mandir,2017-06-16,54.512195121951216
3308,0.7630000362405553,0.21700001030694693,US Diplomatic Post: New Delhi,2017-06-16,33.166666666666664
3311,0.7630000362405553,0.21700001030694693,ITO,2017-06-16,52.60256410256411
3312,0.6280000298283994,0.16500000783707947,R K Puram,2017-06-16,49.38095238095239
3315,0.09900000470224768,0.4650000220863149,Sirifort,2017-06-16,41.19148936170213
3316,0.8190000389004126,0.3620000171940774,NSIT Dwarka,2017-06-17,49.95833333333335
3318,0.5450000258861111,0.3770000179065392,NSIT Dwarka,2017-06-17,49.95833333333335
3320,0.8190000389004126,0.3620000171940774,Punjabi Bagh,2017-06-17,48.48936170212766
3326,0.5450000258861111,0.3770000179065392,R K Puram,2017-06-17,61.904761904761905
3327,0.8190000389004126,0.3620000171940774,R K Puram,2017-06-17,61.904761904761905
3330,0.5450000258861111,0.3770000179065392,Sirifort,2017-06-17,49.638297872340424
3331,0.8190000389004126,0.3620000171940774,Sirifort,2017-06-17,49.638297872340424
3334,0.8190000389004126,0.3620000171940774,US Diplomatic Post: New Delhi,2017-06-17,118.95833333333331
3338,0.8190000389004126,0.3620000171940774,ITO,2017-06-17,67.98795180722891
3340,0.8190000389004126,0.3620000171940774,Shadipur,2017-06-17,52.415333333333336
3344,0.8190000389004126,0.3620000171940774,Mandir,2017-06-17,62.93181818181818
3349,1.4570000692037866,0.007000000332482159,Mandir,2017-06-18,149.60526315789474
3351,1.4660000696312636,0.0,Shadipur,2017-06-18,53.24063829787235
3353,1.4660000696312636,0.0,Punjabi Bagh,2017-06-18,64.5813953488372
3355,1.553000073763542,0.029000001377426088,NSIT Dwarka,2017-06-18,66.77017543859651
3357,1.1050000524846837,0.007000000332482159,Sirifort,2017-06-18,77.77083333333333
3359,1.553000073763542,0.029000001377426088,R K Puram,2017-06-18,112.94871794871794
3361,1.4570000692037866,0.007000000332482159,US Diplomatic Post: New Delhi,2017-06-18,67.41666666666667
3363,1.1050000524846837,0.007000000332482159,ITO,2017-06-18,129.6413043478261
3366,1.2420000589918343,0.05000000237487257,Mandir,2017-06-19,39.884615384615394
3370,1.2420000589918343,0.05000000237487257,ITO,2017-06-19,118.72058823529413
3373,1.0580000502523037,0.017000000807456672,Punjabi Bagh,2017-06-19,30.724137931034484
3376,1.2420000589918343,0.05000000237487257,R K Puram,2017-06-19,56.185185185185176
3380,1.2960000615566971,0.014000000664964318,NSIT Dwarka,2017-06-19,36.623529411764714
3383,1.0580000502523037,0.017000000807456672,Shadipur,2017-06-19,47.95978723404256
3385,1.0810000513447449,0.029000001377426088,Sirifort,2017-06-19,36.23404255319149
3438,0.20600000978447494,0.5870000278810039,ITO,2017-06-22,89.75862068965517
3453,0.20600000978447494,0.5870000278810039,Sirifort,2017-06-22,57.625
3459,0.20600000978447494,0.5870000278810039,R K Puram,2017-06-22,65.82051282051282
3479,0.4880000231787562,0.4570000217063353,US Diplomatic Post: New Delhi,2017-06-24,59.79166666666666
3484,0.4880000231787562,0.4570000217063353,Punjabi Bagh,2017-06-24,72.22448979591837
3492,0.4880000231787562,0.4570000217063353,Shadipur,2017-06-24,73.9039583333333
3505,0.4880000231787562,0.4570000217063353,Mandir,2017-06-24,62.47619047619048
3548,1.1330000538146123,0.0,Shadipur,2017-06-27,62.21708333333334
3551,1.1330000538146123,0.0,Mandir,2017-06-27,34.02857142857143
3554,1.1330000538146123,0.0,ITO,2017-06-27,115.94736842105264
3558,1.1330000538146123,0.0,Sirifort,2017-06-27,31.936170212765962
3561,1.1330000538146123,0.0,R K Puram,2017-06-27,60.230769230769226
3566,1.1330000538146123,0.0,NSIT Dwarka,2017-06-27,42.00845070422533
3569,1.1330000538146123,0.0,Punjabi Bagh,2017-06-27,37.78723404255321
3756,1.6030000761384144,0.0,Sirifort,2017-07-06,44.14583333333334
3762,1.684000079985708,0.0,ITO,2017-07-06,77.1413043478261
3766,1.684000079985708,0.0,US Diplomatic Post: New Delhi,2017-07-06,45.91666666666666
3769,1.6030000761384144,0.0,R K Puram,2017-07-06,62.44736842105264
3772,1.6030000761384144,0.0,NSIT Dwarka,2017-07-06,87.43522727272725
3774,1.684000079985708,0.0,Mandir,2017-07-06,42.80952380952381
3777,1.684000079985708,0.0,Shadipur,2017-07-06,60.43276595744681
3803,1.8570000882027669,0.2500000118743628,NSIT Dwarka,2017-07-07,63.327173913043474
4020,0.4590000218013302,0.4350000206613913,Sirifort,2017-07-18,37.18181818181818
4023,0.4590000218013302,0.4350000206613913,ITO,2017-07-18,72.1264367816092
4025,0.4590000218013302,0.4350000206613913,Mandir,2017-07-18,44.61904761904761
4032,0.4590000218013302,0.4350000206613913,R K Puram,2017-07-18,51.16666666666666
4468,0.2830000134417787,0.2320000110194087,ITO,2017-08-07,69.69230769230771
4472,0.2830000134417787,0.2320000110194087,NSIT Dwarka,2017-08-07,53.09148936170214
4478,0.2830000134417787,0.2320000110194087,R K Puram,2017-08-07,60.63636363636363
4480,0.2830000134417787,0.2320000110194087,US Diplomatic Post: New Delhi,2017-08-07,43.25
4484,0.2830000134417787,0.2320000110194087,Mandir,2017-08-07,40.36363636363637
4488,0.3640000172890723,0.1150000054622069,Shadipur,2017-08-07,68.78391304347828
4490,0.3640000172890723,0.1150000054622069,Punjabi Bagh,2017-08-07,47.5
4645,0.6290000298758969,0.16700000793207434,NSIT Dwarka,2017-08-15,70.62580645161287
4647,0.6090000289259478,0.25400001206435263,ITO,2017-08-15,60.03125
4651,0.6090000289259478,0.25400001206435263,Sirifort,2017-08-15,30.89583333333333
4655,0.6090000289259478,0.25400001206435263,US Diplomatic Post: New Delhi,2017-08-15,30.125
4657,0.6290000298758969,0.16700000793207434,Punjabi Bagh,2017-08-15,34.57142857142857
4660,0.6090000289259478,0.25400001206435263,R K Puram,2017-08-15,54.16666666666666
4664,0.6090000289259478,0.25400001206435263,Mandir,2017-08-15,45.0
4666,0.6090000289259478,0.25400001206435263,Shadipur,2017-08-15,56.53833333333333
4677,0.5250000249361619,0.08500000403728336,US Diplomatic Post: New Delhi,2017-08-16,34.916666666666664
4685,0.5250000249361619,0.08500000403728336,Shadipur,2017-08-16,68.00416666666666
4688,0.5250000249361619,0.08500000403728336,Punjabi Bagh,2017-08-16,36.714285714285715
4708,0.33200001576915383,0.13500000641215593,Sirifort,2017-08-18,43.41666666666666
4712,0.33200001576915383,0.13500000641215593,R K Puram,2017-08-18,74.25
4716,0.3150000149616972,0.1170000055572018,US Diplomatic Post: New Delhi,2017-08-18,36.958333333333336
4719,0.5710000271210447,0.1870000088820234,US Diplomatic Post: New Delhi,2017-08-18,36.958333333333336
4720,0.3150000149616972,0.1170000055572018,NSIT Dwarka,2017-08-18,48.02
4724,0.3290000156266615,0.06400000303983687,Punjabi Bagh,2017-08-18,56.611111111111114
4726,0.5710000271210447,0.1870000088820234,Punjabi Bagh,2017-08-18,56.611111111111114
4728,0.3150000149616972,0.1170000055572018,Shadipur,2017-08-18,70.98479166666667
4730,0.5710000271210447,0.1870000088820234,Shadipur,2017-08-18,70.98479166666667
4732,0.3150000149616972,0.1170000055572018,Mandir,2017-08-18,49.19047619047619
4734,0.5710000271210447,0.1870000088820234,Mandir,2017-08-18,49.19047619047619
4736,0.3150000149616972,0.1170000055572018,ITO,2017-08-18,77.32608695652173
4737,0.9340000443626196,0.4600000218488276,ITO,2017-08-18,77.32608695652173
4810,0.2680000127293169,0.28400001348927617,Punjabi Bagh,2017-08-22,50.375
4813,0.2680000127293169,0.28400001348927617,Shadipur,2017-08-22,36.14520833333333
4820,0.2680000127293169,0.28400001348927617,NSIT Dwarka,2017-08-22,59.46296296296296
5117,0.4560000216588378,0.4000000189989805,NSIT Dwarka,2017-09-05,55.615116279069774
5140,0.4560000216588378,0.4000000189989805,R K Puram,2017-09-05,35.19101123595506
5256,0.904000042937696,0.4390000208513811,Mandir,2017-09-11,42.75609756097561
5263,0.904000042937696,0.4390000208513811,R K Puram,2017-09-11,66.66666666666667
5265,0.9740000462625176,0.30500001448672265,Sirifort,2017-09-11,49.33333333333334
5267,0.904000042937696,0.4390000208513811,US Diplomatic Post: New Delhi,2017-09-11,50.0
5270,0.3870000183815137,0.0,Mandir,2017-09-12,45.19512195121951
5273,0.3870000183815137,0.0,Shadipur,2017-09-12,75.10749999999999
5277,0.3870000183815137,0.0,Punjabi Bagh,2017-09-12,49.20253164556962
5282,0.34800001652911305,0.0,NSIT Dwarka,2017-09-12,77.13023255813954
5285,0.34800001652911305,0.0,R K Puram,2017-09-12,64.46341463414635
5293,0.34800001652911305,0.0,IGI Airport,2017-09-12,77.13
5296,0.3870000183815137,0.0,ITO,2017-09-12,74.68539325842697
5300,0.3870000183815137,0.0,US Diplomatic Post: New Delhi,2017-09-12,121.70833333333331
5362,0.6010000285459682,0.032000001519918435,Mandir,2017-09-15,56.43333333333333
5365,0.6010000285459682,0.032000001519918435,Pusa,2017-09-15,34.07064516129032
5368,0.6010000285459682,0.032000001519918435,Shadipur,2017-09-15,78.29044444444443
5370,0.6280000298283994,0.07700000365730375,Punjabi Bagh,2017-09-15,53.5
5377,0.6280000298283994,0.07700000365730375,NSIT Dwarka,2017-09-15,64.65
5380,0.7230000343406573,0.06700000318232924,Lodhi Road,2017-09-15,45.16196721311475
5382,0.9030000428901984,0.10400000493973494,CRRI Mathura,2017-09-15,54.06193548387096
5383,0.7870000373804942,0.05000000237487257,CRRI Mathura,2017-09-15,54.06193548387096
5386,0.7230000343406573,0.06700000318232924,R K Puram,2017-09-15,88.42857142857143
5388,0.7230000343406573,0.06700000318232924,Sirifort,2017-09-15,59.48936170212766
5389,0.9030000428901984,0.10400000493973494,Sirifort,2017-09-15,59.48936170212766
5394,0.7230000343406573,0.06700000318232924,ITO,2017-09-15,85.18181818181819
5432,0.19400000921450555,0.06400000303983687,R K Puram,2017-09-17,88.75
5436,0.19800000940449536,0.14000000664964318,ITO,2017-09-17,68.52631578947367
5442,0.19400000921450555,0.06400000303983687,Sirifort,2017-09-17,53.27906976744186
5445,0.19400000921450555,0.06400000303983687,CRRI Mathura,2017-09-17,83.6375
5448,0.19800000940449536,0.14000000664964318,NSIT Dwarka,2017-09-17,53.616455696202536
5449,0.534000025363639,0.09000000427477063,NSIT Dwarka,2017-09-17,53.616455696202536
5454,0.19800000940449536,0.14000000664964318,Punjabi Bagh,2017-09-17,57.0
5457,0.19800000940449536,0.14000000664964318,Shadipur,2017-09-17,58.58270833333333
5460,0.19800000940449536,0.14000000664964318,Pusa,2017-09-17,39.24000000000001
5462,0.19800000940449536,0.14000000664964318,Lodhi Road,2017-09-17,51.31666666666666
5466,0.19800000940449536,0.14000000664964318,Mandir,2017-09-17,41.0
5473,0.7140000339131802,0.3720000176690519,Shadipur,2017-09-18,57.058684210526295
5475,0.7140000339131802,0.3720000176690519,Pusa,2017-09-18,38.91952380952381
5477,0.4090000194264576,0.1970000093569979,Mandir,2017-09-18,47.411764705882355
5479,0.6080000288784504,0.20000000949949026,CRRI Mathura,2017-09-18,85.74964285714285
5481,0.4090000194264576,0.1970000093569979,R K Puram,2017-09-18,81.94444444444444
5487,0.6080000288784504,0.20000000949949026,ITO,2017-09-18,95.15384615384615
5489,0.4090000194264576,0.1970000093569979,Lodhi Road,2017-09-18,45.088823529411755
5491,0.7140000339131802,0.3720000176690519,Punjabi Bagh,2017-09-18,53.444444444444436
5492,0.1600000075995922,0.007000000332482159,NSIT Dwarka,2017-09-19,74.38867924528303
5494,0.15100000717211515,0.0,NSIT Dwarka,2017-09-19,74.38867924528303
5500,0.1580000075045973,0.002000000094994902,Punjabi Bagh,2017-09-19,84.46808510638297
5502,0.15100000717211515,0.0,Punjabi Bagh,2017-09-19,84.46808510638297
5504,0.1580000075045973,0.002000000094994902,Shadipur,2017-09-19,65.15487179487182
5506,0.15100000717211515,0.0,Shadipur,2017-09-19,65.15487179487182
5508,0.1580000075045973,0.002000000094994902,Pusa,2017-09-19,35.258
5510,0.15100000717211515,0.0,Pusa,2017-09-19,35.258
5512,0.1600000075995922,0.007000000332482159,Lodhi Road,2017-09-19,83.735
5513,0.15100000717211515,0.0,Lodhi Road,2017-09-19,83.735
5516,0.1600000075995922,0.007000000332482159,R K Puram,2017-09-19,124.0909090909091
5519,0.15100000717211515,0.0,R K Puram,2017-09-19,124.0909090909091
5520,0.1580000075045973,0.002000000094994902,Mandir,2017-09-19,79.69642857142857
5522,0.15100000717211515,0.0,Mandir,2017-09-19,79.69642857142857
5524,0.1580000075045973,0.002000000094994902,ITO,2017-09-19,122.01515151515152
5526,0.15100000717211515,0.0,ITO,2017-09-19,122.01515151515152
5528,0.1600000075995922,0.007000000332482159,Sirifort,2017-09-19,86.25641025641028
5530,0.15100000717211515,0.0,Sirifort,2017-09-19,86.25641025641028
5536,0.1600000075995922,0.007000000332482159,CRRI Mathura,2017-09-19,124.895
5538,0.15100000717211515,0.0,CRRI Mathura,2017-09-19,124.895
5540,0.5990000284509733,0.2020000095944852,Sirifort,2017-09-20,104.60714285714286
5541,0.7280000345781446,0.1850000087870285,Sirifort,2017-09-20,104.60714285714286
5544,1.18100005609449,0.20900000992696727,ITO,2017-09-20,111.76
5545,0.7280000345781446,0.1850000087870285,ITO,2017-09-20,111.76
5546,0.7280000345781446,0.1850000087870285,Lodhi Road,2017-09-20,74.18999999999998
5547,1.1160000530071557,0.0390000018524006,Lodhi Road,2017-09-20,74.18999999999998
5548,0.7280000345781446,0.1850000087870285,Mandir,2017-09-20,97.58620689655173
5549,1.18100005609449,0.20900000992696727,Mandir,2017-09-20,97.58620689655173
5550,0.5990000284509733,0.2020000095944852,R K Puram,2017-09-20,150.5625
5551,0.7280000345781446,0.1850000087870285,R K Puram,2017-09-20,150.5625
5552,1.1160000530071557,0.0390000018524006,CRRI Mathura,2017-09-20,68.52999999999999
5553,0.7760000368580222,0.2820000133942813,CRRI Mathura,2017-09-20,68.52999999999999
5554,0.7280000345781446,0.1850000087870285,Pusa,2017-09-20,65.28962962962963
5555,0.802000038092956,0.13200000626966354,Pusa,2017-09-20,65.28962962962963
5556,0.8170000388054177,0.05400000256486237,NSIT Dwarka,2017-09-20,75.11428571428571
5557,0.5010000237962231,0.002000000094994902,NSIT Dwarka,2017-09-20,75.11428571428571
5558,0.5010000237962231,0.002000000094994902,IGI Airport,2017-09-20,76.87923076923077
5559,0.6950000330107287,0.19400000921450555,IGI Airport,2017-09-20,76.87923076923077
5560,0.7280000345781446,0.1850000087870285,Shadipur,2017-09-20,104.3425
5561,0.802000038092956,0.13200000626966354,Shadipur,2017-09-20,104.3425
5562,0.802000038092956,0.13200000626966354,Punjabi Bagh,2017-09-20,108.5
5563,0.5010000237962231,0.002000000094994902,Punjabi Bagh,2017-09-20,108.5
5674,0.22700001078192145,0.0,US Diplomatic Post: New Delhi,2017-09-24,40.958333333333336
5677,0.21300001011695716,0.0,R K Puram,2017-09-24,67.56976744186046
5679,0.22700001078192145,0.0,Lodhi Road,2017-09-24,38.07349397590362
5683,0.22700001078192145,0.0,Shadipur,2017-09-24,60.83166666666666
5685,0.22700001078192145,0.0,ITO,2017-09-24,71.7
5689,0.22700001078192145,0.0,Mandir,2017-09-24,47.97590361445785
5691,0.28400001348927617,0.21500001021195206,Punjabi Bagh,2017-09-24,52.77922077922078
5692,0.22700001078192145,0.0,Punjabi Bagh,2017-09-24,52.77922077922078
5694,0.28400001348927617,0.21500001021195206,IGI Airport,2017-09-24,29.852195121951226
5695,0.21300001011695716,0.0,IGI Airport,2017-09-24,29.852195121951226
5698,0.21300001011695716,0.0,CRRI Mathura,2017-09-24,60.208554216867455
5702,0.28400001348927617,0.21500001021195206,NSIT Dwarka,2017-09-24,73.01807228915669
5704,0.22700001078192145,0.0,NSIT Dwarka,2017-09-24,73.01807228915669
5707,0.21300001011695716,0.0,Sirifort,2017-09-24,49.23913043478261
5710,0.5360000254586339,0.3300000156741589,R K Puram,2017-09-25,94.8205128205128
5716,0.6100000289734453,0.28400001348927617,US Diplomatic Post: New Delhi,2017-09-25,52.79166666666666
5719,0.7130000338656828,0.25400001206435263,Shadipur,2017-09-25,60.001086956521746
5722,0.5360000254586339,0.3300000156741589,NSIT Dwarka,2017-09-25,76.72051282051285
5728,0.6100000289734453,0.28400001348927617,ITO,2017-09-25,90.52564102564102
5731,0.5360000254586339,0.3300000156741589,IGI Airport,2017-09-25,75.12481012658228
5734,0.7130000338656828,0.25400001206435263,Punjabi Bagh,2017-09-25,65.4927536231884
5736,0.5360000254586339,0.3300000156741589,Pusa,2017-09-25,42.238305084745775
5739,0.6100000289734453,0.28400001348927617,Mandir,2017-09-25,59.72839506172839
5743,0.6100000289734453,0.28400001348927617,Lodhi Road,2017-09-25,52.357023809523824
5747,0.6860000325832516,0.3350000159116462,Sirifort,2017-09-26,74.35555555555554
5748,0.1050000049872324,0.257000012206845,Sirifort,2017-09-26,74.35555555555554
5749,0.6860000325832516,0.3350000159116462,R K Puram,2017-09-26,117.76271186440678
5750,0.1050000049872324,0.257000012206845,R K Puram,2017-09-26,117.76271186440678
5751,0.7190000341506675,0.17700000840704888,Mandir,2017-09-26,79.8
5752,0.0740000035148114,0.0370000017574057,Mandir,2017-09-26,79.8
5753,0.7190000341506675,0.17700000840704888,Pusa,2017-09-26,48.501807228915645
5754,0.0740000035148114,0.0370000017574057,Pusa,2017-09-26,48.501807228915645
5755,0.7190000341506675,0.17700000840704888,Shadipur,2017-09-26,82.35583333333331
5756,0.0740000035148114,0.0370000017574057,Shadipur,2017-09-26,82.35583333333331
5757,0.7190000341506675,0.17700000840704888,Punjabi Bagh,2017-09-26,68.34426229508196
5758,0.0740000035148114,0.0370000017574057,Punjabi Bagh,2017-09-26,68.34426229508196
5759,0.7190000341506675,0.17700000840704888,IGI Airport,2017-09-26,80.3433333333333
5760,0.1050000049872324,0.257000012206845,IGI Airport,2017-09-26,80.3433333333333
5761,0.6860000325832516,0.3350000159116462,Aya Nagar,2017-09-26,71.42906666666669
5762,0.12400000588968395,0.2870000136317685,Aya Nagar,2017-09-26,71.42906666666669
5763,0.6860000325832516,0.3350000159116462,CRRI Mathura,2017-09-26,92.57561643835615
5764,0.1050000049872324,0.257000012206845,CRRI Mathura,2017-09-26,92.57561643835615
5765,0.7190000341506675,0.17700000840704888,ITO,2017-09-26,107.20967741935483
5766,0.1050000049872324,0.257000012206845,ITO,2017-09-26,107.20967741935483
5769,0.6860000325832516,0.3350000159116462,Lodhi Road,2017-09-26,59.86697368421054
5770,0.1050000049872324,0.257000012206845,Lodhi Road,2017-09-26,59.86697368421054
5771,0.7190000341506675,0.17700000840704888,NSIT Dwarka,2017-09-26,91.36202531645569
5772,0.1050000049872324,0.257000012206845,NSIT Dwarka,2017-09-26,91.36202531645569
5773,1.0940000519622115,0.1970000093569979,ITO,2017-09-27,123.4186046511628
5774,0.2730000129668042,0.22700001078192145,ITO,2017-09-27,123.4186046511628
5776,0.5650000268360601,0.09000000427477063,Pusa,2017-09-27,62.198548387096814
5779,0.7680000364780426,0.1150000054622069,Sirifort,2017-09-27,83.05
5781,0.7680000364780426,0.1150000054622069,R K Puram,2017-09-27,115.36363636363636
5783,0.9560000454075634,0.11200000531971456,CRRI Mathura,2017-09-27,97.57317460317459
5784,0.2730000129668042,0.22700001078192145,CRRI Mathura,2017-09-27,97.57317460317459
5785,0.6290000298758969,0.045000002137385316,Aya Nagar,2017-09-27,94.48469696969696
5787,0.6770000321557745,0.1850000087870285,NSIT Dwarka,2017-09-27,106.44126984126984
5791,0.873000041465275,0.10700000508222728,Punjabi Bagh,2017-09-27,64.91666666666667
5793,0.5650000268360601,0.09000000427477063,Shadipur,2017-09-27,85.83270833333331
5795,1.0940000519622115,0.1970000093569979,Lodhi Road,2017-09-27,71.15775510204081
5796,0.2730000129668042,0.22700001078192145,Lodhi Road,2017-09-27,71.15775510204081
5797,0.5650000268360601,0.09000000427477063,Mandir,2017-09-27,87.0357142857143
5801,0.4960000235587359,0.2220000105444342,Pusa,2017-09-28,54.36729166666665
5802,0.4740000225137919,0.0,Pusa,2017-09-28,54.36729166666665
5805,0.4740000225137919,0.0,Sirifort,2017-09-28,122.0
5806,0.4580000217538327,0.1520000072196126,Sirifort,2017-09-28,122.0
5809,0.4740000225137919,0.0,R K Puram,2017-09-28,102.04545454545456
5810,0.4580000217538327,0.1520000072196126,R K Puram,2017-09-28,102.04545454545456
5813,0.4740000225137919,0.0,CRRI Mathura,2017-09-28,91.056875
5814,0.4580000217538327,0.1520000072196126,CRRI Mathura,2017-09-28,91.056875
5815,1.6010000760434195,0.4300000204239041,Aya Nagar,2017-09-28,111.0975510204082
5817,0.4740000225137919,0.0,Aya Nagar,2017-09-28,111.0975510204082
5818,0.4580000217538327,0.1520000072196126,Aya Nagar,2017-09-28,111.0975510204082
5821,0.4740000225137919,0.0,NSIT Dwarka,2017-09-28,129.4344262295082
5822,0.4960000235587359,0.2220000105444342,NSIT Dwarka,2017-09-28,129.4344262295082
5825,0.4960000235587359,0.2220000105444342,IGI Airport,2017-09-28,35.448064516129044
5826,0.4740000225137919,0.0,IGI Airport,2017-09-28,35.448064516129044
5833,0.4740000225137919,0.0,Punjabi Bagh,2017-09-28,78.67241379310343
5834,0.5150000244611874,0.21900001040194186,Punjabi Bagh,2017-09-28,78.67241379310343
5837,0.4740000225137919,0.0,Shadipur,2017-09-28,78.10595744680852
5838,0.4960000235587359,0.2220000105444342,Shadipur,2017-09-28,78.10595744680852
5840,0.4740000225137919,0.0,Lodhi Road,2017-09-28,69.0234
5841,0.4960000235587359,0.2220000105444342,Lodhi Road,2017-09-28,69.0234
5844,0.4740000225137919,0.0,ITO,2017-09-28,144.64150943396226
5845,0.4960000235587359,0.2220000105444342,ITO,2017-09-28,144.64150943396226
5849,0.4960000235587359,0.2220000105444342,Mandir,2017-09-28,75.58490566037736
5850,0.4740000225137919,0.0,Mandir,2017-09-28,75.58490566037736
5851,0.6320000300183892,0.12200000579468905,Pusa,2017-09-29,48.71650793650794
5853,0.8450000401353464,0.017000000807456672,ITO,2017-09-29,118.36363636363636
5855,0.8450000401353464,0.017000000807456672,Lodhi Road,2017-09-29,73.97421875
5858,0.8450000401353464,0.017000000807456672,US Diplomatic Post: New Delhi,2017-09-29,162.95833333333334
5860,0.8450000401353464,0.017000000807456672,Sirifort,2017-09-29,89.59375
5862,0.6320000300183892,0.12200000579468905,R K Puram,2017-09-29,126.9746835443038
5864,0.5680000269785523,0.07000000332482159,Aya Nagar,2017-09-29,103.74937499999996
5866,0.5890000279759988,0.05200000246986747,NSIT Dwarka,2017-09-29,114.42874999999997
5868,0.6320000300183892,0.12200000579468905,IGI Airport,2017-09-29,73.62449275362316
5870,0.9170000435551628,0.017000000807456672,Punjabi Bagh,2017-09-29,86.90625
5872,0.9170000435551628,0.017000000807456672,Shadipur,2017-09-29,72.53729166666669
5874,0.8450000401353464,0.017000000807456672,Mandir,2017-09-29,81.7361111111111
5876,0.822000039042905,0.05900000280234963,CRRI Mathura,2017-09-29,123.84245614035083
5879,0.4000000189989805,0.2940000139642507,Sirifort,2017-09-30,91.14583333333331
5885,0.5170000245561823,0.09400000446476042,ITO,2017-09-30,125.25
5888,0.4000000189989805,0.2940000139642507,R K Puram,2017-09-30,128.1375
5890,0.5190000246511772,0.04700000223238021,Lodhi Road,2017-09-30,69.24222222222221
5893,0.3630000172415748,0.2220000105444342,Pusa,2017-09-30,62.78109375
5897,0.3640000172890723,0.22700001078192145,Aya Nagar,2017-09-30,103.83096774193548
5899,0.3630000172415748,0.2220000105444342,Shadipur,2017-09-30,78.49333333333333
5902,0.3630000172415748,0.2220000105444342,NSIT Dwarka,2017-09-30,115.8456790123457
5906,0.4000000189989805,0.2940000139642507,IGI Airport,2017-09-30,42.93279411764706
5908,0.3630000172415748,0.2220000105444342,Punjabi Bagh,2017-09-30,76.6125
5912,0.5190000246511772,0.04700000223238021,CRRI Mathura,2017-09-30,95.48130434782614
5914,0.3630000172415748,0.2220000105444342,Mandir,2017-09-30,83.4794520547945
