,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag,Aerosol_Cloud_Fraction_Land,Image_Optical_Depth_Land_And_Ocean,Location
5462,2016.0,9.0,8.0,8.0,11.0,7.0,28.48,77.13,-9999.0,-9999.0,0.0,0.8770000416552648,-9999.0,"Aya Nagar, New Delhi - IMD"
5866,2016.0,9.0,8.0,8.0,11.0,12.0,28.72835,77.197484,-9999.0,-9999.0,0.0,0.6250000296859071,1.099000052199699,"Burari Crossing, New Delhi - IMD"
5595,2016.0,9.0,8.0,8.0,11.0,9.0,28.55,77.28,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
5866,2016.0,9.0,8.0,8.0,11.0,12.0,28.7504,77.11717,-9999.0,-9999.0,0.0,0.6250000296859071,1.099000052199699,"DTU, New Delhi - CPCB"
5461,2016.0,9.0,8.0,8.0,11.0,7.0,28.499727000000004,77.267095,0.6900000327732414,-9999.0,0.0,0.7020000333432108,0.5530000262660906,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
5597,2016.0,9.0,8.0,8.0,11.0,9.0,28.572038,77.070837,-9999.0,-9999.0,0.0,0.8940000424627215,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
5730,2016.0,9.0,8.0,8.0,11.0,10.0,28.655602000000002,77.294687,-9999.0,-9999.0,0.0,0.9590000455500558,-9999.0,"East Arjun Nagar, Delhi - CPCB"
5597,2016.0,9.0,8.0,8.0,11.0,9.0,28.56,77.094,-9999.0,-9999.0,0.0,0.8940000424627215,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
5730,2016.0,9.0,8.0,8.0,11.0,10.0,28.68255,77.30512,-9999.0,-9999.0,0.0,0.9590000455500558,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
5730,2016.0,9.0,8.0,8.0,11.0,10.0,28.624059999999997,77.2411,-9999.0,-9999.0,0.0,0.9590000455500558,-9999.0,"ITO, New Delhi - CPCB"
5866,2016.0,9.0,8.0,8.0,11.0,12.0,28.725833,77.162752,-9999.0,-9999.0,0.0,0.6250000296859071,1.099000052199699,"Jahangirpuri, Delhi - DPCC"
5596,2016.0,9.0,8.0,8.0,11.0,9.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,0.0,0.9300000441726297,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
5596,2016.0,9.0,8.0,8.0,11.0,9.0,28.59,77.24,-9999.0,-9999.0,0.0,0.9300000441726297,-9999.0,"Lodhi Road, New Delhi - IMD"
5596,2016.0,9.0,8.0,8.0,11.0,9.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,0.0,0.9300000441726297,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
5731,2016.0,9.0,8.0,8.0,11.0,10.0,28.6341,77.2005,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,"Mandir Marg, New Delhi - DPCC"
5732,2016.0,9.0,8.0,8.0,11.0,10.0,28.608052,77.036187,0.7950000377604738,-9999.0,0.0,0.7720000366680324,1.374000065261498,"NSIT Dwarka, New Delhi - CPCB"
5733,2016.0,9.0,8.0,8.0,11.0,10.0,28.609013,76.985453,-9999.0,1.0090000479249284,3.0,0.45500002161134034,1.0090000479249284,"Najafgarh, Delhi - DPCC"
6001,2016.0,9.0,8.0,8.0,11.0,13.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,0.0,0.8370000397553667,-9999.0,"Narela, Delhi - DPCC"
5595,2016.0,9.0,8.0,8.0,11.0,9.0,28.563867,77.26080999999999,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,"Nehru Nagar, Delhi - DPCC"
5731,2016.0,9.0,8.0,8.0,11.0,10.0,28.688812,77.20727099999999,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,"North Campus, DU, New Delhi - IMD"
5595,2016.0,9.0,8.0,8.0,11.0,9.0,28.535763,77.276433,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,"Okhla Phase-2, Delhi - DPCC"
5595,2016.0,9.0,8.0,8.0,11.0,9.0,28.619988,77.292355,-9999.0,-9999.0,0.0,0.9850000467849895,-9999.0,"Patparganj, Delhi - DPCC"
5732,2016.0,9.0,8.0,8.0,11.0,10.0,28.6683,77.1167,0.7950000377604738,-9999.0,0.0,0.7720000366680324,1.374000065261498,"Punjabi Bagh, Delhi - DPCC"
5731,2016.0,9.0,8.0,8.0,11.0,10.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,"Pusa, New Delhi - IMD"
5596,2016.0,9.0,8.0,8.0,11.0,9.0,28.5648,77.1744,-9999.0,-9999.0,0.0,0.9300000441726297,-9999.0,"R K Puram, New Delhi - DPCC"
5867,2016.0,9.0,8.0,8.0,11.0,12.0,28.749471999999997,77.056533,-9999.0,-9999.0,0.0,0.7140000339131802,0.9060000430326909,"Rohini, Delhi - DPCC"
5731,2016.0,9.0,8.0,8.0,11.0,10.0,28.651558,77.158194,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,"Shadipur, New Delhi - CPCB"
5596,2016.0,9.0,8.0,8.0,11.0,9.0,28.54965,77.21215,-9999.0,-9999.0,0.0,0.9300000441726297,-9999.0,"Sirifort, New Delhi - CPCB"
5865,2016.0,9.0,8.0,8.0,11.0,12.0,28.733247,77.249589,-9999.0,-9999.0,0.0,0.7140000339131802,1.1450000543845817,"Sonia Vihar, Delhi - DPCC"
5730,2016.0,9.0,8.0,8.0,11.0,10.0,28.671246000000004,77.317654,-9999.0,-9999.0,0.0,0.9590000455500558,-9999.0,"Vivek Vihar, Delhi - DPCC"
5731,2016.0,9.0,8.0,8.0,11.0,10.0,28.700217,77.16379,-9999.0,-9999.0,0.0,0.9820000466424972,-9999.0,"Wazirpur, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.6508,77.3152,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Anand Vihar, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.688454999999998,77.17575,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Ashok Vihar, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.48,77.13,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Aya Nagar, New Delhi - IMD"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.72835,77.197484,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Burari Crossing, New Delhi - IMD"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.55,77.28,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.7504,77.11717,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"DTU, New Delhi - CPCB"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.499727000000004,77.267095,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.572038,77.070837,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.655602000000002,77.294687,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"East Arjun Nagar, Delhi - CPCB"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.56,77.094,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.68255,77.30512,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.624059999999997,77.2411,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"ITO, New Delhi - CPCB"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.725833,77.162752,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Jahangirpuri, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.582846000000004,77.23436600000001,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.59,77.24,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Lodhi Road, New Delhi - IMD"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.612441999999998,77.23727199999999,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.6341,77.2005,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Mandir Marg, New Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.608052,77.036187,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.609013,76.985453,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Najafgarh, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.853959999999997,77.09178399999999,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Narela, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.563867,77.26080999999999,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Nehru Nagar, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.688812,77.20727099999999,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"North Campus, DU, New Delhi - IMD"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.535763,77.276433,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Okhla Phase-2, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.619988,77.292355,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Patparganj, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.6683,77.1167,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Punjabi Bagh, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.637672,77.15714399999999,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Pusa, New Delhi - IMD"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.5648,77.1744,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"R K Puram, New Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.749471999999997,77.056533,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Rohini, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.651558,77.158194,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Shadipur, New Delhi - CPCB"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.54965,77.21215,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Sirifort, New Delhi - CPCB"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.733247,77.249589,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Sonia Vihar, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.671246000000004,77.317654,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Vivek Vihar, Delhi - DPCC"
27270,2016.0,8.0,15.0,9.0,0.0,7.0,28.700217,77.16379,1.4750000700587407,-9999.0,0.0,0.9370000445051119,-9999.0,"Wazirpur, Delhi - DPCC"
12024,2016.0,1.0,31.0,8.0,42.0,20.0,28.6508,77.3152,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Anand Vihar, Delhi - DPCC"
12160,2016.0,1.0,31.0,8.0,42.0,21.0,28.688454999999998,77.17575,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Ashok Vihar, Delhi - DPCC"
11890,2016.0,1.0,31.0,8.0,42.0,18.0,28.48,77.13,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Aya Nagar, New Delhi - IMD"
12160,2016.0,1.0,31.0,8.0,42.0,21.0,28.72835,77.197484,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Burari Crossing, New Delhi - IMD"
11889,2016.0,1.0,31.0,8.0,42.0,18.0,28.55,77.28,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
12295,2016.0,1.0,31.0,8.0,42.0,23.0,28.7504,77.11717,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"DTU, New Delhi - CPCB"
11889,2016.0,1.0,31.0,8.0,42.0,18.0,28.499727000000004,77.267095,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
12025,2016.0,1.0,31.0,8.0,42.0,20.0,28.572038,77.070837,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
12159,2016.0,1.0,31.0,8.0,42.0,21.0,28.655602000000002,77.294687,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"East Arjun Nagar, Delhi - CPCB"
12025,2016.0,1.0,31.0,8.0,42.0,20.0,28.56,77.094,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
12159,2016.0,1.0,31.0,8.0,42.0,21.0,28.68255,77.30512,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
12024,2016.0,1.0,31.0,8.0,42.0,20.0,28.624059999999997,77.2411,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"ITO, New Delhi - CPCB"
12160,2016.0,1.0,31.0,8.0,42.0,21.0,28.725833,77.162752,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Jahangirpuri, Delhi - DPCC"
12025,2016.0,1.0,31.0,8.0,42.0,20.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
12024,2016.0,1.0,31.0,8.0,42.0,20.0,28.59,77.24,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Lodhi Road, New Delhi - IMD"
12024,2016.0,1.0,31.0,8.0,42.0,20.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
12025,2016.0,1.0,31.0,8.0,42.0,20.0,28.6341,77.2005,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Mandir Marg, New Delhi - DPCC"
12025,2016.0,1.0,31.0,8.0,42.0,20.0,28.608052,77.036187,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
12025,2016.0,1.0,31.0,8.0,42.0,20.0,28.609013,76.985453,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Najafgarh, Delhi - DPCC"
12430,2016.0,1.0,31.0,8.0,42.0,24.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,0.0,0.997000047354959,-9999.0,"Narela, Delhi - DPCC"
11889,2016.0,1.0,31.0,8.0,42.0,18.0,28.563867,77.26080999999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Nehru Nagar, Delhi - DPCC"
12160,2016.0,1.0,31.0,8.0,42.0,21.0,28.688812,77.20727099999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"North Campus, DU, New Delhi - IMD"
11889,2016.0,1.0,31.0,8.0,42.0,18.0,28.535763,77.276433,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Okhla Phase-2, Delhi - DPCC"
12024,2016.0,1.0,31.0,8.0,42.0,20.0,28.619988,77.292355,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Patparganj, Delhi - DPCC"
12160,2016.0,1.0,31.0,8.0,42.0,21.0,28.6683,77.1167,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Punjabi Bagh, Delhi - DPCC"
12025,2016.0,1.0,31.0,8.0,42.0,20.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Pusa, New Delhi - IMD"
12025,2016.0,1.0,31.0,8.0,42.0,20.0,28.5648,77.1744,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"R K Puram, New Delhi - DPCC"
12295,2016.0,1.0,31.0,8.0,42.0,23.0,28.749471999999997,77.056533,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Rohini, Delhi - DPCC"
12160,2016.0,1.0,31.0,8.0,42.0,21.0,28.651558,77.158194,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Shadipur, New Delhi - CPCB"
11890,2016.0,1.0,31.0,8.0,42.0,18.0,28.54965,77.21215,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Sirifort, New Delhi - CPCB"
12159,2016.0,1.0,31.0,8.0,42.0,21.0,28.733247,77.249589,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Sonia Vihar, Delhi - DPCC"
12159,2016.0,1.0,31.0,8.0,42.0,21.0,28.671246000000004,77.317654,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Vivek Vihar, Delhi - DPCC"
12160,2016.0,1.0,31.0,8.0,42.0,21.0,28.700217,77.16379,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Wazirpur, Delhi - DPCC"
26483,2016.0,1.0,1.0,8.0,29.0,58.0,28.6508,77.3152,1.0830000514397398,-9999.0,0.0,0.1190000056521967,-9999.0,"Anand Vihar, Delhi - DPCC"
26619,2016.0,1.0,1.0,8.0,29.0,59.0,28.688454999999998,77.17575,1.088000051677227,-9999.0,0.0,0.33200001576915383,-9999.0,"Ashok Vihar, Delhi - DPCC"
26215,2016.0,1.0,1.0,8.0,29.0,55.0,28.48,77.13,0.7760000368580222,-9999.0,0.0,0.0720000034198165,0.6680000317282975,"Aya Nagar, New Delhi - IMD"
26619,2016.0,1.0,1.0,8.0,29.0,59.0,28.72835,77.197484,1.088000051677227,-9999.0,0.0,0.33200001576915383,-9999.0,"Burari Crossing, New Delhi - IMD"
26349,2016.0,1.0,1.0,8.0,29.0,56.0,28.55,77.28,1.2130000576144084,-9999.0,0.0,0.1520000072196126,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
26754,2016.0,1.0,1.0,8.0,30.0,1.0,28.7504,77.11717,0.9910000470699742,-9999.0,0.0,0.5400000256486237,0.7740000367630273,"DTU, New Delhi - CPCB"
26349,2016.0,1.0,1.0,8.0,29.0,56.0,28.499727000000004,77.267095,1.2130000576144084,-9999.0,0.0,0.1520000072196126,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
26485,2016.0,1.0,1.0,8.0,29.0,58.0,28.572038,77.070837,1.3860000658314675,-9999.0,0.0,0.3920000186190009,0.9260000439826399,"Dwarka-Sector 8, Delhi - DPCC"
26483,2016.0,1.0,1.0,8.0,29.0,58.0,28.655602000000002,77.294687,1.0830000514397398,-9999.0,0.0,0.1190000056521967,-9999.0,"East Arjun Nagar, Delhi - CPCB"
26350,2016.0,1.0,1.0,8.0,29.0,56.0,28.56,77.094,1.077000051154755,-9999.0,0.0,0.07900000375229865,0.8370000397553667,"IGI Airport Terminal - 3, New Delhi - IMD"
26618,2016.0,1.0,1.0,8.0,29.0,59.0,28.68255,77.30512,0.9740000462625176,-9999.0,0.0,0.5040000239387155,0.5970000283559784,"IHBAS, Dilshad Garden,New Delhi - CPCB"
26484,2016.0,1.0,1.0,8.0,29.0,58.0,28.624059999999997,77.2411,1.265000060084276,-9999.0,0.0,0.4370000207563862,-9999.0,"ITO, New Delhi - CPCB"
26619,2016.0,1.0,1.0,8.0,29.0,59.0,28.725833,77.162752,1.088000051677227,-9999.0,0.0,0.33200001576915383,-9999.0,"Jahangirpuri, Delhi - DPCC"
26349,2016.0,1.0,1.0,8.0,29.0,56.0,28.582846000000004,77.23436600000001,1.2130000576144084,-9999.0,0.0,0.1520000072196126,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
26484,2016.0,1.0,1.0,8.0,29.0,58.0,28.59,77.24,1.265000060084276,-9999.0,0.0,0.4370000207563862,-9999.0,"Lodhi Road, New Delhi - IMD"
26484,2016.0,1.0,1.0,8.0,29.0,58.0,28.612441999999998,77.23727199999999,1.265000060084276,-9999.0,0.0,0.4370000207563862,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
26484,2016.0,1.0,1.0,8.0,29.0,58.0,28.6341,77.2005,1.265000060084276,-9999.0,0.0,0.4370000207563862,-9999.0,"Mandir Marg, New Delhi - DPCC"
26485,2016.0,1.0,1.0,8.0,29.0,58.0,28.608052,77.036187,1.3860000658314675,-9999.0,0.0,0.3920000186190009,0.9260000439826399,"NSIT Dwarka, New Delhi - CPCB"
26485,2016.0,1.0,1.0,8.0,29.0,58.0,28.609013,76.985453,1.3860000658314675,-9999.0,0.0,0.3920000186190009,0.9260000439826399,"Najafgarh, Delhi - DPCC"
26889,2016.0,1.0,1.0,8.0,30.0,2.0,28.853959999999997,77.09178399999999,0.853000040515326,-9999.0,0.0,1.0000000474974513,-9999.0,"Narela, Delhi - DPCC"
26349,2016.0,1.0,1.0,8.0,29.0,56.0,28.563867,77.26080999999999,1.2130000576144084,-9999.0,0.0,0.1520000072196126,-9999.0,"Nehru Nagar, Delhi - DPCC"
26619,2016.0,1.0,1.0,8.0,29.0,59.0,28.688812,77.20727099999999,1.088000051677227,-9999.0,0.0,0.33200001576915383,-9999.0,"North Campus, DU, New Delhi - IMD"
26349,2016.0,1.0,1.0,8.0,29.0,56.0,28.535763,77.276433,1.2130000576144084,-9999.0,0.0,0.1520000072196126,-9999.0,"Okhla Phase-2, Delhi - DPCC"
26483,2016.0,1.0,1.0,8.0,29.0,58.0,28.619988,77.292355,1.0830000514397398,-9999.0,0.0,0.1190000056521967,-9999.0,"Patparganj, Delhi - DPCC"
26619,2016.0,1.0,1.0,8.0,29.0,59.0,28.6683,77.1167,1.088000051677227,-9999.0,0.0,0.33200001576915383,-9999.0,"Punjabi Bagh, Delhi - DPCC"
26484,2016.0,1.0,1.0,8.0,29.0,58.0,28.637672,77.15714399999999,1.265000060084276,-9999.0,0.0,0.4370000207563862,-9999.0,"Pusa, New Delhi - IMD"
26349,2016.0,1.0,1.0,8.0,29.0,56.0,28.5648,77.1744,1.2130000576144084,-9999.0,0.0,0.1520000072196126,-9999.0,"R K Puram, New Delhi - DPCC"
26755,2016.0,1.0,1.0,8.0,30.0,1.0,28.749471999999997,77.056533,1.1140000529121608,-9999.0,0.0,0.9620000456925482,-9999.0,"Rohini, Delhi - DPCC"
26484,2016.0,1.0,1.0,8.0,29.0,58.0,28.651558,77.158194,1.265000060084276,-9999.0,0.0,0.4370000207563862,-9999.0,"Shadipur, New Delhi - CPCB"
26349,2016.0,1.0,1.0,8.0,29.0,56.0,28.54965,77.21215,1.2130000576144084,-9999.0,0.0,0.1520000072196126,-9999.0,"Sirifort, New Delhi - CPCB"
26619,2016.0,1.0,1.0,8.0,29.0,59.0,28.733247,77.249589,1.088000051677227,-9999.0,0.0,0.33200001576915383,-9999.0,"Sonia Vihar, Delhi - DPCC"
26483,2016.0,1.0,1.0,8.0,29.0,58.0,28.671246000000004,77.317654,1.0830000514397398,-9999.0,0.0,0.1190000056521967,-9999.0,"Vivek Vihar, Delhi - DPCC"
26619,2016.0,1.0,1.0,8.0,29.0,59.0,28.700217,77.16379,1.088000051677227,-9999.0,0.0,0.33200001576915383,-9999.0,"Wazirpur, Delhi - DPCC"
19349,2016.0,4.0,24.0,8.0,18.0,40.0,28.6508,77.3152,0.39500001876149327,0.545000025886111,3.0,0.08500000403728336,0.545000025886111,"Anand Vihar, Delhi - DPCC"
19485,2016.0,4.0,24.0,8.0,18.0,42.0,28.688454999999998,77.17575,0.36900001752655953,0.41800001985393465,3.0,0.09700000460725278,0.4680000222288072,"Ashok Vihar, Delhi - DPCC"
19081,2016.0,4.0,24.0,8.0,18.0,37.0,28.48,77.13,0.40600001928396523,0.24900001182686538,3.0,0.09700000460725278,0.09200000436976552,"Aya Nagar, New Delhi - IMD"
19485,2016.0,4.0,24.0,8.0,18.0,42.0,28.72835,77.197484,0.36900001752655953,0.41800001985393465,3.0,0.09700000460725278,0.4680000222288072,"Burari Crossing, New Delhi - IMD"
19215,2016.0,4.0,24.0,8.0,18.0,39.0,28.55,77.28,0.3040000144392252,0.3630000172415748,3.0,0.08700000413227826,0.42200002004392445,"CRRI Mathura Road, New Delhi - IMD"
19486,2016.0,4.0,24.0,8.0,18.0,42.0,28.7504,77.11717,0.48600002308376133,-9999.0,0.0,0.06200000294484198,0.5070000240812078,"DTU, New Delhi - CPCB"
19080,2016.0,4.0,24.0,8.0,18.0,37.0,28.499727000000004,77.267095,0.42000001994892955,0.26800001272931695,3.0,0.06200000294484198,0.11600000550970435,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
19216,2016.0,4.0,24.0,8.0,18.0,39.0,28.572038,77.070837,0.3350000159116462,0.3040000144392252,3.0,0.17000000807456672,0.27400001301430166,"Dwarka-Sector 8, Delhi - DPCC"
19349,2016.0,4.0,24.0,8.0,18.0,40.0,28.655602000000002,77.294687,0.39500001876149327,0.545000025886111,3.0,0.08500000403728336,0.545000025886111,"East Arjun Nagar, Delhi - CPCB"
19216,2016.0,4.0,24.0,8.0,18.0,39.0,28.56,77.094,0.3350000159116462,0.3040000144392252,3.0,0.17000000807456672,0.27400001301430166,"IGI Airport Terminal - 3, New Delhi - IMD"
19349,2016.0,4.0,24.0,8.0,18.0,40.0,28.68255,77.30512,0.39500001876149327,0.545000025886111,3.0,0.08500000403728336,0.545000025886111,"IHBAS, Dilshad Garden,New Delhi - CPCB"
19350,2016.0,4.0,24.0,8.0,18.0,40.0,28.624059999999997,77.2411,0.21900001040194184,0.4500000213738531,3.0,0.10900000517722219,0.4500000213738531,"ITO, New Delhi - CPCB"
19485,2016.0,4.0,24.0,8.0,18.0,42.0,28.725833,77.162752,0.36900001752655953,0.41800001985393465,3.0,0.09700000460725278,0.4680000222288072,"Jahangirpuri, Delhi - DPCC"
19215,2016.0,4.0,24.0,8.0,18.0,39.0,28.582846000000004,77.23436600000001,0.3040000144392252,0.3630000172415748,3.0,0.08700000413227826,0.42200002004392445,"Jawaharlal Nehru Stadium, Delhi - DPCC"
19215,2016.0,4.0,24.0,8.0,18.0,39.0,28.59,77.24,0.3040000144392252,0.3630000172415748,3.0,0.08700000413227826,0.42200002004392445,"Lodhi Road, New Delhi - IMD"
19350,2016.0,4.0,24.0,8.0,18.0,40.0,28.612441999999998,77.23727199999999,0.21900001040194184,0.4500000213738531,3.0,0.10900000517722219,0.4500000213738531,"Major Dhyan Chand National Stadium, Delhi - DPCC"
19350,2016.0,4.0,24.0,8.0,18.0,40.0,28.6341,77.2005,0.21900001040194184,0.4500000213738531,3.0,0.10900000517722219,0.4500000213738531,"Mandir Marg, New Delhi - DPCC"
