Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag,Aerosol_Cloud_Fraction_Land,Image_Optical_Depth_Land_And_Ocean
2017.0,11.0,28.0,8.0,20.0,33.0,15.19675064086914,68.87936401367188,-9999.0,0.42000001994892955,3.0,-9999.0,0.42000001994892955
2017.0,11.0,28.0,8.0,20.0,33.0,15.151081085205078,68.62830352783203,-9999.0,0.44300002104137093,3.0,-9999.0,0.44300002104137093
2017.0,11.0,28.0,8.0,20.0,33.0,15.102892875671387,68.36521911621094,-9999.0,0.46500002208631486,3.0,-9999.0,0.46500002208631486
2017.0,11.0,28.0,8.0,20.0,33.0,15.051916122436523,68.0888900756836,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,33.0,14.997842788696289,67.7979507446289,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,33.0,14.94030475616455,67.49075317382812,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,33.0,14.878881454467773,67.16545867919922,-9999.0,0.4790000227512792,3.0,-9999.0,0.4790000227512792
2017.0,11.0,28.0,8.0,20.0,33.0,14.813066482543945,66.81983947753906,-9999.0,0.4390000208513811,3.0,-9999.0,0.4390000208513811
2017.0,11.0,28.0,8.0,20.0,33.0,14.742259979248047,66.45130920410156,-9999.0,0.4620000219438225,3.0,-9999.0,0.4620000219438225
2017.0,11.0,28.0,8.0,20.0,33.0,14.66573429107666,66.05671691894531,-9999.0,0.6170000293059275,3.0,-9999.0,0.6170000293059275
2017.0,11.0,28.0,8.0,20.0,35.0,17.743146896362305,86.96491241455078,-9999.0,0.15700000745709985,3.0,-9999.0,0.15700000745709985
2017.0,11.0,28.0,8.0,20.0,35.0,17.70464324951172,86.54464721679688,-9999.0,0.16600000788457692,3.0,-9999.0,0.16600000788457692
2017.0,11.0,28.0,8.0,20.0,35.0,17.667987823486328,86.15336608886719,-9999.0,0.20600000978447497,3.0,-9999.0,0.20600000978447497
2017.0,11.0,28.0,8.0,20.0,35.0,17.63300895690918,85.78743743896484,-9999.0,0.21100001002196223,3.0,-9999.0,0.21100001002196223
2017.0,11.0,28.0,8.0,20.0,35.0,17.59955406188965,85.44390869140625,-9999.0,0.27200001291930676,3.0,-9999.0,0.27200001291930676
2017.0,11.0,28.0,8.0,20.0,35.0,17.567487716674805,85.12022399902344,-9999.0,0.35000001662410796,3.0,-9999.0,0.35000001662410796
2017.0,11.0,28.0,8.0,20.0,35.0,17.536699295043945,84.81431579589844,-9999.0,0.46500002208631486,3.0,-9999.0,0.46500002208631486
2017.0,11.0,28.0,8.0,20.0,35.0,17.507083892822266,84.52435302734375,-9999.0,0.5080000241287053,3.0,-9999.0,0.5080000241287053
2017.0,11.0,28.0,8.0,20.0,35.0,17.478548049926758,84.24880981445312,-9999.0,0.5370000255061314,3.0,-9999.0,0.5370000255061314
2017.0,11.0,28.0,8.0,20.0,35.0,17.45101547241211,83.98634338378906,-9999.0,0.4790000227512792,3.0,-9999.0,0.4790000227512792
2017.0,11.0,28.0,8.0,20.0,35.0,17.424409866333008,83.73578643798828,-9999.0,0.4480000212788582,3.0,-9999.0,0.4480000212788582
2017.0,11.0,28.0,8.0,20.0,35.0,17.398670196533203,83.49610900878906,-9999.0,0.4390000208513811,3.0,-9999.0,0.4390000208513811
2017.0,11.0,28.0,8.0,20.0,35.0,17.373733520507812,83.26643371582031,-9999.0,0.421000019996427,3.0,-9999.0,0.421000019996427
2017.0,11.0,28.0,8.0,20.0,35.0,17.349544525146484,83.0458984375,-9999.0,0.49600002355873585,3.0,-9999.0,0.49600002355873585
2017.0,11.0,28.0,8.0,20.0,35.0,17.326053619384766,82.83381652832031,-9999.0,-9999.0,0.0,0.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,17.30321502685547,82.62950897216797,0.5510000261710957,0.5870000278810039,3.0,0.0,0.5870000278810039
2017.0,11.0,28.0,8.0,20.0,35.0,17.280973434448242,82.43228149414062,0.6390000303508714,0.6440000305883586,3.0,0.10400000493973494,0.6440000305883586
2017.0,11.0,28.0,8.0,20.0,35.0,17.259302139282227,82.24174499511719,0.6540000310633332,-9999.0,0.0,0.5890000279759988,0.6240000296384096
2017.0,11.0,28.0,8.0,20.0,35.0,17.238187789916992,82.05760192871094,0.5320000252686441,0.4740000225137919,3.0,0.37900001800153404,0.4740000225137919
2017.0,11.0,28.0,8.0,20.0,35.0,17.217580795288086,81.87925720214844,0.49800002365373075,0.48200002289377153,3.0,0.17400000826455653,0.48200002289377153
2017.0,11.0,28.0,8.0,20.0,35.0,17.197528839111328,81.70698547363281,0.5610000266460702,0.45900002180133015,3.0,0.4170000198064372,0.45900002180133015
2017.0,11.0,28.0,8.0,20.0,35.0,17.17782974243164,81.5389633178711,0.5170000245561823,0.39300001866649836,3.0,0.09400000446476042,0.39300001866649836
2017.0,11.0,28.0,8.0,20.0,35.0,17.15855598449707,81.37571716308594,0.5920000281184912,0.41600001975893974,3.0,0.007000000332482159,0.41600001975893974
2017.0,11.0,28.0,8.0,20.0,35.0,17.139741897583008,81.2174072265625,0.49800002365373075,0.3960000188089907,3.0,0.06700000318232924,0.3960000188089907
2017.0,11.0,28.0,8.0,20.0,35.0,17.12127685546875,81.06301879882812,0.33000001567415893,0.29100001382175833,3.0,0.0,0.29100001382175833
2017.0,11.0,28.0,8.0,20.0,35.0,17.103168487548828,80.91256713867188,0.36900001752655953,0.390000018524006,3.0,0.0,0.390000018524006
2017.0,11.0,28.0,8.0,20.0,35.0,17.08542251586914,80.7659912109375,0.4370000207563862,0.3240000153891742,3.0,0.0,0.3240000153891742
2017.0,11.0,28.0,8.0,20.0,35.0,17.068025588989258,80.62312316894531,0.5150000244611874,0.3800000180490315,3.0,0.0020000000949949026,0.3800000180490315
2017.0,11.0,28.0,8.0,20.0,35.0,17.050907135009766,80.48332977294922,0.5350000254111364,0.37500001781154424,3.0,0.0,0.37500001781154424
2017.0,11.0,28.0,8.0,20.0,35.0,17.03409194946289,80.34677124023438,0.45700002170633525,0.3610000171465799,3.0,0.0,0.3610000171465799
2017.0,11.0,28.0,8.0,20.0,35.0,17.01751136779785,80.21284484863281,0.35600001690909266,0.3450000163866207,3.0,0.0020000000949949026,0.3450000163866207
2017.0,11.0,28.0,8.0,20.0,35.0,17.001192092895508,80.08171081542969,0.3550000168615952,0.3650000173365697,3.0,0.0,0.3650000173365697
2017.0,11.0,28.0,8.0,20.0,35.0,16.985111236572266,79.95314025878906,0.5260000249836594,0.3410000161966309,3.0,0.029000001377426088,0.3410000161966309
2017.0,11.0,28.0,8.0,20.0,35.0,16.969274520874023,79.8271484375,0.6520000309683383,0.3680000174790621,3.0,0.004000000189989805,0.3680000174790621
2017.0,11.0,28.0,8.0,20.0,35.0,16.953638076782227,79.70335388183594,0.7480000355280936,0.4930000234162435,3.0,0.012000000569969416,0.4930000234162435
2017.0,11.0,28.0,8.0,20.0,35.0,16.938234329223633,79.58195495605469,0.8600000408478081,0.6320000300183892,3.0,0.02200000104494393,0.6320000300183892
2017.0,11.0,28.0,8.0,20.0,35.0,16.922998428344727,79.46244812011719,0.7670000364305452,0.5730000272160396,3.0,0.0370000017574057,0.5730000272160396
2017.0,11.0,28.0,8.0,20.0,35.0,16.907957077026367,79.34498596191406,0.6610000313958153,0.5050000239862129,3.0,0.0020000000949949026,0.5050000239862129
2017.0,11.0,28.0,8.0,20.0,35.0,16.893081665039062,79.22933959960938,0.5930000281659886,0.4400000208988786,3.0,0.025000001187436283,0.4400000208988786
2017.0,11.0,28.0,8.0,20.0,35.0,16.878360748291016,79.11539459228516,0.49800002365373075,0.3840000182390213,3.0,0.0,0.3840000182390213
2017.0,11.0,28.0,8.0,20.0,35.0,16.863771438598633,79.00294494628906,0.4930000234162435,0.35200001671910286,3.0,0.0,0.35200001671910286
2017.0,11.0,28.0,8.0,20.0,35.0,16.849346160888672,78.89222717285156,0.48400002298876643,0.35000001662410796,3.0,0.019000000902451575,0.35000001662410796
2017.0,11.0,28.0,8.0,20.0,35.0,16.835052490234375,78.78296661376953,0.4040000191889703,0.32800001557916403,3.0,0.004000000189989805,0.32800001557916403
2017.0,11.0,28.0,8.0,20.0,35.0,16.820898056030273,78.6751937866211,0.3880000184290111,0.32300001534167677,3.0,0.0,0.32300001534167677
2017.0,11.0,28.0,8.0,20.0,35.0,16.806842803955078,78.56861114501953,0.390000018524006,0.2980000141542405,3.0,0.004000000189989805,0.2980000141542405
2017.0,11.0,28.0,8.0,20.0,35.0,16.79290199279785,78.46331787109375,0.3940000187139958,0.25400001206435263,3.0,0.0,0.25400001206435263
2017.0,11.0,28.0,8.0,20.0,35.0,16.77909278869629,78.35942077636719,0.4250000201864168,0.3180000151041895,3.0,0.0,0.3180000151041895
2017.0,11.0,28.0,8.0,20.0,35.0,16.765392303466797,78.25669860839844,0.4420000209938735,0.3270000155316666,3.0,0.004000000189989805,0.3270000155316666
2017.0,11.0,28.0,8.0,20.0,35.0,16.751754760742188,78.15484619140625,0.40800001937896013,0.30700001458171755,3.0,0.029000001377426088,0.30700001458171755
2017.0,11.0,28.0,8.0,20.0,35.0,16.738222122192383,78.05414581298828,0.49200002336874604,0.3370000160066411,3.0,0.057000002707354724,0.3370000160066411
2017.0,11.0,28.0,8.0,20.0,35.0,16.724740982055664,77.9542007446289,0.5290000251261517,0.27800001320429146,3.0,0.07500000356230885,0.27800001320429146
2017.0,11.0,28.0,8.0,20.0,35.0,16.71133041381836,77.85515594482422,0.3630000172415748,0.29500001401174814,3.0,0.0,0.29500001401174814
2017.0,11.0,28.0,8.0,20.0,35.0,16.69800567626953,77.75706481933594,0.29900001420173794,0.24700001173187047,3.0,0.08200000389479101,0.24700001173187047
2017.0,11.0,28.0,8.0,20.0,35.0,16.684694290161133,77.65943908691406,0.12600000598467886,0.26800001272931695,3.0,0.007000000332482159,0.26800001272931695
2017.0,11.0,28.0,8.0,20.0,35.0,16.671457290649414,77.56269836425781,0.13300000631716102,0.2670000126818195,3.0,0.007000000332482159,0.2670000126818195
2017.0,11.0,28.0,8.0,20.0,35.0,16.658254623413086,77.4665298461914,0.21500001021195203,0.2790000132517889,3.0,0.012000000569969416,0.2790000132517889
2017.0,11.0,28.0,8.0,20.0,35.0,16.645071029663086,77.370849609375,0.1560000074096024,0.2510000119218603,3.0,0.0,0.2510000119218603
2017.0,11.0,28.0,8.0,20.0,35.0,16.631921768188477,77.27574157714844,0.1810000085970387,0.29700001410674304,3.0,0.009000000427477062,0.29700001410674304
2017.0,11.0,28.0,8.0,20.0,35.0,16.61879539489746,77.1811294555664,0.29500001401174814,0.35800001700408757,3.0,0.012000000569969416,0.35800001700408757
2017.0,11.0,28.0,8.0,20.0,35.0,16.605674743652344,77.08685302734375,0.39500001876149327,0.42400002013891935,3.0,0.0020000000949949026,0.42400002013891935
2017.0,11.0,28.0,8.0,20.0,35.0,16.59256935119629,76.99301147460938,0.49400002346374094,0.4580000217538327,3.0,0.0,0.4580000217538327
2017.0,11.0,28.0,8.0,20.0,35.0,16.57946014404297,76.89948272705078,0.3630000172415748,0.5270000250311568,3.0,0.0,0.5270000250311568
2017.0,11.0,28.0,8.0,20.0,35.0,16.566341400146484,76.80618286132812,0.31900001515168697,0.42400002013891935,3.0,0.014000000664964318,0.42400002013891935
2017.0,11.0,28.0,8.0,20.0,35.0,16.553226470947266,76.71321105957031,0.36000001709908247,0.3160000150091946,3.0,0.014000000664964318,0.3160000150091946
2017.0,11.0,28.0,8.0,20.0,35.0,16.54009437561035,76.62042999267578,0.4440000210888684,0.41800001985393465,3.0,0.06200000294484198,0.41800001985393465
2017.0,11.0,28.0,8.0,20.0,35.0,16.52693748474121,76.52778625488281,0.5690000270260498,0.6030000286409631,3.0,0.012000000569969416,0.6030000286409631
2017.0,11.0,28.0,8.0,20.0,35.0,16.513751983642578,76.43524932861328,0.35800001700408757,0.4110000195214525,3.0,0.0,0.4110000195214525
2017.0,11.0,28.0,8.0,20.0,35.0,16.500537872314453,76.3427963256836,0.32800001557916403,0.4000000189989805,3.0,0.0,0.4000000189989805
2017.0,11.0,28.0,8.0,20.0,35.0,16.487281799316406,76.25037384033203,0.41600001975893974,0.3920000186190009,3.0,0.019000000902451575,0.3920000186190009
2017.0,11.0,28.0,8.0,20.0,35.0,16.473983764648438,76.15792846679688,0.390000018524006,0.38700001838151366,3.0,0.0,0.38700001838151366
2017.0,11.0,28.0,8.0,20.0,35.0,16.46063232421875,76.0654525756836,0.39900001895148307,0.35400001681409776,3.0,0.0,0.35400001681409776
2017.0,11.0,28.0,8.0,20.0,35.0,16.447221755981445,75.97283935546875,0.3820000181440264,0.39700001885648817,3.0,0.0,0.39700001885648817
2017.0,11.0,28.0,8.0,20.0,35.0,16.433740615844727,75.88005828857422,0.41200001956894994,0.40600001928396523,3.0,0.0,0.40600001928396523
2017.0,11.0,28.0,8.0,20.0,35.0,16.420190811157227,75.78710174560547,0.4310000204714015,0.4700000223238021,3.0,0.0,0.4700000223238021
2017.0,11.0,28.0,8.0,20.0,35.0,16.406557083129883,75.69387817382812,0.38100001809652895,0.45100002142135054,3.0,0.0,0.45100002142135054
2017.0,11.0,28.0,8.0,20.0,35.0,16.39284324645996,75.60041046142578,0.41000001947395504,0.43600002070888877,3.0,0.0,0.43600002070888877
2017.0,11.0,28.0,8.0,20.0,35.0,16.37903594970703,75.50660705566406,0.3060000145342201,0.30500001448672265,3.0,0.0,0.30500001448672265
2017.0,11.0,28.0,8.0,20.0,35.0,16.365127563476562,75.41243743896484,0.30900001467671245,0.3570000169565901,3.0,0.0,0.3570000169565901
2017.0,11.0,28.0,8.0,20.0,35.0,16.351104736328125,75.31779479980469,0.36900001752655953,0.44300002104137093,3.0,0.017000000807456672,0.44300002104137093
2017.0,11.0,28.0,8.0,20.0,35.0,16.33696174621582,75.22267150878906,0.41400001966394484,0.48200002289377153,3.0,0.0020000000949949026,0.48200002289377153
2017.0,11.0,28.0,8.0,20.0,35.0,16.32269859313965,75.12704467773438,0.3940000187139958,0.4780000227037817,3.0,0.0,0.4780000227037817
2017.0,11.0,28.0,8.0,20.0,35.0,16.308303833007812,75.03085327148438,0.35800001700408757,0.4640000220388174,3.0,0.0,0.4640000220388174
2017.0,11.0,28.0,8.0,20.0,35.0,16.29376983642578,74.93406677246094,0.34800001652911305,0.43600002070888877,3.0,0.0,0.43600002070888877
2017.0,11.0,28.0,8.0,20.0,35.0,16.279090881347656,74.83662414550781,0.3290000156266615,0.40600001928396523,3.0,0.0,0.40600001928396523
2017.0,11.0,28.0,8.0,20.0,35.0,16.264257431030273,74.7385025024414,0.3650000173365697,0.41800001985393465,3.0,0.0,0.41800001985393465
2017.0,11.0,28.0,8.0,20.0,35.0,16.24925422668457,74.63958740234375,0.35600001690909266,0.3860000183340162,3.0,0.0,0.3860000183340162
2017.0,11.0,28.0,8.0,20.0,35.0,16.234050750732422,74.53970336914062,0.3240000153891742,0.3680000174790621,3.0,0.0,0.3680000174790621
2017.0,11.0,28.0,8.0,20.0,35.0,16.218658447265625,74.43889617919922,0.2940000139642507,0.31700001505669206,3.0,0.0,0.31700001505669206
2017.0,11.0,28.0,8.0,20.0,35.0,16.203065872192383,74.337158203125,0.27200001291930676,0.23900001135189086,3.0,0.0,0.23900001135189086
2017.0,11.0,28.0,8.0,20.0,35.0,16.18731689453125,74.2347412109375,0.2610000123968348,0.21300001011695713,3.0,0.0,0.21300001011695713
2017.0,11.0,28.0,8.0,20.0,35.0,16.171350479125977,74.13127899169922,0.20600000978447497,0.20200000959448516,3.0,0.0,0.20200000959448516
2017.0,11.0,28.0,8.0,20.0,35.0,16.154979705810547,74.02555847167969,0.19000000902451575,0.195000009262003,3.0,0.0,0.195000009262003
2017.0,11.0,28.0,8.0,20.0,35.0,16.138477325439453,73.91936492919922,0.19000000902451575,0.2500000118743628,3.0,0.0,0.2500000118743628
2017.0,11.0,28.0,8.0,20.0,35.0,16.12146759033203,73.8102798461914,0.226000010734424,0.2860000135842711,3.0,0.0,0.2860000135842711
2017.0,11.0,28.0,8.0,20.0,35.0,16.104230880737305,73.70016479492188,0.23900001135189086,0.24800001177936792,3.0,0.0,0.24800001177936792
2017.0,11.0,28.0,8.0,20.0,35.0,16.086891174316406,73.58981323242188,0.2590000123018399,0.22900001087691635,3.0,0.0,0.22900001087691635
2017.0,11.0,28.0,8.0,20.0,35.0,16.069177627563477,73.47748565673828,0.3550000168615952,0.2610000123968348,3.0,0.0,0.2610000123968348
2017.0,11.0,28.0,8.0,20.0,35.0,16.051151275634766,73.36361694335938,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,16.032794952392578,73.24808502197266,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,16.01407241821289,73.13069152832031,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.994963645935059,73.01134490966797,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.975447654724121,72.88992309570312,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.955499649047852,72.76631164550781,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.93509578704834,72.640380859375,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.914209365844727,72.51199340820312,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.89281177520752,72.38099670410156,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.870872497558594,72.24725341796875,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.848358154296875,72.11058807373047,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.825234413146973,71.9708251953125,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.801464080810547,71.82777404785156,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.777002334594727,71.68123626708984,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.751809120178223,71.53099060058594,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.725833892822266,71.37680053710938,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.699023246765137,71.21839904785156,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.671320915222168,71.05552673339844,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.642663955688477,70.88787078857422,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.612983703613281,70.71510314941406,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.582206726074219,70.536865234375,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.550249099731445,70.3527603149414,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.517020225524902,70.1623764038086,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.482417106628418,69.96521759033203,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.446329116821289,69.76077270507812,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.4086332321167,69.54846954345703,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.369184494018555,69.32763671875,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.327829360961914,69.09757232666016,-9999.0,0.37300001771654934,3.0,-9999.0,0.37300001771654934
2017.0,11.0,28.0,8.0,20.0,35.0,15.284387588500977,68.85745239257812,-9999.0,0.40800001937896013,3.0,-9999.0,0.40800001937896013
2017.0,11.0,28.0,8.0,20.0,35.0,15.238654136657715,68.60633850097656,-9999.0,0.4500000213738531,3.0,-9999.0,0.4500000213738531
2017.0,11.0,28.0,8.0,20.0,35.0,15.190399169921875,68.34321594238281,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.13935375213623,68.06685638427734,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.085205078125,67.77589416503906,-9999.0,-9999.0,0.0,-9999.0,-9999.0
2017.0,11.0,28.0,8.0,20.0,35.0,15.027591705322266,67.46870422363281,-9999.0,0.4780000227037817,3.0,-9999.0,0.4780000227037817
2017.0,11.0,28.0,8.0,20.0,35.0,14.966083526611328,67.14339447021484,-9999.0,0.45900002180133015,3.0,-9999.0,0.45900002180133015
2017.0,11.0,28.0,8.0,20.0,35.0,14.900181770324707,66.79780578613281,-9999.0,0.4390000208513811,3.0,-9999.0,0.4390000208513811
2017.0,11.0,28.0,8.0,20.0,35.0,14.829277992248535,66.42929077148438,-9999.0,0.4870000231312588,3.0,-9999.0,0.4870000231312588
2017.0,11.0,28.0,8.0,20.0,35.0,14.752649307250977,66.03475952148438,-9999.0,0.6230000295909122,3.0,-9999.0,0.6230000295909122
2017.0,11.0,28.0,8.0,20.0,36.0,17.832782745361328,86.94807434082031,-9999.0,0.16900000802706927,3.0,-9999.0,0.16900000802706927
2017.0,11.0,28.0,8.0,20.0,36.0,17.794334411621094,86.52771759033203,-9999.0,0.17300000821705908,3.0,-9999.0,0.17300000821705908
2017.0,11.0,28.0,8.0,20.0,36.0,17.75772476196289,86.13633728027344,-9999.0,0.195000009262003,3.0,-9999.0,0.195000009262003
2017.0,11.0,28.0,8.0,20.0,36.0,17.722782135009766,85.77027893066406,-9999.0,0.21600001025944948,3.0,-9999.0,0.21600001025944948
2017.0,11.0,28.0,8.0,20.0,36.0,17.68935775756836,85.42659759521484,-9999.0,0.27000001282431185,3.0,-9999.0,0.27000001282431185
2017.0,11.0,28.0,8.0,20.0,36.0,17.657316207885742,85.10277557373047,-9999.0,0.3260000154841691,3.0,-9999.0,0.3260000154841691
2017.0,11.0,28.0,8.0,20.0,36.0,17.62654685974121,84.79672241210938,-9999.0,0.4420000209938735,3.0,-9999.0,0.4420000209938735
2017.0,11.0,28.0,8.0,20.0,36.0,17.59695053100586,84.50665283203125,-9999.0,0.503000023891218,3.0,-9999.0,0.503000023891218
2017.0,11.0,28.0,8.0,20.0,36.0,17.568431854248047,84.23099517822266,-9999.0,0.4700000223238021,3.0,-9999.0,0.4700000223238021
2017.0,11.0,28.0,8.0,20.0,36.0,17.540912628173828,83.96842193603516,-9999.0,0.4500000213738531,3.0,-9999.0,0.4500000213738531
2017.0,11.0,28.0,8.0,20.0,36.0,17.514320373535156,83.7177734375,-9999.0,0.43400002061389387,3.0,-9999.0,0.43400002061389387
2017.0,11.0,28.0,8.0,20.0,36.0,17.488590240478516,83.47801208496094,-9999.0,0.421000019996427,3.0,-9999.0,0.421000019996427
2017.0,11.0,28.0,8.0,20.0,36.0,17.463661193847656,83.24823760986328,-9999.0,0.4500000213738531,3.0,-9999.0,0.4500000213738531
2017.0,11.0,28.0,8.0,20.0,36.0,17.439483642578125,83.02764892578125,0.5270000250311568,-9999.0,0.0,0.0,0.5080000241287053
2017.0,11.0,28.0,8.0,20.0,36.0,17.415992736816406,82.8154296875,0.5370000255061314,0.6010000285459682,3.0,0.0,0.6010000285459682
2017.0,11.0,28.0,8.0,20.0,36.0,17.39314842224121,82.6109619140625,0.6370000302558765,0.5810000275960192,3.0,0.25200001196935773,0.5810000275960192
2017.0,11.0,28.0,8.0,20.0,36.0,17.370838165283203,82.41304779052734,0.5870000278810039,-9999.0,0.0,0.5370000255061314,0.34400001633912325
2017.0,11.0,28.0,8.0,20.0,36.0,17.34908676147461,82.22174072265625,0.3980000189039856,0.3240000153891742,3.0,0.22700001078192145,0.3240000153891742
2017.0,11.0,28.0,8.0,20.0,36.0,17.328128814697266,82.03883361816406,0.42600002023391426,0.34600001643411815,3.0,0.014000000664964318,0.34600001643411815
2017.0,11.0,28.0,8.0,20.0,36.0,17.307554244995117,81.86068725585938,0.3940000187139958,0.3140000149141997,3.0,0.025000001187436283,0.3140000149141997
2017.0,11.0,28.0,8.0,20.0,36.0,17.2874813079834,81.68817138671875,0.452000021468848,-9999.0,0.0,0.31700001505669206,0.32300001534167677
2017.0,11.0,28.0,8.0,20.0,36.0,17.26768684387207,81.51931762695312,0.5110000242711976,-9999.0,0.0,0.5500000261235982,0.4150000197114423
2017.0,11.0,28.0,8.0,20.0,36.0,17.248472213745117,81.35649108886719,0.5530000262660906,0.5150000244611874,3.0,0.46500002208631486,0.5150000244611874
2017.0,11.0,28.0,8.0,20.0,36.0,17.229686737060547,81.1983642578125,0.39300001866649836,0.2610000123968348,3.0,0.17700000840704888,0.2610000123968348
2017.0,11.0,28.0,8.0,20.0,36.0,17.211204528808594,81.0438003540039,0.26800001272931695,0.2240000106394291,3.0,0.0,0.2240000106394291
2017.0,11.0,28.0,8.0,20.0,36.0,17.193130493164062,80.89358520507812,0.3980000189039856,0.28400001348927617,3.0,0.019000000902451575,0.28400001348927617
2017.0,11.0,28.0,8.0,20.0,36.0,17.17542266845703,80.74726867675781,0.4000000189989805,0.28000001329928637,3.0,0.05200000246986747,0.28000001329928637
2017.0,11.0,28.0,8.0,20.0,36.0,17.158016204833984,80.60427856445312,0.4990000237012282,0.33000001567415893,3.0,0.0,0.33000001567415893
2017.0,11.0,28.0,8.0,20.0,36.0,17.140899658203125,80.4645004272461,0.554000026313588,0.39900001895148307,3.0,0.0,0.39900001895148307
2017.0,11.0,28.0,8.0,20.0,36.0,17.12405014038086,80.32762908935547,0.4460000211838633,0.3060000145342201,3.0,0.0,0.3060000145342201
2017.0,11.0,28.0,8.0,20.0,36.0,17.107484817504883,80.19379425048828,0.36700001743156463,0.3410000161966309,3.0,0.0,0.3410000161966309
2017.0,11.0,28.0,8.0,20.0,36.0,17.091150283813477,80.06253051757812,0.3980000189039856,0.44300002104137093,3.0,0.0020000000949949026,0.44300002104137093
2017.0,11.0,28.0,8.0,20.0,36.0,17.07506561279297,79.93390655517578,0.56500002683606,0.3650000173365697,3.0,0.0,0.3650000173365697
2017.0,11.0,28.0,8.0,20.0,36.0,17.059215545654297,79.80779266357422,0.483000022941269,0.31100001477170736,3.0,0.0,0.31100001477170736
2017.0,11.0,28.0,8.0,20.0,36.0,17.043575286865234,79.68394470214844,0.5600000265985727,0.3550000168615952,3.0,0.0,0.3550000168615952
2017.0,11.0,28.0,8.0,20.0,36.0,17.028169631958008,79.56253051757812,0.6800000322982669,0.5060000240337104,3.0,0.007000000332482159,0.5060000240337104
2017.0,11.0,28.0,8.0,20.0,36.0,17.012920379638672,79.44291687011719,0.6220000295434147,0.5790000275010243,3.0,0.0020000000949949026,0.5790000275010243
