,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag,Location
119064,2017.0,4.0,19.0,9.0,7.0,7.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
118162,2017.0,4.0,19.0,9.0,7.0,5.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
118613,2017.0,4.0,19.0,9.0,7.0,7.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
69905,2017.0,3.0,27.0,9.0,1.0,17.0,28.63409996,77.20050049,0.34000001614913344,0.34000001614913344,1.0,3.0,Mandir
69905,2017.0,3.0,27.0,9.0,1.0,17.0,28.637672,77.15714399999999,0.34000001614913344,0.34000001614913344,1.0,3.0,Pusa
70807,2017.0,3.0,27.0,9.0,1.0,19.0,28.65169907,77.15809631,0.34600001643411815,0.34600001643411815,1.0,3.0,Shadipur
70807,2017.0,3.0,27.0,9.0,1.0,19.0,28.66830063,77.11669922,0.34600001643411815,0.34600001643411815,1.0,3.0,Punjabi Bagh
68552,2017.0,3.0,27.0,9.0,1.0,16.0,28.56,77.094,0.31700001505669206,0.31700001505669206,1.0,3.0,IGI Airport
69454,2017.0,3.0,27.0,9.0,1.0,17.0,28.590999600000004,77.05000305,0.3350000159116462,0.3350000159116462,1.0,3.0,NSIT Dwarka
67199,2017.0,3.0,27.0,9.0,1.0,16.0,28.48,77.13,0.3040000144392252,0.3040000144392252,1.0,3.0,Aya Nagar
68552,2017.0,3.0,27.0,9.0,1.0,16.0,28.55,77.28,0.31700001505669206,0.31700001505669206,1.0,3.0,CRRI Mathura
68552,2017.0,3.0,27.0,9.0,1.0,16.0,28.56480026,77.17440033,0.31700001505669206,0.31700001505669206,1.0,3.0,R K Puram
68552,2017.0,3.0,27.0,9.0,1.0,16.0,28.54965,77.21215,0.31700001505669206,0.31700001505669206,1.0,3.0,Sirifort
69905,2017.0,3.0,27.0,9.0,1.0,17.0,28.63575935,77.22444916,0.34000001614913344,0.34000001614913344,1.0,3.0,US Diplomatic Post: New Delhi
69905,2017.0,3.0,27.0,9.0,1.0,17.0,28.62350082,77.24939728,0.34000001614913344,0.34000001614913344,1.0,3.0,ITO
69454,2017.0,3.0,27.0,9.0,1.0,17.0,28.59,77.24,0.3350000159116462,0.3350000159116462,1.0,3.0,Lodhi Road
304508,2017.0,4.0,9.0,8.0,30.0,8.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
304509,2017.0,4.0,9.0,8.0,30.0,8.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
304509,2017.0,4.0,9.0,8.0,30.0,8.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
304509,2017.0,4.0,9.0,8.0,30.0,8.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
304510,2017.0,4.0,9.0,8.0,30.0,8.0,28.56,77.094,-9999.0,0.23100001097191125,1.0,0.0,IGI Airport
304511,2017.0,4.0,9.0,8.0,30.0,8.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
304509,2017.0,4.0,9.0,8.0,30.0,8.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
304506,2017.0,4.0,9.0,8.0,30.0,8.0,28.55,77.28,-9999.0,0.1930000091670081,1.0,0.0,CRRI Mathura
304508,2017.0,4.0,9.0,8.0,30.0,8.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
304507,2017.0,4.0,9.0,8.0,30.0,8.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
304507,2017.0,4.0,9.0,8.0,30.0,8.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
304507,2017.0,4.0,9.0,8.0,30.0,8.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
304507,2017.0,4.0,9.0,8.0,30.0,8.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
258874,2017.0,2.0,28.0,9.0,19.0,24.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
259325,2017.0,2.0,28.0,9.0,19.0,24.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
259325,2017.0,2.0,28.0,9.0,19.0,24.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
259325,2017.0,2.0,28.0,9.0,19.0,24.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
258423,2017.0,2.0,28.0,9.0,19.0,24.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
257972,2017.0,2.0,28.0,9.0,19.0,22.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
257070,2017.0,2.0,28.0,9.0,19.0,22.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
258423,2017.0,2.0,28.0,9.0,19.0,24.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,CRRI Mathura
258423,2017.0,2.0,28.0,9.0,19.0,24.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
257521,2017.0,2.0,28.0,9.0,19.0,22.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
258874,2017.0,2.0,28.0,9.0,19.0,24.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
258874,2017.0,2.0,28.0,9.0,19.0,24.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
257972,2017.0,2.0,28.0,9.0,19.0,22.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
181753,2017.0,5.0,12.0,9.0,13.0,8.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
181753,2017.0,5.0,12.0,9.0,13.0,8.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
181302,2017.0,5.0,12.0,9.0,13.0,6.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
181302,2017.0,5.0,12.0,9.0,13.0,6.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
180400,2017.0,5.0,12.0,9.0,13.0,6.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
179949,2017.0,5.0,12.0,9.0,13.0,6.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
178145,2017.0,5.0,12.0,9.0,13.0,4.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
180400,2017.0,5.0,12.0,9.0,13.0,6.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,CRRI Mathura
180400,2017.0,5.0,12.0,9.0,13.0,6.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
180400,2017.0,5.0,12.0,9.0,13.0,6.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
181753,2017.0,5.0,12.0,9.0,13.0,8.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
181753,2017.0,5.0,12.0,9.0,13.0,8.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
179949,2017.0,5.0,12.0,9.0,13.0,6.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
233617,2017.0,7.0,28.0,7.0,3.0,58.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
233617,2017.0,7.0,28.0,7.0,3.0,58.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
233617,2017.0,7.0,28.0,7.0,3.0,58.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
233166,2017.0,7.0,28.0,7.0,3.0,58.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
231362,2017.0,7.0,28.0,7.0,3.0,55.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
232264,2017.0,7.0,28.0,7.0,3.0,57.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
230009,2017.0,7.0,28.0,7.0,3.0,55.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
231362,2017.0,7.0,28.0,7.0,3.0,55.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,CRRI Mathura
231362,2017.0,7.0,28.0,7.0,3.0,55.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
231362,2017.0,7.0,28.0,7.0,3.0,55.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
233617,2017.0,7.0,28.0,7.0,3.0,58.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
233617,2017.0,7.0,28.0,7.0,3.0,58.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
232264,2017.0,7.0,28.0,7.0,3.0,57.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,CRRI Mathura
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
304875,2017.0,9.0,21.0,7.0,10.0,8.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
304682,2017.0,1.0,23.0,8.0,5.0,9.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
304684,2017.0,1.0,23.0,8.0,5.0,9.0,28.637672,77.15714399999999,0.6950000330107287,0.6950000330107287,1.0,3.0,Pusa
304684,2017.0,1.0,23.0,8.0,5.0,9.0,28.65169907,77.15809631,0.6950000330107287,0.6950000330107287,1.0,3.0,Shadipur
304685,2017.0,1.0,23.0,8.0,5.0,9.0,28.66830063,77.11669922,0.7170000340556726,0.7170000340556726,1.0,3.0,Punjabi Bagh
304686,2017.0,1.0,23.0,8.0,5.0,9.0,28.56,77.094,0.7020000333432108,0.7020000333432108,1.0,3.0,IGI Airport
304687,2017.0,1.0,23.0,8.0,5.0,9.0,28.590999600000004,77.05000305,0.8280000393278897,0.8280000393278897,1.0,3.0,NSIT Dwarka
304684,2017.0,1.0,23.0,8.0,5.0,9.0,28.48,77.13,0.6950000330107287,0.6950000330107287,1.0,3.0,Aya Nagar
304680,2017.0,1.0,23.0,8.0,5.0,9.0,28.55,77.28,0.7060000335332006,0.7060000335332006,1.0,3.0,CRRI Mathura
304683,2017.0,1.0,23.0,8.0,5.0,9.0,28.56480026,77.17440033,0.6660000316333026,0.6660000316333026,1.0,3.0,R K Puram
304682,2017.0,1.0,23.0,8.0,5.0,9.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
304681,2017.0,1.0,23.0,8.0,5.0,9.0,28.63575935,77.22444916,0.6800000322982669,0.6800000322982669,1.0,3.0,US Diplomatic Post: New Delhi
304681,2017.0,1.0,23.0,8.0,5.0,9.0,28.62350082,77.24939728,0.6800000322982669,0.6800000322982669,1.0,3.0,ITO
304681,2017.0,1.0,23.0,8.0,5.0,9.0,28.59,77.24,0.6800000322982669,0.6800000322982669,1.0,3.0,Lodhi Road
275,2017.0,5.0,24.0,8.0,0.0,10.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
276,2017.0,5.0,24.0,8.0,0.0,10.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
276,2017.0,5.0,24.0,8.0,0.0,10.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
277,2017.0,5.0,24.0,8.0,0.0,10.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
278,2017.0,5.0,24.0,8.0,0.0,10.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
279,2017.0,5.0,24.0,8.0,0.0,10.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
277,2017.0,5.0,24.0,8.0,0.0,10.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
272,2017.0,5.0,24.0,8.0,0.0,10.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,CRRI Mathura
276,2017.0,5.0,24.0,8.0,0.0,10.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
274,2017.0,5.0,24.0,8.0,0.0,10.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
274,2017.0,5.0,24.0,8.0,0.0,10.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
273,2017.0,5.0,24.0,8.0,0.0,10.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
274,2017.0,5.0,24.0,8.0,0.0,10.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
161163,2017.0,2.0,22.0,8.0,17.0,48.0,28.63409996,77.20050049,0.41200001956894994,0.41200001956894994,1.0,3.0,Mandir
161165,2017.0,2.0,22.0,8.0,17.0,48.0,28.637672,77.15714399999999,0.28400001348927617,0.28400001348927617,1.0,3.0,Pusa
161616,2017.0,2.0,22.0,8.0,17.0,48.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
162068,2017.0,2.0,22.0,8.0,17.0,50.0,28.66830063,77.11669922,0.4870000231312588,0.4870000231312588,1.0,3.0,Punjabi Bagh
160265,2017.0,2.0,22.0,8.0,17.0,47.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
160717,2017.0,2.0,22.0,8.0,17.0,48.0,28.590999600000004,77.05000305,0.37500001781154424,0.37500001781154424,1.0,3.0,NSIT Dwarka
158912,2017.0,2.0,22.0,8.0,17.0,45.0,28.48,77.13,0.20900000992696732,0.20900000992696732,1.0,3.0,Aya Nagar
159809,2017.0,2.0,22.0,8.0,17.0,47.0,28.55,77.28,0.3630000172415748,0.3630000172415748,1.0,3.0,CRRI Mathura
159812,2017.0,2.0,22.0,8.0,17.0,47.0,28.56480026,77.17440033,0.15300000726711005,0.15300000726711005,1.0,3.0,R K Puram
159811,2017.0,2.0,22.0,8.0,17.0,47.0,28.54965,77.21215,0.4800000227987766,0.4800000227987766,1.0,3.0,Sirifort
161163,2017.0,2.0,22.0,8.0,17.0,48.0,28.63575935,77.22444916,0.41200001956894994,0.41200001956894994,1.0,3.0,US Diplomatic Post: New Delhi
160711,2017.0,2.0,22.0,8.0,17.0,48.0,28.62350082,77.24939728,-9999.0,0.4090000194264576,2.0,0.0,ITO
160261,2017.0,2.0,22.0,8.0,17.0,47.0,28.59,77.24,0.43600002070888877,0.43600002070888877,1.0,3.0,Lodhi Road
410,2017.0,9.0,1.0,7.0,35.0,10.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
410,2017.0,9.0,1.0,7.0,35.0,10.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
410,2017.0,9.0,1.0,7.0,35.0,10.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
411,2017.0,9.0,1.0,7.0,35.0,10.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
411,2017.0,9.0,1.0,7.0,35.0,10.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
412,2017.0,9.0,1.0,7.0,35.0,10.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
411,2017.0,9.0,1.0,7.0,35.0,10.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
409,2017.0,9.0,1.0,7.0,35.0,10.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,CRRI Mathura
410,2017.0,9.0,1.0,7.0,35.0,10.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
410,2017.0,9.0,1.0,7.0,35.0,10.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
410,2017.0,9.0,1.0,7.0,35.0,10.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
409,2017.0,9.0,1.0,7.0,35.0,10.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
409,2017.0,9.0,1.0,7.0,35.0,10.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
242486,2017.0,7.0,11.0,7.0,59.0,8.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
242488,2017.0,7.0,11.0,7.0,59.0,8.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
242938,2017.0,7.0,11.0,7.0,59.0,8.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
242940,2017.0,7.0,11.0,7.0,59.0,8.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
241588,2017.0,7.0,11.0,7.0,59.0,6.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
242040,2017.0,7.0,11.0,7.0,59.0,8.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
240235,2017.0,7.0,11.0,7.0,59.0,5.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
240681,2017.0,7.0,11.0,7.0,59.0,6.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,CRRI Mathura
241135,2017.0,7.0,11.0,7.0,59.0,6.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
241134,2017.0,7.0,11.0,7.0,59.0,6.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
242486,2017.0,7.0,11.0,7.0,59.0,8.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
242034,2017.0,7.0,11.0,7.0,59.0,8.0,28.62350082,77.24939728,-9999.0,-9999.0,2.0,-9999.0,ITO
241584,2017.0,7.0,11.0,7.0,59.0,6.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
146571,2017.0,7.0,1.0,7.0,22.0,33.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
146571,2017.0,7.0,1.0,7.0,22.0,33.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
146571,2017.0,7.0,1.0,7.0,22.0,33.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
147022,2017.0,7.0,1.0,7.0,22.0,33.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
146121,2017.0,7.0,1.0,7.0,22.0,33.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
145670,2017.0,7.0,1.0,7.0,22.0,31.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
142963,2017.0,7.0,1.0,7.0,22.0,30.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
144766,2017.0,7.0,1.0,7.0,22.0,31.0,28.55,77.28,-9999.0,-9999.0,2.0,-9999.0,CRRI Mathura
144316,2017.0,7.0,1.0,7.0,22.0,31.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
144316,2017.0,7.0,1.0,7.0,22.0,31.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
145668,2017.0,7.0,1.0,7.0,22.0,31.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
146119,2017.0,7.0,1.0,7.0,22.0,33.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
145217,2017.0,7.0,1.0,7.0,22.0,31.0,28.59,77.24,-9999.0,-9999.0,2.0,-9999.0,Lodhi Road
236774,2017.0,7.0,12.0,7.0,4.0,1.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
236774,2017.0,7.0,12.0,7.0,4.0,1.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
237225,2017.0,7.0,12.0,7.0,4.0,1.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
237225,2017.0,7.0,12.0,7.0,4.0,1.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
236323,2017.0,7.0,12.0,7.0,4.0,1.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
236323,2017.0,7.0,12.0,7.0,4.0,1.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
234068,2017.0,7.0,12.0,7.0,3.0,58.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
235421,2017.0,7.0,12.0,7.0,4.0,0.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,CRRI Mathura
236323,2017.0,7.0,12.0,7.0,4.0,1.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
235421,2017.0,7.0,12.0,7.0,4.0,0.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
236774,2017.0,7.0,12.0,7.0,4.0,1.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
236774,2017.0,7.0,12.0,7.0,4.0,1.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
236323,2017.0,7.0,12.0,7.0,4.0,1.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
304673,2017.0,2.0,15.0,8.0,10.0,8.0,28.63409996,77.20050049,0.687000032630749,0.687000032630749,1.0,3.0,Mandir
304674,2017.0,2.0,15.0,8.0,10.0,8.0,28.637672,77.15714399999999,0.6590000313008204,0.6590000313008204,1.0,3.0,Pusa
304674,2017.0,2.0,15.0,8.0,10.0,8.0,28.65169907,77.15809631,0.6590000313008204,0.6590000313008204,1.0,3.0,Shadipur
304675,2017.0,2.0,15.0,8.0,10.0,8.0,28.66830063,77.11669922,0.5880000279285014,0.5880000279285014,1.0,3.0,Punjabi Bagh
304676,2017.0,2.0,15.0,8.0,10.0,8.0,28.56,77.094,0.4790000227512792,0.4790000227512792,1.0,3.0,IGI Airport
304678,2017.0,2.0,15.0,8.0,10.0,8.0,28.590999600000004,77.05000305,0.636000030208379,0.636000030208379,1.0,3.0,NSIT Dwarka
304675,2017.0,2.0,15.0,8.0,10.0,8.0,28.48,77.13,0.5880000279285014,0.5880000279285014,1.0,3.0,Aya Nagar
304670,2017.0,2.0,15.0,8.0,10.0,8.0,28.55,77.28,0.554000026313588,0.554000026313588,1.0,3.0,CRRI Mathura
304673,2017.0,2.0,15.0,8.0,10.0,8.0,28.56480026,77.17440033,0.687000032630749,0.687000032630749,1.0,3.0,R K Puram
304672,2017.0,2.0,15.0,8.0,10.0,8.0,28.54965,77.21215,0.6260000297334045,0.6260000297334045,1.0,3.0,Sirifort
304672,2017.0,2.0,15.0,8.0,10.0,8.0,28.63575935,77.22444916,0.6260000297334045,0.6260000297334045,1.0,3.0,US Diplomatic Post: New Delhi
304671,2017.0,2.0,15.0,8.0,10.0,8.0,28.62350082,77.24939728,0.5710000271210447,0.5710000271210447,1.0,3.0,ITO
304671,2017.0,2.0,15.0,8.0,10.0,8.0,28.59,77.24,0.5710000271210447,0.5710000271210447,1.0,3.0,Lodhi Road
89,2017.0,6.0,21.0,8.0,25.0,9.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
90,2017.0,6.0,21.0,8.0,25.0,9.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
90,2017.0,6.0,21.0,8.0,25.0,9.0,28.65169907,77.15809631,-9999.0,-9999.0,1.0,-9999.0,Shadipur
91,2017.0,6.0,21.0,8.0,25.0,9.0,28.66830063,77.11669922,-9999.0,-9999.0,1.0,-9999.0,Punjabi Bagh
91,2017.0,6.0,21.0,8.0,25.0,9.0,28.56,77.094,-9999.0,-9999.0,1.0,-9999.0,IGI Airport
92,2017.0,6.0,21.0,8.0,25.0,9.0,28.590999600000004,77.05000305,-9999.0,-9999.0,1.0,-9999.0,NSIT Dwarka
91,2017.0,6.0,21.0,8.0,25.0,9.0,28.48,77.13,-9999.0,-9999.0,1.0,-9999.0,Aya Nagar
88,2017.0,6.0,21.0,8.0,25.0,9.0,28.55,77.28,-9999.0,-9999.0,1.0,-9999.0,CRRI Mathura
90,2017.0,6.0,21.0,8.0,25.0,9.0,28.56480026,77.17440033,-9999.0,-9999.0,1.0,-9999.0,R K Puram
89,2017.0,6.0,21.0,8.0,25.0,9.0,28.54965,77.21215,-9999.0,-9999.0,1.0,-9999.0,Sirifort
89,2017.0,6.0,21.0,8.0,25.0,9.0,28.63575935,77.22444916,-9999.0,-9999.0,1.0,-9999.0,US Diplomatic Post: New Delhi
88,2017.0,6.0,21.0,8.0,25.0,9.0,28.62350082,77.24939728,-9999.0,-9999.0,1.0,-9999.0,ITO
88,2017.0,6.0,21.0,8.0,25.0,9.0,28.59,77.24,-9999.0,-9999.0,1.0,-9999.0,Lodhi Road
284130,2017.0,4.0,1.0,9.0,19.0,49.0,28.63409996,77.20050049,-9999.0,-9999.0,1.0,-9999.0,Mandir
284130,2017.0,4.0,1.0,9.0,19.0,49.0,28.637672,77.15714399999999,-9999.0,-9999.0,1.0,-9999.0,Pusa
