,Cloud_Fraction,AOD,Location,Date,PM25
129,0.18525000879890285,0.5107500242593233,Sirifort,2017-01-31,146.21951219512198
130,0.19450000923825428,0.48525002304813825,Punjabi Bagh,2017-01-31,154.57777777777778
131,0.19450000923825428,0.48525002304813825,Mandir,2017-01-31,111.1304347826087
132,0.18525000879890285,0.5107500242593233,R K Puram,2017-01-31,135.72727272727272
133,0.19450000923825428,0.48525002304813825,US Diplomatic Post: New Delhi,2017-01-31,134.99999999999997
134,0.19450000923825428,0.48525002304813825,ITO,2017-01-31,140.76744186046508
135,0.2320000110194087,0.31100001477170736,Sirifort,2017-02-01,142.0
136,0.1500000071246177,0.4920000233687461,ITO,2017-02-01,146.8488372093023
137,0.1500000071246177,0.4920000233687461,Mandir,2017-02-01,125.78260869565216
139,0.10700000508222728,0.3980000189039856,Punjabi Bagh,2017-02-01,163.51162790697677
146,0.028500001353677362,0.6185000293771736,Mandir,2017-02-03,157.9787234042553
147,0.0,0.12000000569969416,Punjabi Bagh,2017-02-05,179.32608695652175
148,0.0,0.1150000054622069,US Diplomatic Post: New Delhi,2017-02-05,151.5583333333333
149,0.0,0.1150000054622069,Sirifort,2017-02-05,176.0681818181818
151,0.0,0.1150000054622069,Mandir,2017-02-05,153.53191489361703
152,0.0,0.1150000054622069,R K Puram,2017-02-05,179.1923076923077
154,0.2300000109244138,0.4800000227987766,Mandir,2017-02-06,110.88372093023256
155,0.3100000147242099,0.8030000381404534,US Diplomatic Post: New Delhi,2017-02-06,75.40416666666667
156,0.2300000109244138,0.4800000227987766,Punjabi Bagh,2017-02-06,119.91666666666669
157,0.3170000150566921,0.6160000292584301,R K Puram,2017-02-06,122.83333333333331
158,0.3170000150566921,0.6160000292584301,Sirifort,2017-02-06,138.26315789473685
159,0.5350000254111364,0.3260000154841691,Mandir,2017-02-07,74.22222222222223
160,0.6000000284984708,0.4070000193314627,ITO,2017-02-07,96.87777777777778
162,0.46100002189632505,0.2725000129430555,Sirifort,2017-02-07,91.59523809523809
163,0.30700001458171755,0.35400001681409776,Punjabi Bagh,2017-02-07,90.4375
164,0.46100002189632505,0.2725000129430555,R K Puram,2017-02-07,100.08333333333331
165,0.0720000034198165,0.44350002106511965,Mandir,2017-02-08,99.55813953488372
166,0.022500001068692658,0.4150000197114423,Punjabi Bagh,2017-02-08,124.82978723404257
168,0.10700000508222729,0.3495000166003592,Sirifort,2017-02-08,114.65217391304348
169,0.10700000508222729,0.3495000166003592,R K Puram,2017-02-08,146.36363636363637
170,0.1810000085970387,0.42750002030516043,ITO,2017-02-08,138.16483516483515
171,0.031000001472420994,0.4545000215875916,Sirifort,2017-02-09,130.88372093023256
172,0.08050000382354483,0.41800001985393465,US Diplomatic Post: New Delhi,2017-02-09,25.729166666666657
173,0.08050000382354483,0.41800001985393465,Mandir,2017-02-09,98.24137931034485
174,0.031000001472420994,0.4545000215875916,R K Puram,2017-02-09,103.6153846153846
175,0.06200000294484198,0.4250000201864168,ITO,2017-02-09,134.4835164835165
176,0.08950000425102189,0.41200001956894994,Punjabi Bagh,2017-02-09,130.84782608695653
177,0.14700000698212534,0.401000019046478,R K Puram,2017-02-10,59.846153846153854
178,0.07000000332482159,0.4130000196164474,US Diplomatic Post: New Delhi,2017-02-10,56.670833333333356
179,0.06400000303983687,0.3640000172890723,ITO,2017-02-10,111.7303370786517
180,0.07000000332482159,0.4130000196164474,Mandir,2017-02-10,61.43333333333333
181,0.06400000303983687,0.3640000172890723,Sirifort,2017-02-10,136.4390243902439
182,0.04200000199489296,0.3020000143442303,Punjabi Bagh,2017-02-10,114.51162790697674
183,0.38500001828651875,0.5330000253161415,R K Puram,2017-02-11,125.0
184,0.4175000198301859,0.5445000258623622,Mandir,2017-02-11,110.82608695652172
186,0.38500001828651875,0.5330000253161415,Sirifort,2017-02-11,140.1951219512195
187,0.4175000198301859,0.5445000258623622,US Diplomatic Post: New Delhi,2017-02-11,68.20416666666665
188,0.4175000198301859,0.5445000258623622,ITO,2017-02-11,145.2873563218391
192,0.19800000940449533,0.6010000285459682,ITO,2017-02-12,153.82978723404256
193,0.19800000940449533,0.6010000285459682,Sirifort,2017-02-12,161.57142857142858
194,0.19800000940449533,0.6010000285459682,US Diplomatic Post: New Delhi,2017-02-12,124.2875
195,0.0720000034198165,0.5590000265510753,Sirifort,2017-02-13,166.4102564102564
196,0.08700000413227826,0.534000025363639,Mandir,2017-02-13,101.5
197,0.062000002944841974,0.5210000247461721,Punjabi Bagh,2017-02-13,117.0
198,0.14200000674463809,0.4170000198064372,R K Puram,2017-02-13,120.5
200,0.0720000034198165,0.5590000265510753,ITO,2017-02-13,150.01176470588234
202,0.0370000017574057,0.6560000311583281,Sirifort,2017-02-14,179.63888888888889
203,0.05200000246986747,0.5010000237962231,Punjabi Bagh,2017-02-14,149.9736842105263
204,0.0370000017574057,0.6560000311583281,R K Puram,2017-02-14,116.8181818181818
205,0.05200000246986747,0.5010000237962231,Mandir,2017-02-14,117.88888888888887
206,0.05200000246986747,0.5010000237962231,US Diplomatic Post: New Delhi,2017-02-14,86.58749999999998
207,0.016000000759959217,0.49200002336874604,Punjabi Bagh,2017-02-15,136.29545454545453
208,0.029500001401174814,0.5670000269310549,R K Puram,2017-02-15,137.8695652173913
210,0.01700000080745667,0.5095000241999514,Mandir,2017-02-15,112.84782608695652
212,0.0370000017574057,0.5890000279759988,US Diplomatic Post: New Delhi,2017-02-15,69.09999999999998
213,0.007000000332482159,0.791000037570484,Punjabi Bagh,2017-02-16,122.72727272727272
215,0.007000000332482159,0.791000037570484,US Diplomatic Post: New Delhi,2017-02-16,102.83749999999998
216,0.3020000143442303,0.7930000376654789,R K Puram,2017-02-16,123.42857142857143
218,0.007000000332482159,0.791000037570484,Mandir,2017-02-16,96.85106382978724
219,0.13500000641215593,0.9180000436026604,Sirifort,2017-02-17,125.26666666666668
220,0.35400001681409776,0.6000000284984708,Punjabi Bagh,2017-02-17,102.51724137931036
221,0.13500000641215593,0.9180000436026604,US Diplomatic Post: New Delhi,2017-02-17,99.17916666666666
222,0.30500001448672265,0.6790000322507694,R K Puram,2017-02-17,112.71428571428572
223,0.7040000334382057,0.8200000389479101,Mandir,2017-02-17,97.5625
226,0.7790000370005146,0.8470000402303413,US Diplomatic Post: New Delhi,2017-02-18,105.58333333333331
227,0.032000001519918435,0.3520000167191029,Mandir,2017-02-19,103.18604651162792
229,0.032000001519918435,0.3520000167191029,US Diplomatic Post: New Delhi,2017-02-19,96.65416666666668
231,0.06700000318232924,0.3780000179540366,NSIT Dwarka,2017-02-19,85.30000000000011
232,0.17700000840704888,0.4590000218013302,Sirifort,2017-02-19,108.07692307692308
234,0.05900000280234963,0.31300001486670226,Punjabi Bagh,2017-02-19,141.8139534883721
235,0.3020000143442303,0.5735000272397883,NSIT Dwarka,2017-02-20,93.84509803921571
236,0.24800001177936795,0.6125000290921889,Shadipur,2017-02-20,174.56833333333336
237,0.11550000548595563,0.5615000266698189,ITO,2017-02-20,80.90384615384616
238,0.24150001147063452,0.5985000284272246,Punjabi Bagh,2017-02-20,137.8
239,0.24800001177936795,0.6125000290921889,Mandir,2017-02-20,147.6
241,0.11550000548595563,0.5615000266698189,US Diplomatic Post: New Delhi,2017-02-20,94.38333333333334
242,0.13400000636465847,0.4815000228700228,Sirifort,2017-02-20,91.57142857142857
243,0.12300000584218652,0.9320000442676247,Mandir,2017-02-21,70.08333333333333
244,0.3220000152941793,0.7335000348393804,R K Puram,2017-02-21,133.29411764705878
246,0.26033334569850314,0.8270000392803922,NSIT Dwarka,2017-02-21,98.58452380952377
247,0.31850001512793824,0.7305000346968881,Punjabi Bagh,2017-02-21,87.84848484848484
248,0.12300000584218652,0.9320000442676247,ITO,2017-02-21,83.74418604651162
249,0.12550000596093014,0.92600004398264,Sirifort,2017-02-21,86.5238095238095
250,0.31850001512793824,0.7305000346968881,Shadipur,2017-02-21,126.95089887640448
251,0.029000001377426088,0.39700001885648817,Punjabi Bagh,2017-02-22,98.7906976744186
252,0.15700000745709985,0.34000001614913344,Sirifort,2017-02-22,77.925
253,0.4190000199014321,0.2030000096419826,NSIT Dwarka,2017-02-22,100.68928571428572
254,0.029000001377426088,0.39700001885648817,Mandir,2017-02-22,75.5813953488372
255,0.029000001377426088,0.39700001885648817,Shadipur,2017-02-22,154.6858333333333
256,0.08200000389479101,0.4280000203289092,ITO,2017-02-22,101.74698795180723
257,0.15700000745709985,0.34000001614913344,R K Puram,2017-02-22,80.84615384615384
259,0.03866666850323478,0.2360000112093985,Sirifort,2017-02-23,163.0
261,0.03866666850323478,0.2360000112093985,R K Puram,2017-02-23,117.6
262,0.043000002042390406,0.22900001087691635,ITO,2017-02-23,66.84615384615384
263,0.04700000223238021,0.24266667819271484,Shadipur,2017-02-23,104.88119402985077
264,0.03866666850323478,0.23500001116190106,NSIT Dwarka,2017-02-23,97.97976190476194
265,0.04700000223238021,0.24266667819271484,Punjabi Bagh,2017-02-23,116.55555555555556
266,0.04700000223238021,0.24266667819271484,Mandir,2017-02-23,87.77777777777777
267,0.08700000413227826,0.24200001149438322,ITO,2017-02-24,61.426829268292686
269,0.12950000615091994,0.2200000104494393,NSIT Dwarka,2017-02-24,88.41234567901233
271,0.08100000384729356,0.19150000909576192,Shadipur,2017-02-24,99.29534883720936
274,0.08700000413227826,0.24200001149438322,US Diplomatic Post: New Delhi,2017-02-24,46.46666666666666
275,0.0705000033485703,0.37750001793028787,Shadipur,2017-02-25,102.83471910112362
276,0.06300000299233942,0.35800001700408757,ITO,2017-02-25,78.57954545454545
279,0.06300000299233942,0.35800001700408757,NSIT Dwarka,2017-02-25,95.73999999999997
281,0.0705000033485703,0.37750001793028787,US Diplomatic Post: New Delhi,2017-02-25,27.265217391304326
283,0.15500000736210495,0.36700001743156463,ITO,2017-02-26,89.78888888888889
285,0.15500000736210495,0.36700001743156463,Shadipur,2017-02-26,100.88397727272728
286,0.15500000736210495,0.36700001743156463,US Diplomatic Post: New Delhi,2017-02-26,82.63333333333333
289,0.029000001377426088,0.25800001225434244,NSIT Dwarka,2017-02-26,93.7418604651163
292,0.1035000049159862,0.2690000127768144,Punjabi Bagh,2017-02-27,73.0909090909091
293,0.12550000596093014,0.2765000131330453,NSIT Dwarka,2017-02-27,120.66266666666662
295,0.0975000046310015,0.2965000140829943,ITO,2017-02-27,93.21917808219177
296,0.08500000403728336,0.2980000141542405,Mandir,2017-02-27,58.23809523809525
297,0.08500000403728336,0.2980000141542405,R K Puram,2017-02-27,105.93333333333334
299,0.0,0.15300000726711005,Mandir,2017-02-28,105.15
300,0.0,0.15300000726711005,R K Puram,2017-02-28,97.0
302,0.20000000949949026,0.43950002087512985,Punjabi Bagh,2017-02-28,157.5
304,0.18850000895326957,0.39300001866649836,NSIT Dwarka,2017-02-28,138.26666666666668
305,0.0,0.15300000726711005,ITO,2017-02-28,143.35616438356163
306,0.0,0.15300000726711005,Sirifort,2017-02-28,174.05263157894737
307,0.045000002137385316,0.452000021468848,Punjabi Bagh,2017-03-01,53.33333333333334
308,0.04200000199489296,0.39700001885648817,NSIT Dwarka,2017-03-01,99.18372093023257
310,0.09200000436976552,0.5620000266935676,Mandir,2017-03-01,96.10526315789473
311,0.09200000436976552,0.5620000266935676,R K Puram,2017-03-01,81.5
312,0.09700000460725278,0.4200000199489296,Shadipur,2017-03-01,155.8923529411766
313,0.09200000436976552,0.5620000266935676,ITO,2017-03-01,110.06666666666666
314,0.5400000256486237,0.6720000319182873,Sirifort,2017-03-01,100.88888888888887
315,0.007000000332482159,0.10400000493973494,ITO,2017-03-02,112.09411764705881
316,0.007000000332482159,0.10400000493973494,R K Puram,2017-03-02,81.28571428571429
317,0.004000000189989804,0.11800000560469925,Punjabi Bagh,2017-03-02,90.13157894736842
318,0.007000000332482159,0.10400000493973494,Sirifort,2017-03-02,96.45454545454544
319,0.004000000189989804,0.11800000560469925,US Diplomatic Post: New Delhi,2017-03-02,82.60833333333333
320,0.004000000189989804,0.11800000560469925,Shadipur,2017-03-02,136.47097826086954
321,0.007000000332482159,0.10400000493973494,NSIT Dwarka,2017-03-02,101.48876404494378
322,0.004000000189989804,0.11800000560469925,Mandir,2017-03-02,72.02777777777777
323,0.0,0.6800000322982669,R K Puram,2017-03-03,81.61904761904762
325,0.0,0.6800000322982669,ITO,2017-03-03,65.80434782608695
326,0.0,0.6150000292109326,Punjabi Bagh,2017-03-03,71.23913043478261
327,0.0,0.5280000250786543,NSIT Dwarka,2017-03-03,85.6241379310345
328,0.0,0.6800000322982669,Sirifort,2017-03-03,61.68888888888889
329,0.0,0.6800000322982669,Mandir,2017-03-03,57.59090909090909
330,0.0,0.6150000292109326,Shadipur,2017-03-03,92.24843373493981
331,0.08733333748144408,0.2213333438461026,Shadipur,2017-03-04,83.85448275862072
332,0.08733333748144408,0.2213333438461026,Punjabi Bagh,2017-03-04,84.65217391304348
333,0.056666669358188905,0.22233334389360002,Sirifort,2017-03-04,88.12765957446808
334,0.08733333748144408,0.21900001040194186,Mandir,2017-03-04,67.5
335,0.056666669358188905,0.22866667752775052,R K Puram,2017-03-04,89.9
336,0.08733333748144408,0.21900001040194184,ITO,2017-03-04,80.28260869565217
337,0.0623333362940078,0.24066667809771994,NSIT Dwarka,2017-03-04,84.13857142857141
338,0.08733333748144408,0.21900001040194184,US Diplomatic Post: New Delhi,2017-03-04,70.1875
339,0.03600000170990825,0.1480000070296228,Shadipur,2017-03-05,90.28359550561798
340,0.27600001310929656,0.18350000871578231,Sirifort,2017-03-05,88.97872340425532
341,0.08700000413227826,0.13300000631716102,NSIT Dwarka,2017-03-05,78.425
342,0.03600000170990825,0.1480000070296228,Punjabi Bagh,2017-03-05,99.04166666666669
343,0.26450001256307587,0.2185000103781931,ITO,2017-03-05,95.25531914893615
345,0.17100000812206417,0.18600000883452594,R K Puram,2017-03-05,92.71428571428572
346,0.07350000349106267,0.21100001002196223,Mandir,2017-03-05,82.22222222222223
347,0.14000000664964318,0.3520000167191029,R K Puram,2017-03-06,79.89473684210526
348,0.15900000755209476,0.35600001690909266,Mandir,2017-03-06,80.66666666666667
349,0.14000000664964318,0.3520000167191029,Sirifort,2017-03-06,90.625
350,0.15900000755209476,0.35600001690909266,Shadipur,2017-03-06,110.3277011494253
351,0.14000000664964318,0.3520000167191029,NSIT Dwarka,2017-03-06,84.91529411764705
352,0.15900000755209476,0.35600001690909266,Punjabi Bagh,2017-03-06,97.14893617021276
353,0.4220000200439245,0.33200001576915383,ITO,2017-03-06,88.0989010989011
354,0.4220000200439245,0.33200001576915383,US Diplomatic Post: New Delhi,2017-03-06,74.96666666666668
355,0.43200002051889896,1.4130000671138987,US Diplomatic Post: New Delhi,2017-03-07,82.68333333333334
356,0.43200002051889896,1.4130000671138987,R K Puram,2017-03-07,126.05263157894736
357,0.3770000179065392,0.8750000415602699,Mandir,2017-03-07,84.0
358,0.3770000179065392,0.8750000415602699,Shadipur,2017-03-07,171.4568604651163
359,0.43200002051889896,1.4130000671138987,Sirifort,2017-03-07,99.21739130434784
360,0.43200002051889896,1.4130000671138987,ITO,2017-03-07,103.70114942528735
361,0.8240000391378999,0.5970000283559784,US Diplomatic Post: New Delhi,2017-03-08,34.76
362,0.8240000391378999,0.5970000283559784,ITO,2017-03-08,56.43478260869565
364,0.8240000391378999,0.5970000283559784,Sirifort,2017-03-08,54.06818181818182
365,0.8240000391378999,0.5970000283559784,R K Puram,2017-03-08,56.1
366,0.2626666791426639,0.7703333699222034,Shadipur,2017-03-09,60.787333333333294
367,0.10450000496348365,1.0070000478299335,R K Puram,2017-03-09,67.8
368,0.10450000496348365,1.0070000478299335,Sirifort,2017-03-09,50.39024390243903
369,0.2626666791426639,0.7703333699222034,Mandir,2017-03-09,50.82142857142857
370,0.12366667254051815,0.7530000357655808,Punjabi Bagh,2017-03-09,73.63157894736842
371,0.2626666791426639,0.7703333699222034,US Diplomatic Post: New Delhi,2017-03-09,45.18333333333334
372,0.43400002061389387,0.6140000291634351,NSIT Dwarka,2017-03-09,175.78266666666664
373,0.2626666791426639,0.7703333699222034,ITO,2017-03-09,60.24175824175824
374,0.6420000304933637,0.6370000302558765,Punjabi Bagh,2017-03-10,35.2
375,0.6630000314908102,0.31650001503294334,US Diplomatic Post: New Delhi,2017-03-11,31.15652173913044
377,0.6630000314908102,0.31650001503294334,Mandir,2017-03-11,45.6
378,0.7285000346018933,0.3195000151754357,Sirifort,2017-03-11,49.39024390243903
379,0.6630000314908102,0.31650001503294334,Shadipur,2017-03-11,50.24505882352943
380,0.6630000314908102,0.31650001503294334,ITO,2017-03-11,57.735632183908045
381,0.7285000346018933,0.3195000151754357,R K Puram,2017-03-11,57.903225806451616
382,0.6630000314908102,0.31650001503294334,Punjabi Bagh,2017-03-11,45.16666666666666
383,0.2980000141542405,0.3820000181440264,Sirifort,2017-03-12,63.27272727272727
384,0.2615000124205835,0.3415000162203796,Shadipur,2017-03-12,55.5565217391304
385,0.18950000900076702,0.3760000178590417,US Diplomatic Post: New Delhi,2017-03-12,37.9625
386,0.29950001422548667,0.3630000172415748,Mandir,2017-03-12,53.63636363636363
387,0.39300001866649836,0.3215000152704306,Punjabi Bagh,2017-03-12,43.78571428571429
389,0.29950001422548667,0.3045000144629739,R K Puram,2017-03-12,70.4375
390,0.18800000892952085,0.39500001876149327,ITO,2017-03-12,59.17777777777778
391,0.10950000520097092,0.39700001885648817,Mandir,2017-03-13,55.088888888888896
393,0.10950000520097092,0.39700001885648817,US Diplomatic Post: New Delhi,2017-03-13,55.50000000000002
394,0.10950000520097092,0.39700001885648817,ITO,2017-03-13,65.81521739130434
395,0.08600000408478081,0.3610000171465799,Sirifort,2017-03-13,48.611111111111114
396,0.13600000645965338,0.33650001598289236,Punjabi Bagh,2017-03-13,56.61904761904761
397,0.13600000645965338,0.33650001598289236,Shadipur,2017-03-13,73.16202127659575
398,0.07100000337231904,0.3560000169090927,R K Puram,2017-03-13,70.2
399,0.06350000301608816,0.370000017574057,Sirifort,2017-03-15,100.06382978723404
401,0.03950000187614933,0.3895000185002573,ITO,2017-03-15,96.39361702127658
402,0.04050000192364678,0.40800001937896013,Shadipur,2017-03-15,132.32224719101123
403,0.04050000192364678,0.40800001937896013,Punjabi Bagh,2017-03-15,160.7
404,0.06450000306358561,0.38850001845275983,R K Puram,2017-03-15,102.73684210526315
405,0.03950000187614933,0.3895000185002573,US Diplomatic Post: New Delhi,2017-03-15,101.2625
406,0.03950000187614933,0.3895000185002573,Mandir,2017-03-15,84.83333333333333
408,0.0740000035148114,0.5813333609451851,Punjabi Bagh,2017-03-16,148.6086956521739
410,0.0740000035148114,0.5813333609451851,Mandir,2017-03-16,92.45652173913044
411,0.03233333486908426,0.5366666921569655,R K Puram,2017-03-16,104.67567567567568
412,0.03233333486908426,0.5366666921569655,ITO,2017-03-16,110.75280898876404
413,0.03233333486908426,0.5366666921569655,Sirifort,2017-03-16,106.95238095238096
414,0.0740000035148114,0.5813333609451851,Shadipur,2017-03-16,146.2629885057471
415,0.26400001253932714,0.6100000289734453,R K Puram,2017-03-17,87.1
416,0.07700000365730375,0.5240000248886645,US Diplomatic Post: New Delhi,2017-03-17,79.08333333333333
417,0.07700000365730375,0.5240000248886645,ITO,2017-03-17,82.81318681318682
418,0.07700000365730375,0.5240000248886645,Mandir,2017-03-17,82.36170212765956
419,0.1520000072196126,0.5280000250786543,Punjabi Bagh,2017-03-17,92.22916666666669
420,0.26400001253932714,0.6100000289734453,Sirifort,2017-03-17,105.07692307692308
421,0.07700000365730375,0.5240000248886645,Shadipur,2017-03-17,138.89303797468358
423,0.6970000331057236,0.6300000299233943,Sirifort,2017-03-18,96.725
425,0.07700000365730375,0.7310000347206369,R K Puram,2017-03-19,101.6
426,0.004000000189989804,1.1250000534346327,US Diplomatic Post: New Delhi,2017-03-19,79.91666666666667
427,0.004000000189989804,1.1250000534346327,Shadipur,2017-03-19,133.5717045454545
428,0.0,0.7890000374754891,Punjabi Bagh,2017-03-19,108.47727272727272
429,0.0,1.164000055287033,Sirifort,2017-03-19,89.22857142857143
430,0.004000000189989804,1.1250000534346327,ITO,2017-03-19,99.21176470588236
431,0.004000000189989804,1.1250000534346327,Mandir,2017-03-19,80.41304347826087
432,0.0,0.5596666932494069,Punjabi Bagh,2017-03-20,107.0
433,0.0,0.5330000253161415,Mandir,2017-03-20,91.77777777777777
434,0.0006666666983316341,0.5480000260286033,Sirifort,2017-03-20,136.92857142857142
435,0.0006666666983316341,0.5746666939618686,R K Puram,2017-03-20,116.36363636363636
436,0.0,0.5596666932494069,Shadipur,2017-03-20,136.23701149425295
437,0.0,0.5460000259336084,ITO,2017-03-20,114.53488372093024
439,0.0,0.5330000253161415,US Diplomatic Post: New Delhi,2017-03-20,112.5
440,0.06450000306358561,0.46700002218130976,ITO,2017-03-21,123.48809523809523
441,0.08950000425102189,0.4735000224900432,Shadipur,2017-03-21,158.4337209302325
442,0.053500002541113645,0.4850000230362639,Punjabi Bagh,2017-03-21,124.61111111111113
443,0.1620000076945871,0.42350002011517063,Sirifort,2017-03-21,88.475
444,0.08200000389479101,0.5010000237962231,Mandir,2017-03-21,92.15789473684212
447,0.08200000389479101,0.5010000237962231,R K Puram,2017-03-21,120.76666666666668
448,0.09700000460725278,0.4490000213263557,US Diplomatic Post: New Delhi,2017-03-22,91.0
449,0.09700000460725278,0.4490000213263557,Mandir,2017-03-22,79.625
450,0.08700000413227826,0.42400002013891935,Punjabi Bagh,2017-03-22,133.46153846153842
451,0.09700000460725278,0.4490000213263557,Shadipur,2017-03-22,161.5762962962963
452,0.07000000332482159,0.4440000210888684,R K Puram,2017-03-22,115.7
453,0.09700000460725278,0.4490000213263557,ITO,2017-03-22,86.29166666666669
454,0.07000000332482159,0.4440000210888684,Sirifort,2017-03-22,98.65957446808511
455,0.13200000626966354,0.38900001847650856,NSIT Dwarka,2017-03-22,107.2
456,0.002000000094994902,0.4640000220388174,Mandir,2017-03-23,109.5625
457,0.032000001519918435,0.5860000278335065,NSIT Dwarka,2017-03-23,125.97931034482764
458,0.022000001044943932,0.6260000297334045,Sirifort,2017-03-23,117.4318181818182
461,0.002000000094994902,0.4640000220388174,US Diplomatic Post: New Delhi,2017-03-23,109.04166666666669
462,0.002000000094994902,0.4640000220388174,Punjabi Bagh,2017-03-23,158.79166666666666
463,0.0370000017574057,0.5070000240812078,ITO,2017-03-23,124.61176470588236
464,0.17000000807456672,0.5910000280709937,ITO,2017-03-24,91.0481927710843
465,0.17000000807456672,0.5910000280709937,Shadipur,2017-03-24,123.82539325842696
467,0.2800000132992864,0.4760000226087868,Punjabi Bagh,2017-03-24,89.66666666666669
469,0.17000000807456672,0.5910000280709937,US Diplomatic Post: New Delhi,2017-03-24,72.79166666666667
470,0.17000000807456672,0.5910000280709937,Sirifort,2017-03-24,84.24390243902441
471,0.17000000807456672,0.5910000280709937,Mandir,2017-03-24,69.23913043478261
472,0.22900001087691635,0.27000001282431185,ITO,2017-03-25,69.57608695652173
474,0.22900001087691635,0.27000001282431185,US Diplomatic Post: New Delhi,2017-03-25,68.33333333333333
475,0.4225000200676732,0.2975000141304917,Sirifort,2017-03-25,73.51351351351352
477,0.23233334436857453,0.2890000137267634,Punjabi Bagh,2017-03-25,84.78571428571429
478,0.22900001087691635,0.2713333462209751,Shadipur,2017-03-25,88.84483870967743
479,0.22900001087691635,0.27000001282431185,Mandir,2017-03-25,64.21951219512195
480,0.4550000216113403,0.2530000120168552,US Diplomatic Post: New Delhi,2017-03-26,64.41666666666667
482,0.4550000216113403,0.2530000120168552,Shadipur,2017-03-26,103.41431034482751
483,0.4550000216113403,0.2530000120168552,Punjabi Bagh,2017-03-26,74.90476190476191
484,0.4550000216113403,0.2530000120168552,Mandir,2017-03-26,68.57777777777778
485,0.3770000179065392,0.226000010734424,Sirifort,2017-03-26,73.2051282051282
486,0.3140000149141997,0.3780000179540366,ITO,2017-03-26,77.57291666666667
489,0.08333333729145427,0.3143333482633655,Shadipur,2017-03-27,110.984
490,0.08333333729145427,0.30900001467671245,ITO,2017-03-27,77.7837837837838
491,0.08333333729145427,0.2900000137742609,Sirifort,2017-03-27,89.175
493,0.08333333729145427,0.29866668085257214,Punjabi Bagh,2017-03-27,85.86666666666666
495,0.08333333729145427,0.30900001467671245,Mandir,2017-03-27,63.516129032258064
497,0.08200000389479101,0.5180000246036798,Punjabi Bagh,2017-03-28,145.5
498,0.07750000368105248,0.27400001301430166,US Diplomatic Post: New Delhi,2017-03-28,134.79166666666666
499,0.07750000368105248,0.27400001301430166,ITO,2017-03-28,115.6413043478261
502,0.08700000413227826,0.4510000214213506,Shadipur,2017-03-28,160.28920454545454
503,0.3300000156741589,0.461000021896325,Sirifort,2017-03-28,120.875
504,0.05750000273110346,0.6425000305171125,Mandir,2017-03-29,51.24324324324325
505,0.045000002137385316,0.6675000317045487,Punjabi Bagh,2017-03-29,71.53846153846153
506,0.05750000273110346,0.6425000305171125,ITO,2017-03-29,65.41052631578947
509,0.05750000273110345,0.6495000308495946,Sirifort,2017-03-29,75.97560975609754
510,0.05750000273110346,0.6425000305171125,US Diplomatic Post: New Delhi,2017-03-29,65.66666666666667
511,0.06250000296859072,0.6380000303033739,Shadipur,2017-03-29,113.90382716049378
513,0.14200000674463809,0.3260000154841691,Sirifort,2017-03-30,66.17777777777778
514,0.0720000034198165,0.4060000192839652,US Diplomatic Post: New Delhi,2017-03-30,55.41666666666666
515,0.09200000436976552,0.34400001633912325,ITO,2017-03-30,64.88372093023256
516,0.032000001519918435,0.3650000173365697,Punjabi Bagh,2017-03-30,108.9090909090909
517,0.032000001519918435,0.3650000173365697,Shadipur,2017-03-30,92.09139784946233
518,0.0720000034198165,0.4060000192839652,Mandir,2017-03-30,64.02857142857142
520,0.0,0.3230000153416768,Shadipur,2017-03-31,149.5551041666666
521,0.0,0.3230000153416768,Sirifort,2017-03-31,100.0
522,0.0,0.3230000153416768,US Diplomatic Post: New Delhi,2017-03-31,84.625
525,0.0,0.3230000153416768,Mandir,2017-03-31,82.64444444444446
526,0.0,0.3230000153416768,ITO,2017-03-31,77.6206896551724
527,0.0,0.3230000153416768,Punjabi Bagh,2017-03-31,116.06896551724138
528,0.24300001154188067,0.40133335239564377,Mandir,2017-04-01,87.8048780487805
529,0.24300001154188067,0.40133335239564377,US Diplomatic Post: New Delhi,2017-04-01,84.95833333333333
530,0.24300001154188067,0.4040000191889703,Shadipur,2017-04-01,114.65388888888893
531,0.3246666820875059,0.42233335339309025,Sirifort,2017-04-01,94.69444444444444
532,0.22333334394109747,0.4226666867422561,ITO,2017-04-01,69.74444444444444
535,0.24300001154188067,0.4040000191889703,Punjabi Bagh,2017-04-01,129.0
536,0.34050001617288217,0.277000013156794,ITO,2017-04-02,61.85106382978724
537,0.31850001512793824,0.2610000123968348,Mandir,2017-04-02,68.97560975609754
539,0.34050001617288217,0.277000013156794,US Diplomatic Post: New Delhi,2017-04-02,63.33333333333334
542,0.31850001512793824,0.2610000123968348,Shadipur,2017-04-02,93.31755319148937
543,0.4420000209938735,0.2025000096182339,Sirifort,2017-04-02,68.45945945945945
545,0.2450000116368756,0.34950001660035923,Punjabi Bagh,2017-04-03,55.38888888888889
546,0.0,0.4540000215638429,Mandir,2017-04-03,61.56818181818182
547,0.0,0.4540000215638429,Shadipur,2017-04-03,112.65645161290323
548,0.0,0.27400001301430166,Sirifort,2017-04-03,75.24137931034483
551,0.0,0.4800000227987766,ITO,2017-04-03,63.25
552,0.0,0.545000025886111,Shadipur,2017-04-05,70.09835164835162
554,0.2810000133467838,0.5255000249599107,Mandir,2017-04-05,30.90909090909091
555,0.2810000133467838,0.5385000255773775,Sirifort,2017-04-05,38.642857142857146
556,0.0,0.545000025886111,Punjabi Bagh,2017-04-05,46.40909090909091
