local,location,city,country,value,unit,latitude,longitude
2015-10-21 01:00:00,Mandir Marg,Delhi,IN,207.0,µg/m³,28.6341,77.2005
2015-10-21 01:20:00,Anand Vihar,Delhi,IN,223.0,µg/m³,28.6508,77.3152
2015-10-21 01:20:00,Mandir Marg,Delhi,IN,207.0,µg/m³,28.6341,77.2005
2015-10-21 01:20:00,Punjabi Bagh,Delhi,IN,231.0,µg/m³,28.6683,77.1167
2015-10-21 01:25:00,Mandir Marg,Delhi,IN,207.0,µg/m³,28.6341,77.2005
2015-10-21 01:40:00,Punjabi Bagh,Delhi,IN,260.0,µg/m³,28.6683,77.1167
2015-10-21 01:40:00,Anand Vihar,Delhi,IN,259.0,µg/m³,28.6508,77.3152
2015-10-21 01:55:00,Punjabi Bagh,Delhi,IN,260.0,µg/m³,28.6683,77.1167
2015-10-21 01:55:00,Mandir Marg,Delhi,IN,212.0,µg/m³,28.6341,77.2005
2015-10-21 02:10:00,Mandir Marg,Delhi,IN,212.0,µg/m³,28.6341,77.2005
2015-10-21 02:20:00,Anand Vihar,Delhi,IN,259.0,µg/m³,28.6508,77.3152
2015-10-21 02:40:00,Anand Vihar,Delhi,IN,292.0,µg/m³,28.6508,77.3152
2015-10-21 02:40:00,Mandir Marg,Delhi,IN,221.0,µg/m³,28.6341,77.2005
2015-10-21 02:40:00,RK Puram,Delhi,IN,250.0,µg/m³,28.5648,77.1744
2015-10-21 03:00:00,Mandir Marg,Delhi,IN,221.0,µg/m³,28.6341,77.2005
2015-10-21 03:00:00,RK Puram,Delhi,IN,250.0,µg/m³,28.5648,77.1744
2015-10-21 03:20:00,RK Puram,Delhi,IN,250.0,µg/m³,28.5648,77.1744
2015-10-21 03:20:00,Anand Vihar,Delhi,IN,292.0,µg/m³,28.6508,77.3152
2015-10-21 03:40:00,Anand Vihar,Delhi,IN,270.0,µg/m³,28.6508,77.3152
2015-10-21 03:40:00,RK Puram,Delhi,IN,252.0,µg/m³,28.5648,77.1744
2015-10-21 04:00:00,RK Puram,Delhi,IN,252.0,µg/m³,28.5648,77.1744
2015-10-21 04:20:00,Punjabi Bagh,Delhi,IN,273.0,µg/m³,28.6683,77.1167
2015-10-21 04:20:00,RK Puram,Delhi,IN,252.0,µg/m³,28.5648,77.1744
2015-10-21 04:20:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-10-21 04:20:00,Anand Vihar,Delhi,IN,270.0,µg/m³,28.6508,77.3152
2015-10-21 04:40:00,RK Puram,Delhi,IN,239.0,µg/m³,28.5648,77.1744
2015-10-21 04:45:00,RK Puram,Delhi,IN,239.0,µg/m³,28.5648,77.1744
2015-10-21 05:00:00,Anand Vihar,Delhi,IN,313.0,µg/m³,28.6508,77.3152
2015-10-21 05:20:00,RK Puram,Delhi,IN,239.0,µg/m³,28.5648,77.1744
2015-10-21 05:40:00,RK Puram,Delhi,IN,248.0,µg/m³,28.5648,77.1744
2015-10-21 05:40:00,Anand Vihar,Delhi,IN,264.0,µg/m³,28.6508,77.3152
2015-10-21 06:00:00,RK Puram,Delhi,IN,248.0,µg/m³,28.5648,77.1744
2015-10-21 06:20:00,Punjabi Bagh,Delhi,IN,315.0,µg/m³,28.6683,77.1167
2015-10-21 06:20:00,RK Puram,Delhi,IN,248.0,µg/m³,28.5648,77.1744
2015-10-21 06:20:00,Mandir Marg,Delhi,IN,277.0,µg/m³,28.6341,77.2005
2015-10-21 06:25:00,Punjabi Bagh,Delhi,IN,315.0,µg/m³,28.6683,77.1167
2015-10-21 06:55:00,Mandir Marg,Delhi,IN,143.0,µg/m³,28.6341,77.2005
2015-10-21 07:00:00,RK Puram,Delhi,IN,242.0,µg/m³,28.5648,77.1744
2015-10-21 07:20:00,RK Puram,Delhi,IN,242.0,µg/m³,28.5648,77.1744
2015-10-21 07:20:00,Mandir Marg,Delhi,IN,143.0,µg/m³,28.6341,77.2005
2015-10-21 07:30:00,Anand Vihar,Delhi,IN,137.0,µg/m³,28.6508,77.3152
2015-10-21 07:30:00,RK Puram,Delhi,IN,144.0,µg/m³,28.5648,77.1744
2015-10-21 09:10:00,Anand Vihar,Delhi,IN,147.0,µg/m³,28.6508,77.3152
2015-10-21 09:20:00,RK Puram,Delhi,IN,153.0,µg/m³,28.5648,77.1744
2015-10-21 09:20:00,Punjabi Bagh,Delhi,IN,132.0,µg/m³,28.6683,77.1167
2015-10-21 09:40:00,Punjabi Bagh,Delhi,IN,123.0,µg/m³,28.6683,77.1167
2015-10-21 09:40:00,Anand Vihar,Delhi,IN,154.0,µg/m³,28.6508,77.3152
2015-10-21 09:40:00,RK Puram,Delhi,IN,122.0,µg/m³,28.5648,77.1744
2015-10-21 10:00:00,Anand Vihar,Delhi,IN,154.0,µg/m³,28.6508,77.3152
2015-10-21 10:00:00,Punjabi Bagh,Delhi,IN,123.0,µg/m³,28.6683,77.1167
2015-10-21 10:00:00,Mandir Marg,Delhi,IN,115.0,µg/m³,28.6341,77.2005
2015-10-21 10:00:00,RK Puram,Delhi,IN,122.0,µg/m³,28.5648,77.1744
2015-10-21 10:20:00,RK Puram,Delhi,IN,122.0,µg/m³,28.5648,77.1744
2015-10-21 10:20:00,Punjabi Bagh,Delhi,IN,123.0,µg/m³,28.6683,77.1167
2015-10-21 10:20:00,Mandir Marg,Delhi,IN,115.0,µg/m³,28.6341,77.2005
2015-10-21 10:40:00,Punjabi Bagh,Delhi,IN,130.0,µg/m³,28.6683,77.1167
2015-10-21 10:40:00,RK Puram,Delhi,IN,106.0,µg/m³,28.5648,77.1744
2015-10-21 10:40:00,Mandir Marg,Delhi,IN,102.0,µg/m³,28.6341,77.2005
2015-10-21 11:00:00,RK Puram,Delhi,IN,106.0,µg/m³,28.5648,77.1744
2015-10-21 11:00:00,Mandir Marg,Delhi,IN,102.0,µg/m³,28.6341,77.2005
2015-10-21 11:00:00,Punjabi Bagh,Delhi,IN,130.0,µg/m³,28.6683,77.1167
2015-10-21 11:20:00,RK Puram,Delhi,IN,106.0,µg/m³,28.5648,77.1744
2015-10-21 11:20:00,Punjabi Bagh,Delhi,IN,130.0,µg/m³,28.6683,77.1167
2015-10-21 11:20:00,Mandir Marg,Delhi,IN,102.0,µg/m³,28.6341,77.2005
2015-10-21 11:40:00,Anand Vihar,Delhi,IN,129.0,µg/m³,28.6508,77.3152
2015-10-21 11:40:00,RK Puram,Delhi,IN,154.0,µg/m³,28.5648,77.1744
2015-10-21 11:40:00,Mandir Marg,Delhi,IN,65.0,µg/m³,28.6341,77.2005
2015-10-21 11:40:00,Punjabi Bagh,Delhi,IN,121.0,µg/m³,28.6683,77.1167
2015-10-23 04:40:00,RK Puram,Delhi,IN,147.0,µg/m³,28.5648,77.1744
2015-10-23 05:20:00,Mandir Marg,Delhi,IN,172.0,µg/m³,28.6341,77.2005
2015-10-23 05:20:00,RK Puram,Delhi,IN,147.0,µg/m³,28.5648,77.1744
2015-10-23 05:25:00,Mandir Marg,Delhi,IN,172.0,µg/m³,28.6341,77.2005
2015-10-23 05:40:00,RK Puram,Delhi,IN,126.0,µg/m³,28.5648,77.1744
2015-10-23 06:00:00,Anand Vihar,Delhi,IN,191.0,µg/m³,28.6508,77.3152
2015-10-23 06:00:00,RK Puram,Delhi,IN,126.0,µg/m³,28.5648,77.1744
2015-10-23 06:15:00,Mandir Marg,Delhi,IN,147.0,µg/m³,28.6341,77.2005
2015-10-23 06:20:00,RK Puram,Delhi,IN,126.0,µg/m³,28.5648,77.1744
2015-10-23 06:40:00,Mandir Marg,Delhi,IN,133.0,µg/m³,28.6341,77.2005
2015-10-23 06:40:00,RK Puram,Delhi,IN,110.0,µg/m³,28.5648,77.1744
2015-10-23 07:00:00,Anand Vihar,Delhi,IN,143.0,µg/m³,28.6508,77.3152
2015-10-23 07:00:00,Mandir Marg,Delhi,IN,133.0,µg/m³,28.6341,77.2005
2015-10-23 07:00:00,RK Puram,Delhi,IN,110.0,µg/m³,28.5648,77.1744
2015-10-23 07:15:00,Mandir Marg,Delhi,IN,133.0,µg/m³,28.6341,77.2005
2015-10-23 07:20:00,RK Puram,Delhi,IN,110.0,µg/m³,28.5648,77.1744
2015-10-23 07:40:00,RK Puram,Delhi,IN,82.0,µg/m³,28.5648,77.1744
2015-10-23 08:00:00,RK Puram,Delhi,IN,82.0,µg/m³,28.5648,77.1744
2015-10-23 08:00:00,Mandir Marg,Delhi,IN,120.0,µg/m³,28.6341,77.2005
2015-10-23 08:20:00,RK Puram,Delhi,IN,82.0,µg/m³,28.5648,77.1744
2015-10-23 08:20:00,Mandir Marg,Delhi,IN,120.0,µg/m³,28.6341,77.2005
2015-10-23 08:40:00,Mandir Marg,Delhi,IN,108.0,µg/m³,28.6341,77.2005
2015-10-23 08:40:00,RK Puram,Delhi,IN,83.0,µg/m³,28.5648,77.1744
2015-10-23 09:00:00,RK Puram,Delhi,IN,83.0,µg/m³,28.5648,77.1744
2015-10-23 09:20:00,RK Puram,Delhi,IN,83.0,µg/m³,28.5648,77.1744
2015-10-23 09:20:00,Punjabi Bagh,Delhi,IN,84.0,µg/m³,28.6683,77.1167
2015-10-23 09:20:00,Mandir Marg,Delhi,IN,108.0,µg/m³,28.6341,77.2005
2015-10-23 09:25:00,Punjabi Bagh,Delhi,IN,84.0,µg/m³,28.6683,77.1167
2015-10-23 09:40:00,RK Puram,Delhi,IN,77.0,µg/m³,28.5648,77.1744
2015-10-23 09:40:00,Anand Vihar,Delhi,IN,84.0,µg/m³,28.6508,77.3152
2015-10-23 09:50:00,RK Puram,Delhi,IN,77.0,µg/m³,28.5648,77.1744
2015-10-23 10:20:00,RK Puram,Delhi,IN,77.0,µg/m³,28.5648,77.1744
2015-10-23 10:40:00,RK Puram,Delhi,IN,55.0,µg/m³,28.5648,77.1744
2015-10-23 11:00:00,RK Puram,Delhi,IN,55.0,µg/m³,28.5648,77.1744
2015-10-23 11:20:00,Mandir Marg,Delhi,IN,46.0,µg/m³,28.6341,77.2005
2015-10-23 11:20:00,RK Puram,Delhi,IN,55.0,µg/m³,28.5648,77.1744
2015-10-23 11:40:00,Mandir Marg,Delhi,IN,15.0,µg/m³,28.6341,77.2005
2015-10-23 11:40:00,Anand Vihar,Delhi,IN,80.0,µg/m³,28.6508,77.3152
2015-10-23 11:40:00,RK Puram,Delhi,IN,71.0,µg/m³,28.5648,77.1744
2015-10-23 12:00:00,RK Puram,Delhi,IN,71.0,µg/m³,28.5648,77.1744
2015-10-23 12:00:00,Mandir Marg,Delhi,IN,15.0,µg/m³,28.6341,77.2005
2015-10-23 12:20:00,Mandir Marg,Delhi,IN,15.0,µg/m³,28.6341,77.2005
2015-10-23 12:20:00,RK Puram,Delhi,IN,71.0,µg/m³,28.5648,77.1744
2015-10-23 12:40:00,Mandir Marg,Delhi,IN,63.0,µg/m³,28.6341,77.2005
2015-10-23 12:40:00,RK Puram,Delhi,IN,115.0,µg/m³,28.5648,77.1744
2015-10-23 13:00:00,RK Puram,Delhi,IN,115.0,µg/m³,28.5648,77.1744
2015-10-23 13:00:00,Mandir Marg,Delhi,IN,63.0,µg/m³,28.6341,77.2005
2015-10-23 13:20:00,Mandir Marg,Delhi,IN,63.0,µg/m³,28.6341,77.2005
2015-10-23 13:20:00,RK Puram,Delhi,IN,115.0,µg/m³,28.5648,77.1744
2015-10-23 13:35:00,Mandir Marg,Delhi,IN,70.0,µg/m³,28.6341,77.2005
2015-10-23 13:40:00,RK Puram,Delhi,IN,134.0,µg/m³,28.5648,77.1744
2015-10-23 14:00:00,RK Puram,Delhi,IN,134.0,µg/m³,28.5648,77.1744
2015-10-23 14:00:00,Mandir Marg,Delhi,IN,70.0,µg/m³,28.6341,77.2005
2015-10-23 14:20:00,Mandir Marg,Delhi,IN,70.0,µg/m³,28.6341,77.2005
2015-10-23 14:20:00,RK Puram,Delhi,IN,134.0,µg/m³,28.5648,77.1744
2015-10-23 14:40:00,Mandir Marg,Delhi,IN,94.0,µg/m³,28.6341,77.2005
2015-10-23 14:40:00,RK Puram,Delhi,IN,283.0,µg/m³,28.5648,77.1744
2015-10-23 15:00:00,Mandir Marg,Delhi,IN,94.0,µg/m³,28.6341,77.2005
2015-10-23 15:00:00,RK Puram,Delhi,IN,283.0,µg/m³,28.5648,77.1744
2015-10-23 15:20:00,RK Puram,Delhi,IN,283.0,µg/m³,28.5648,77.1744
2015-10-23 15:20:00,Mandir Marg,Delhi,IN,94.0,µg/m³,28.6341,77.2005
2015-10-23 15:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 15:35:00,Mandir Marg,Delhi,IN,124.0,µg/m³,28.6341,77.2005
2015-10-23 15:40:00,RK Puram,Delhi,IN,301.0,µg/m³,28.5648,77.1744
2015-10-23 15:55:00,Mandir Marg,Delhi,IN,124.0,µg/m³,28.6341,77.2005
2015-10-23 16:00:00,RK Puram,Delhi,IN,301.0,µg/m³,28.5648,77.1744
2015-10-23 16:20:00,RK Puram,Delhi,IN,301.0,µg/m³,28.5648,77.1744
2015-10-23 16:20:00,Mandir Marg,Delhi,IN,124.0,µg/m³,28.6341,77.2005
2015-10-23 16:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 16:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 16:40:00,RK Puram,Delhi,IN,264.0,µg/m³,28.5648,77.1744
2015-10-23 16:40:00,Mandir Marg,Delhi,IN,211.0,µg/m³,28.6341,77.2005
2015-10-23 17:00:00,RK Puram,Delhi,IN,264.0,µg/m³,28.5648,77.1744
2015-10-23 17:00:00,Mandir Marg,Delhi,IN,211.0,µg/m³,28.6341,77.2005
2015-10-23 17:20:00,RK Puram,Delhi,IN,264.0,µg/m³,28.5648,77.1744
2015-10-23 17:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 17:20:00,Mandir Marg,Delhi,IN,211.0,µg/m³,28.6341,77.2005
2015-10-23 17:40:00,Mandir Marg,Delhi,IN,180.0,µg/m³,28.6341,77.2005
2015-10-23 17:40:00,RK Puram,Delhi,IN,218.0,µg/m³,28.5648,77.1744
2015-10-23 17:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 18:00:00,RK Puram,Delhi,IN,218.0,µg/m³,28.5648,77.1744
2015-10-23 18:20:00,RK Puram,Delhi,IN,218.0,µg/m³,28.5648,77.1744
2015-10-23 18:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 18:25:00,Mandir Marg,Delhi,IN,180.0,µg/m³,28.6341,77.2005
2015-10-23 18:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 18:40:00,RK Puram,Delhi,IN,207.0,µg/m³,28.5648,77.1744
2015-10-23 19:00:00,Mandir Marg,Delhi,IN,142.0,µg/m³,28.6341,77.2005
2015-10-23 19:00:00,RK Puram,Delhi,IN,207.0,µg/m³,28.5648,77.1744
2015-10-23 19:15:00,Mandir Marg,Delhi,IN,142.0,µg/m³,28.6341,77.2005
2015-10-23 19:20:00,RK Puram,Delhi,IN,207.0,µg/m³,28.5648,77.1744
2015-10-23 19:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 19:25:00,Mandir Marg,Delhi,IN,142.0,µg/m³,28.6341,77.2005
2015-10-23 19:40:00,RK Puram,Delhi,IN,193.0,µg/m³,28.5648,77.1744
2015-10-23 19:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 20:00:00,Mandir Marg,Delhi,IN,110.0,µg/m³,28.6341,77.2005
2015-10-23 20:00:00,RK Puram,Delhi,IN,193.0,µg/m³,28.5648,77.1744
2015-10-23 20:20:00,Mandir Marg,Delhi,IN,110.0,µg/m³,28.6341,77.2005
2015-10-23 20:20:00,RK Puram,Delhi,IN,193.0,µg/m³,28.5648,77.1744
2015-10-23 20:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 20:30:00,Mandir Marg,Delhi,IN,154.0,µg/m³,28.6341,77.2005
2015-10-23 20:40:00,RK Puram,Delhi,IN,182.0,µg/m³,28.5648,77.1744
2015-10-23 20:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 20:50:00,Mandir Marg,Delhi,IN,154.0,µg/m³,28.6341,77.2005
2015-10-23 21:00:00,RK Puram,Delhi,IN,182.0,µg/m³,28.5648,77.1744
2015-10-23 21:20:00,RK Puram,Delhi,IN,182.0,µg/m³,28.5648,77.1744
2015-10-23 21:20:00,Mandir Marg,Delhi,IN,154.0,µg/m³,28.6341,77.2005
2015-10-23 21:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 21:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 21:40:00,RK Puram,Delhi,IN,258.0,µg/m³,28.5648,77.1744
2015-10-23 21:40:00,Mandir Marg,Delhi,IN,145.0,µg/m³,28.6341,77.2005
2015-10-23 22:00:00,RK Puram,Delhi,IN,258.0,µg/m³,28.5648,77.1744
2015-10-23 22:20:00,Mandir Marg,Delhi,IN,145.0,µg/m³,28.6341,77.2005
2015-10-23 22:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 22:20:00,RK Puram,Delhi,IN,258.0,µg/m³,28.5648,77.1744
2015-10-23 22:40:00,Mandir Marg,Delhi,IN,151.0,µg/m³,28.6341,77.2005
2015-10-23 22:40:00,RK Puram,Delhi,IN,173.0,µg/m³,28.5648,77.1744
2015-10-23 22:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 23:00:00,Mandir Marg,Delhi,IN,151.0,µg/m³,28.6341,77.2005
2015-10-23 23:00:00,RK Puram,Delhi,IN,173.0,µg/m³,28.5648,77.1744
2015-10-23 23:10:00,Mandir Marg,Delhi,IN,151.0,µg/m³,28.6341,77.2005
2015-10-23 23:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-23 23:20:00,RK Puram,Delhi,IN,173.0,µg/m³,28.5648,77.1744
2015-10-23 23:35:00,Mandir Marg,Delhi,IN,165.0,µg/m³,28.6341,77.2005
2015-10-23 23:40:00,RK Puram,Delhi,IN,179.0,µg/m³,28.5648,77.1744
2015-10-23 23:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-24 00:00:00,RK Puram,Delhi,IN,179.0,µg/m³,28.5648,77.1744
2015-10-24 00:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-24 00:20:00,RK Puram,Delhi,IN,179.0,µg/m³,28.5648,77.1744
2015-10-24 00:20:00,Mandir Marg,Delhi,IN,165.0,µg/m³,28.6341,77.2005
2015-10-24 00:40:00,RK Puram,Delhi,IN,187.0,µg/m³,28.5648,77.1744
2015-10-24 00:40:00,Mandir Marg,Delhi,IN,202.0,µg/m³,28.6341,77.2005
2015-10-24 01:00:00,Mandir Marg,Delhi,IN,202.0,µg/m³,28.6341,77.2005
2015-10-24 01:00:00,RK Puram,Delhi,IN,187.0,µg/m³,28.5648,77.1744
2015-10-24 01:20:00,Mandir Marg,Delhi,IN,202.0,µg/m³,28.6341,77.2005
2015-10-24 01:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-24 01:20:00,RK Puram,Delhi,IN,187.0,µg/m³,28.5648,77.1744
2015-10-24 01:30:00,Mandir Marg,Delhi,IN,181.0,µg/m³,28.6341,77.2005
2015-10-24 01:40:00,RK Puram,Delhi,IN,189.0,µg/m³,28.5648,77.1744
2015-10-24 01:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-24 02:00:00,RK Puram,Delhi,IN,189.0,µg/m³,28.5648,77.1744
2015-10-24 02:20:00,Mandir Marg,Delhi,IN,181.0,µg/m³,28.6341,77.2005
2015-10-24 02:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-24 02:20:00,RK Puram,Delhi,IN,189.0,µg/m³,28.5648,77.1744
2015-10-24 02:40:00,Mandir Marg,Delhi,IN,175.0,µg/m³,28.6341,77.2005
2015-10-24 02:40:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-24 02:40:00,RK Puram,Delhi,IN,184.0,µg/m³,28.5648,77.1744
2015-10-24 03:00:00,RK Puram,Delhi,IN,184.0,µg/m³,28.5648,77.1744
2015-10-24 03:00:00,Mandir Marg,Delhi,IN,175.0,µg/m³,28.6341,77.2005
2015-10-24 03:20:00,Mandir Marg,Delhi,IN,175.0,µg/m³,28.6341,77.2005
2015-10-24 03:20:00,Anand Vihar,Delhi,IN,279.0,µg/m³,28.6508,77.3152
2015-10-24 03:20:00,RK Puram,Delhi,IN,184.0,µg/m³,28.5648,77.1744
2015-10-24 03:25:00,Mandir Marg,Delhi,IN,175.0,µg/m³,28.6341,77.2005
2015-10-24 03:40:00,Anand Vihar,Delhi,IN,269.0,µg/m³,28.6508,77.3152
2015-10-24 03:40:00,RK Puram,Delhi,IN,203.0,µg/m³,28.5648,77.1744
2015-10-24 04:00:00,RK Puram,Delhi,IN,203.0,µg/m³,28.5648,77.1744
2015-10-24 04:20:00,Anand Vihar,Delhi,IN,269.0,µg/m³,28.6508,77.3152
2015-10-24 04:20:00,RK Puram,Delhi,IN,203.0,µg/m³,28.5648,77.1744
2015-10-24 04:40:00,Anand Vihar,Delhi,IN,226.0,µg/m³,28.6508,77.3152
2015-10-24 04:40:00,RK Puram,Delhi,IN,183.0,µg/m³,28.5648,77.1744
2015-10-24 05:00:00,RK Puram,Delhi,IN,183.0,µg/m³,28.5648,77.1744
2015-10-24 05:05:00,Mandir Marg,Delhi,IN,156.0,µg/m³,28.6341,77.2005
2015-10-24 05:20:00,RK Puram,Delhi,IN,183.0,µg/m³,28.5648,77.1744
2015-10-24 05:20:00,Anand Vihar,Delhi,IN,226.0,µg/m³,28.6508,77.3152
2015-10-24 05:40:00,Mandir Marg,Delhi,IN,139.0,µg/m³,28.6341,77.2005
2015-10-24 05:40:00,RK Puram,Delhi,IN,142.0,µg/m³,28.5648,77.1744
2015-10-24 05:40:00,Anand Vihar,Delhi,IN,181.0,µg/m³,28.6508,77.3152
2015-10-24 06:00:00,RK Puram,Delhi,IN,142.0,µg/m³,28.5648,77.1744
2015-10-24 06:15:00,Mandir Marg,Delhi,IN,139.0,µg/m³,28.6341,77.2005
2015-10-24 06:20:00,RK Puram,Delhi,IN,142.0,µg/m³,28.5648,77.1744
2015-10-24 06:20:00,Anand Vihar,Delhi,IN,181.0,µg/m³,28.6508,77.3152
2015-10-24 06:40:00,Anand Vihar,Delhi,IN,128.0,µg/m³,28.6508,77.3152
2015-10-24 06:40:00,RK Puram,Delhi,IN,112.0,µg/m³,28.5648,77.1744
2015-10-24 07:00:00,RK Puram,Delhi,IN,112.0,µg/m³,28.5648,77.1744
2015-10-24 07:20:00,Anand Vihar,Delhi,IN,128.0,µg/m³,28.6508,77.3152
2015-10-24 07:20:00,RK Puram,Delhi,IN,112.0,µg/m³,28.5648,77.1744
2015-10-24 07:40:00,RK Puram,Delhi,IN,36.0,µg/m³,28.5648,77.1744
2015-10-24 07:40:00,Anand Vihar,Delhi,IN,109.0,µg/m³,28.6508,77.3152
2015-10-24 08:00:00,RK Puram,Delhi,IN,36.0,µg/m³,28.5648,77.1744
2015-10-24 08:20:00,Anand Vihar,Delhi,IN,109.0,µg/m³,28.6508,77.3152
2015-10-24 08:20:00,RK Puram,Delhi,IN,36.0,µg/m³,28.5648,77.1744
2015-10-24 08:30:00,Mandir Marg,Delhi,IN,94.0,µg/m³,28.6341,77.2005
2015-10-24 08:40:00,RK Puram,Delhi,IN,44.0,µg/m³,28.5648,77.1744
2015-10-24 08:40:00,Anand Vihar,Delhi,IN,102.0,µg/m³,28.6508,77.3152
2015-10-24 09:00:00,RK Puram,Delhi,IN,44.0,µg/m³,28.5648,77.1744
2015-10-24 09:20:00,RK Puram,Delhi,IN,44.0,µg/m³,28.5648,77.1744
2015-10-24 09:20:00,Anand Vihar,Delhi,IN,102.0,µg/m³,28.6508,77.3152
2015-10-24 09:40:00,Anand Vihar,Delhi,IN,143.0,µg/m³,28.6508,77.3152
2015-10-24 09:40:00,RK Puram,Delhi,IN,62.0,µg/m³,28.5648,77.1744
2015-10-24 10:00:00,RK Puram,Delhi,IN,62.0,µg/m³,28.5648,77.1744
2015-10-24 10:20:00,RK Puram,Delhi,IN,62.0,µg/m³,28.5648,77.1744
2015-10-24 10:20:00,Anand Vihar,Delhi,IN,143.0,µg/m³,28.6508,77.3152
2015-10-24 10:40:00,RK Puram,Delhi,IN,53.0,µg/m³,28.5648,77.1744
2015-10-24 10:40:00,Anand Vihar,Delhi,IN,183.0,µg/m³,28.6508,77.3152
2015-10-24 11:00:00,RK Puram,Delhi,IN,53.0,µg/m³,28.5648,77.1744
2015-10-24 11:05:00,Mandir Marg,Delhi,IN,74.0,µg/m³,28.6341,77.2005
2015-10-24 11:20:00,RK Puram,Delhi,IN,53.0,µg/m³,28.5648,77.1744
2015-10-24 11:20:00,Anand Vihar,Delhi,IN,183.0,µg/m³,28.6508,77.3152
2015-10-24 11:30:00,Mandir Marg,Delhi,IN,32.0,µg/m³,28.6341,77.2005
2015-10-24 11:40:00,RK Puram,Delhi,IN,79.0,µg/m³,28.5648,77.1744
2015-10-24 11:40:00,Anand Vihar,Delhi,IN,155.0,µg/m³,28.6508,77.3152
2015-10-24 12:00:00,RK Puram,Delhi,IN,79.0,µg/m³,28.5648,77.1744
2015-10-24 12:20:00,Anand Vihar,Delhi,IN,155.0,µg/m³,28.6508,77.3152
2015-10-24 12:40:00,RK Puram,Delhi,IN,135.0,µg/m³,28.5648,77.1744
2015-10-24 12:40:00,Anand Vihar,Delhi,IN,219.0,µg/m³,28.6508,77.3152
2015-10-24 13:00:00,RK Puram,Delhi,IN,135.0,µg/m³,28.5648,77.1744
2015-10-24 13:20:00,RK Puram,Delhi,IN,135.0,µg/m³,28.5648,77.1744
2015-10-24 13:20:00,Anand Vihar,Delhi,IN,219.0,µg/m³,28.6508,77.3152
2015-10-24 13:40:00,RK Puram,Delhi,IN,240.0,µg/m³,28.5648,77.1744
2015-10-24 13:40:00,Anand Vihar,Delhi,IN,267.0,µg/m³,28.6508,77.3152
2015-10-24 14:20:00,Anand Vihar,Delhi,IN,267.0,µg/m³,28.6508,77.3152
2015-10-24 14:20:00,RK Puram,Delhi,IN,240.0,µg/m³,28.5648,77.1744
2015-10-24 14:40:00,RK Puram,Delhi,IN,391.0,µg/m³,28.5648,77.1744
2015-10-24 14:40:00,Anand Vihar,Delhi,IN,296.0,µg/m³,28.6508,77.3152
2015-10-24 15:00:00,RK Puram,Delhi,IN,391.0,µg/m³,28.5648,77.1744
2015-10-24 15:20:00,Anand Vihar,Delhi,IN,296.0,µg/m³,28.6508,77.3152
2015-10-24 15:20:00,RK Puram,Delhi,IN,391.0,µg/m³,28.5648,77.1744
2015-10-24 15:40:00,RK Puram,Delhi,IN,363.0,µg/m³,28.5648,77.1744
2015-10-24 15:40:00,Anand Vihar,Delhi,IN,296.0,µg/m³,28.6508,77.3152
2015-10-24 16:00:00,RK Puram,Delhi,IN,363.0,µg/m³,28.5648,77.1744
2015-10-24 16:20:00,Mandir Marg,Delhi,IN,226.0,µg/m³,28.6341,77.2005
2015-10-24 16:20:00,Anand Vihar,Delhi,IN,296.0,µg/m³,28.6508,77.3152
